player_id,player_name,team,opponent,position,depth_chart_position,rushing_depth_role,receiving_depth_role,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,projected_targets,target_share,projected_receptions,catch_rate,yards_per_target,yards_per_reception,team_target_budget,team_receiving_yard_budget,receiving_allocation_source,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,target_prob_1_plus,target_prob_2_plus,target_prob_3_plus,target_prob_4_plus,target_prob_5_plus,target_prob_6_plus,target_prob_7_plus,target_prob_8_plus,target_prob_9_plus,target_prob_10_plus
00-0037666,Jalen Tolbert,MIA,KC,WR,WR,,WR3,ACT,4.0,2026,REG,3,2026 REG W3,401872952,2026-09-27T17:00Z,home,26.562,27.142,26.602,3.555,49.716,16.94,41,18.8,20.3,24.133,18.455,2.8,1.0,0.94,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.43,82.04,73.86,64.28,53.54,42.54,32.14,22.79,15.34,9.73,5.71,3.19,1.66,0.79,0.33,0.14,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.657,14.12,2.09,57.14,7.388,12.71,23.84,181.83,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.694,4.0,1.0,7.0,2.184,PLAYER_HISTORY_BLEND,91.76,82.8,69.31,52.5,35.24,20.55,10.46,4.48,1.65,0.51
00-0040584,Gunnar Helm,TEN,NYG,TE,TE,,TE1,ACT,1.0,2026,REG,3,2026 REG W3,401872956,2026-09-27T17:00Z,away,25.915,26.047,25.909,9.339,42.587,12.693,18,20.0,22.6,23.067,20.5,3.2,1.0,0.901,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,94.79,89.06,80.02,67.65,52.85,37.69,24.19,14.02,7.11,3.17,1.23,0.4,0.13,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.025,13.77,3.22,80.0,6.291,8.049,26.89,170.14,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.044,4.0,2.0,7.0,1.958,PLAYER_HISTORY_BLEND,96.38,90.08,78.1,60.48,40.63,22.76,10.47,3.95,1.16,0.29
00-0036875,Rhamondre Stevenson,NE,JAX,RB,RB,,RB1,ACT,5.0,2026,REG,3,2026 REG W3,401872957,2026-09-27T17:00Z,away,25.758,26.372,25.748,2.708,48.933,16.82,42,30.2,23.8,25.333,23.5,3.6,1.0,0.999,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,87.52,80.9,72.38,62.56,51.69,40.75,30.36,21.39,14.38,8.98,5.23,2.85,1.4,0.65,0.29,0.12,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.029,14.29,3.241,80.43,7.913,7.948,25.95,190.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.043,4.0,2.0,6.0,1.65,PLAYER_HISTORY_BLEND,98.44,94.04,82.7,63.09,38.9,18.49,6.61,1.71,0.29,0.05
00-0037614,John Metchie III,CAR,CLE,WR,WR,,WR3,ACT,4.0,2026,REG,3,2026 REG W3,401872949,2026-09-27T17:00Z,away,25.583,26.147,25.537,2.465,48.484,16.795,36,24.8,26.6,24.2,22.833,5.0,1.0,0.972,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,87.3,80.61,72.1,61.9,51.13,40.15,29.93,21.07,13.92,8.62,5.01,2.77,1.47,0.69,0.3,0.13,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736,15.84,3.132,66.13,5.823,8.169,27.51,208.01,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.767,5.0,1.0,8.0,2.504,PLAYER_HISTORY_BLEND,95.05,89.63,80.94,68.7,53.66,38.3,24.47,14.01,7.06,3.12
00-0038994,Jordan Addison,MIN,TB,WR,WR,,WR3,ACT,3.0,2026,REG,3,2026 REG W3,401872959,2026-09-27T20:05Z,away,25.279,25.943,25.215,2.25,48.352,16.759,48,11.0,23.9,34.467,10.5,2.8,1.0,1.12,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.98,80.17,71.66,61.54,50.48,39.8,29.55,20.69,13.71,8.47,4.98,2.68,1.35,0.61,0.27,0.11,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,15.11,1.923,51.28,6.628,13.144,22.84,154.36,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.862,4.0,0.0,7.0,2.612,PLAYER_HISTORY_BLEND,87.59,78.73,67.12,53.43,39.36,26.7,16.43,9.08,4.57,2.02
00-0039040,De'Von Achane,MIA,KC,RB,RB,,RB1,ACT,3.0,2026,REG,3,2026 REG W3,401872952,2026-09-27T17:00Z,home,25.159,25.908,25.186,2.147,48.368,16.782,45,30.8,30.2,26.4,24.5,4.6,1.0,0.94,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.99,80.25,71.52,61.38,50.4,39.57,29.42,20.58,13.6,8.54,4.96,2.76,1.4,0.66,0.3,0.12,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.718,18.21,3.619,76.71,5.425,6.952,23.84,181.83,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.74,5.0,2.0,8.0,2.358,PLAYER_HISTORY_BLEND,96.15,91.25,82.48,69.55,53.34,37.06,22.74,12.28,5.72,2.32
00-0040669,Isaac TeSlaa,DET,NYJ,WR,WR,,WR3,ACT,1.0,2026,REG,3,2026 REG W3,401872954,2026-09-27T17:00Z,home,24.6,24.959,24.552,4.635,44.47,14.815,16,29.0,20.0,16.8,13.0,3.6,1.0,0.914,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,89.59,82.59,73.06,61.47,48.87,36.35,25.18,16.07,9.4,5.18,2.62,1.18,0.5,0.19,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448,9.5,1.832,53.12,7.875,13.431,33.38,253.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.473,3.0,1.0,6.0,1.822,PLAYER_HISTORY_BLEND,94.51,85.48,69.72,48.88,28.52,13.49,4.95,1.35,0.32,0.05
00-0040736,Mason Taylor,NYJ,DET,TE,TE,,TE1,ACT,1.0,2026,REG,3,2026 REG W3,401872954,2026-09-27T17:00Z,away,24.499,25.241,24.527,1.403,47.649,16.681,14,24.2,25.9,26.214,-2.0,4.8,1.0,1.096,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.02,78.91,70.07,59.98,49.03,38.26,28.19,19.53,12.74,7.87,4.53,2.41,1.21,0.56,0.25,0.1,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.163,17.35,3.493,67.65,5.397,7.014,27.38,159.8,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.218,5.0,2.0,9.0,2.796,PLAYER_HISTORY_BLEND,94.8,90.06,82.52,72.21,59.34,45.42,32.16,20.95,12.3,6.63
00-0038597,Chase Brown,CIN,PIT,RB,RB,,RB1,ACT,3.0,2026,REG,3,2026 REG W3,401872950,2026-09-27T17:00Z,away,24.312,24.873,24.39,3.021,45.626,15.587,42,25.0,26.0,25.8,12.0,4.8,1.0,1.136,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,87.72,80.53,71.37,60.55,48.52,36.74,26.08,17.25,10.69,6.13,3.23,1.59,0.72,0.31,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,15.23,4.138,77.65,4.553,5.875,32.19,236.0,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.353,5.0,2.0,9.0,2.719,PLAYER_HISTORY_BLEND,95.9,91.64,84.7,74.52,61.71,47.39,33.61,21.59,12.59,6.58
00-0038120,Breece Hall,NYJ,DET,RB,RB,,RB1,ACT,4.0,2026,REG,3,2026 REG W3,401872954,2026-09-27T17:00Z,away,24.004,24.793,24.063,0.908,46.889,16.588,50,24.0,25.1,25.467,39.5,3.0,1.0,1.096,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,85.43,78.24,69.23,58.99,47.93,37.11,27.11,18.68,12.09,7.33,4.22,2.32,1.15,0.54,0.24,0.09,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431,11.53,2.787,81.25,7.958,8.612,27.38,159.8,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.444,3.0,1.0,6.0,1.71,PLAYER_HISTORY_BLEND,95.62,86.95,70.59,48.28,26.77,11.39,3.73,0.88,0.15,0.02
00-0040729,Jack Bech,LV,NO,WR,WR,,WR3,ACT,1.0,2026,REG,3,2026 REG W3,401872961,2026-09-27T20:25Z,away,23.649,23.918,23.692,6.012,41.334,13.274,14,21.6,21.2,19.429,24.0,2.8,1.0,0.967,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.21,84.0,73.41,60.54,46.21,32.32,20.61,11.84,6.13,2.83,1.12,0.4,0.13,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431,12.0,2.451,71.43,7.771,9.65,26.29,171.92,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.457,3.0,1.0,6.0,1.768,PLAYER_HISTORY_BLEND,95.08,86.19,70.1,48.44,27.67,12.45,4.39,1.14,0.23,0.03
00-0036223,Jonathan Taylor,IND,HOU,RB,RB,,RB1,ACT,6.0,2026,REG,3,2026 REG W3,401872951,2026-09-27T17:00Z,home,23.472,23.57,23.441,7.236,39.619,12.286,38,24.6,23.5,23.2,31.5,3.8,1.0,1.015,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.85,85.49,74.59,60.55,45.02,30.15,18.05,9.46,4.37,1.74,0.61,0.18,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,12.13,3.125,83.33,6.444,7.511,28.45,195.28,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.753,4.0,2.0,6.0,1.597,PLAYER_HISTORY_BLEND,97.94,92.22,78.6,56.28,31.73,13.4,4.12,0.86,0.14,0.01
00-0040715,Cam Skattebo,NYG,TEN,RB,RB,,RB1,ACT,1.0,2026,REG,3,2026 REG W3,401872956,2026-09-27T17:00Z,home,23.005,23.69,23.042,1.781,44.262,15.44,9,25.6,25.111,25.111,19.0,4.2,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.14,78.49,68.78,57.37,45.31,33.8,23.64,15.4,9.24,5.18,2.7,1.34,0.63,0.26,0.1,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.907,13.7,3.039,77.78,6.278,7.571,26.24,172.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.965,4.0,1.0,7.0,2.324,PLAYER_HISTORY_BLEND,92.13,84.16,72.23,56.73,40.29,25.48,14.15,6.95,2.97,1.02
00-0037248,James Cook,BUF,LAC,RB,RB,,RB1,ACT,4.0,2026,REG,3,2026 REG W3,401872953,2026-09-27T17:00Z,home,21.851,22.207,21.863,3.969,39.773,13.252,44,8.0,20.7,16.6,8.0,3.2,1.0,0.9,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,88.64,80.18,68.88,55.27,41.07,28.07,17.32,9.71,4.8,2.16,0.86,0.32,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.636,12.09,2.645,72.73,6.023,8.263,27.68,229.97,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.638,4.0,1.0,6.0,1.675,PLAYER_HISTORY_BLEND,96.97,89.84,75.06,53.22,30.11,13.05,4.29,1.04,0.2,0.03
00-0040122,Ashton Jeanty,LV,NO,RB,RB,,RB1,ACT,1.0,2026,REG,3,2026 REG W3,401872961,2026-09-27T20:25Z,away,21.841,22.895,21.91,0.0,45.021,16.336,18,28.0,27.0,25.733,30.0,4.4,1.0,0.967,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.54,74.47,64.9,54.24,43.23,32.77,23.38,15.85,10.02,5.99,3.38,1.76,0.86,0.38,0.16,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.976,17.41,3.7,74.36,4.949,5.903,26.29,171.92,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.002,5.0,2.0,8.0,2.249,PLAYER_HISTORY_BLEND,97.69,93.89,86.57,74.4,58.72,41.16,25.19,13.29,5.96,2.3
00-0040666,Omarion Hampton,LAC,BUF,RB,RB,,RB1,ACT,1.0,2026,REG,3,2026 REG W3,401872953,2026-09-27T17:00Z,away,21.83,22.38,21.767,1.773,41.898,14.562,10,15.4,21.3,21.3,21.0,3.0,1.0,0.952,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,85.88,77.42,66.62,54.56,41.87,29.93,19.99,12.35,6.91,3.56,1.68,0.75,0.3,0.1,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115,13.75,3.703,90.0,5.757,5.895,27.54,180.53,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.161,4.0,1.0,7.0,2.416,PLAYER_HISTORY_BLEND,92.53,85.0,73.89,59.61,44.05,28.99,17.0,8.78,3.94,1.59
00-0036407,Jerry Jeudy,CLE,CAR,WR,WR,,WR3,ACT,6.0,2026,REG,3,2026 REG W3,401872949,2026-09-27T17:00Z,home,21.636,22.638,21.553,0.0,44.718,16.253,52,21.8,29.3,29.733,13.0,4.4,1.0,0.887,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.35,74.18,64.37,53.44,42.49,32.09,22.9,15.33,9.73,5.83,3.19,1.69,0.8,0.36,0.16,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.521,16.52,2.177,48.15,5.506,9.939,25.18,171.74,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.599,5.0,1.0,8.0,2.815,PLAYER_HISTORY_BLEND,91.32,84.67,75.27,63.42,50.12,36.9,25.27,15.77,8.98,4.64
00-0039032,Tyjae Spears,TEN,NYG,RB,RB,,RB1,ACT,3.0,2026,REG,3,2026 REG W3,401872956,2026-09-27T17:00Z,away,21.486,22.412,21.474,0.0,43.927,15.856,41,20.4,20.9,20.867,20.5,4.0,1.0,0.901,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.86,74.51,64.45,53.33,41.98,31.26,21.89,14.44,9.01,5.19,2.82,1.39,0.64,0.29,0.12,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.024,13.77,3.487,86.67,5.217,6.161,26.89,170.14,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.03,4.0,2.0,6.0,1.855,PLAYER_HISTORY_BLEND,97.08,91.24,79.47,61.07,39.83,21.2,9.13,3.03,0.8,0.17
00-0037741,Jahan Dotson,ATL,GB,WR,WR,,WR2,ACT,4.0,2026,REG,3,2026 REG W3,401872948,2026-09-25T00:15Z,away,21.439,22.518,21.45,0.0,44.584,16.233,47,16.6,14.1,15.533,15.0,3.8,1.0,0.992,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.04,73.86,64.12,53.16,42.19,31.92,22.75,15.28,9.59,5.62,3.12,1.63,0.78,0.35,0.14,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.026,14.24,1.812,45.0,5.725,11.832,26.02,169.86,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.038,4.0,2.0,6.0,1.887,PLAYER_HISTORY_BLEND,96.96,90.92,79.16,60.91,39.97,21.71,9.6,3.39,0.94,0.19
00-0037228,Jaylen Warren,PIT,CIN,RB,RB,,RB1,ACT,4.0,2026,REG,3,2026 REG W3,401872950,2026-09-27T17:00Z,home,20.739,21.821,20.661,0.0,43.8,16.063,48,23.4,19.9,24.8,30.5,4.0,1.0,1.036,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,80.95,72.56,62.42,51.51,40.54,30.29,21.31,14.22,8.83,5.1,2.82,1.43,0.68,0.29,0.11,0.04,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.972,11.65,3.336,84.0,5.8,6.216,31.36,186.15,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.986,4.0,2.0,6.0,1.81,PLAYER_HISTORY_BLEND,97.19,91.41,79.45,60.52,38.63,19.98,8.19,2.58,0.57,0.11
00-0039451,Isaiah Williams,NYJ,DET,WR,WR,,WR3,ACT,2.0,2026,REG,3,2026 REG W3,401872954,2026-09-27T17:00Z,away,19.954,20.613,19.908,0.269,39.45,14.02,12,24.0,20.3,20.0,20.5,4.6,1.0,1.096,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,83.62,74.26,62.67,49.77,37.04,25.42,16.23,9.38,5.04,2.45,1.09,0.43,0.15,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,14.62,3.31,76.09,5.217,6.029,27.38,159.8,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.377,4.0,1.0,7.0,2.399,PLAYER_HISTORY_BLEND,94.09,87.47,77.23,63.29,47.49,31.95,19.05,9.94,4.52,1.83
00-0033906,Alvin Kamara,NO,LV,RB,RB,,RB1,ACT,9.0,2026,REG,3,2026 REG W3,401872961,2026-09-27T20:25Z,home,19.856,20.62,19.842,0.0,40.176,14.448,39,14.0,16.0,19.533,7.0,3.2,1.0,0.973,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.53,73.23,61.9,49.6,37.05,25.97,16.85,10.19,5.63,2.91,1.39,0.61,0.24,0.08,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.474,12.54,3.741,83.61,4.803,5.308,32.82,256.01,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.486,4.0,2.0,7.0,1.818,PLAYER_HISTORY_BLEND,98.62,95.1,86.29,70.68,49.78,28.72,13.15,4.62,1.29,0.29
00-0034975,Justice Hill,BAL,DAL,RB,RB,,RB1,ACT,7.0,2026,REG,3,2026 REG W3,401872960,2026-09-27T20:25Z,away,19.682,20.497,19.787,0.0,39.551,14.139,38,15.0,19.1,20.133,11.0,2.6,1.0,1.069,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,82.94,73.56,62.15,49.45,36.81,25.49,16.22,9.54,5.07,2.52,1.11,0.47,0.17,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.155,13.14,2.563,81.25,5.979,7.679,22.08,189.28,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.209,3.0,1.0,6.0,1.931,PLAYER_HISTORY_BLEND,90.76,79.61,63.04,43.23,25.22,12.2,4.82,1.53,0.37,0.08
00-0037840,Kyren Williams,LAR,DEN,RB,RB,,RB1,ACT,4.0,2026,REG,3,2026 REG W3,401872962,2026-09-28T00:20Z,away,18.837,19.348,18.831,1.612,36.107,12.541,41,22.0,14.0,18.8,18.0,3.8,1.0,0.893,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,84.88,74.48,61.16,46.56,32.42,20.46,11.56,5.78,2.61,1.08,0.38,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.553,10.24,2.686,75.61,5.659,7.012,31.92,257.53,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.612,4.0,1.0,7.0,2.206,PLAYER_HISTORY_BLEND,90.57,81.38,67.62,51.04,34.08,19.89,10.03,4.33,1.58,0.5
00-0037157,Bam Knight,ARI,SF,RB,RB,,RB1,ACT,4.0,2026,REG,3,2026 REG W3,401872958,2026-09-27T20:05Z,away,18.62,18.731,18.579,5.791,31.478,9.742,10,20.0,16.8,16.8,17.778,4.4,1.0,0.994,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,91.34,80.53,64.04,44.3,26.11,12.78,5.15,1.65,0.43,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.072,12.01,2.927,71.88,5.25,6.362,31.19,212.37,PRIMARY_ROTATION_TEAM_CONSTRAINED,4.094,4.0,1.0,7.0,2.036,PLAYER_HISTORY_BLEND,95.95,89.45,77.75,61.08,41.85,24.49,11.91,4.81,1.57,0.42
00-0036555,Chuba Hubbard,CAR,CLE,RB,RB,,RB1,ACT,5.0,2026,REG,3,2026 REG W3,401872949,2026-09-27T17:00Z,away,18.534,18.838,18.508,2.975,34.066,11.441,45,13.8,15.4,13.4,24.5,2.2,1.0,0.972,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.8,75.88,61.42,45.13,29.5,17.03,8.65,3.81,1.42,0.47,0.14,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.219,10.76,2.556,79.41,6.206,7.251,27.51,208.01,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.223,3.0,2.0,5.0,1.275,PLAYER_HISTORY_BLEND,98.58,91.65,71.78,41.09,15.33,3.39,0.41,0.03,0.0,0.0
00-0034844,Saquon Barkley,PHI,CHI,RB,RB,,RB1,ACT,8.0,2026,REG,3,2026 REG W3,401872963,2026-09-29T00:15Z,away,18.267,18.842,18.271,0.67,35.864,12.663,47,4.4,14.6,16.733,4.0,2.2,1.0,1.032,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,83.23,72.55,59.42,44.93,31.23,19.72,11.16,5.67,2.55,1.02,0.37,0.12,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.649,12.67,2.433,66.67,5.562,7.51,26.49,187.02,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.667,4.0,1.0,6.0,1.855,PLAYER_HISTORY_BLEND,95.39,87.4,72.98,53.23,32.53,16.26,6.35,1.95,0.48,0.08
00-0039021,Roschon Johnson,CHI,PHI,RB,RB,,RB1,ACT,3.0,2026,REG,3,2026 REG W3,401872963,2026-09-29T00:15Z,home,16.647,16.844,16.581,3.208,29.995,9.934,18,9.4,18.2,17.133,14.857,2.4,1.0,0.85,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,86.67,73.63,56.07,37.16,21.1,9.99,3.87,1.26,0.33,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.624,10.96,2.958,81.63,5.245,5.627,30.41,220.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.629,4.0,2.0,6.0,1.613,PLAYER_HISTORY_BLEND,97.48,90.81,75.77,53.0,29.21,12.11,3.64,0.79,0.12,0.01
00-0040784,Quinshon Judkins,CLE,CAR,RB,RB,,RB1,ACT,1.0,2026,REG,3,2026 REG W3,401872949,2026-09-27T17:00Z,home,14.99,16.199,14.943,0.0,34.216,13.027,14,25.4,15.3,15.357,22.0,4.0,1.0,0.887,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,74.48,62.72,49.84,36.9,25.1,15.8,9.13,4.86,2.34,0.99,0.4,0.12,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,12.6,2.647,76.74,5.0,5.662,25.18,171.74,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.457,3.0,1.0,6.0,1.719,PLAYER_HISTORY_BLEND,95.55,87.0,70.67,48.75,27.03,11.72,3.82,0.92,0.19,0.03
00-0036997,Javonte Williams,DAL,BAL,RB,RB,,RB1,ACT,5.0,2026,REG,3,2026 REG W3,401872960,2026-09-27T20:25Z,home,14.633,15.324,14.658,0.0,30.133,10.931,49,12.0,10.3,9.667,25.5,3.6,1.0,1.053,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,78.81,65.0,48.92,32.73,19.69,10.18,4.6,1.81,0.62,0.18,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924,11.94,2.747,70.0,4.0,5.327,30.23,229.87,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.942,4.0,1.0,6.0,1.933,PLAYER_HISTORY_BLEND,96.09,89.32,76.95,58.62,38.41,20.97,9.29,3.36,0.95,0.19
00-0035208,Olamide Zaccheaus,ATL,GB,WR,WR,,WR3,ACT,7.0,2026,REG,3,2026 REG W3,401872948,2026-09-25T00:15Z,away,14.11,16.453,14.254,0.0,37.325,14.787,42,9.6,16.9,18.6,4.0,3.0,1.0,0.992,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,69.67,59.34,48.35,37.54,27.56,19.06,12.37,7.62,4.34,2.33,1.18,0.59,0.25,0.11,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.326,11.76,1.984,59.65,4.561,7.112,26.02,169.86,PRIMARY_ROTATION_TEAM_CONSTRAINED,3.368,3.0,1.0,6.0,1.917,PLAYER_HISTORY_BLEND,92.39,82.41,66.42,46.71,27.68,13.63,5.36,1.68,0.45,0.09
