rank,date,game_pk,game_time_utc,game_status,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_confirmed_games,last7_starts,last7_start_rate,last7_median_order,last7_avg_order,last7_most_recent_order,last7_days_since_start,last7_lineup_score,starter_id,starter,starter_hand,expected_pa,starter_pa_share,proj_k,line,play,true_probability,fair_odds,confidence,ai_score,bullpen_k_pa,sim_mean_k,sim_median_k,sim_p0,sim_p1,sim_p2,sim_p3,sim_p4plus,sim_1plus,sim_2plus,sim_3plus,more_0_5,less_0_5,more_1_5,less_1_5,more_2_5,less_2_5,more_3_5,less_3_5,pa,k,k_rate,bat_pitches,bat_swings,bat_whiffs,bat_whiff_rate,bat_csw_rate,bat_chase_rate,bat_contact_rate,bat_zone_contact_rate,bat_two_strike_whiff,l5_games,l5_k,l5_pa,l5_k_per_game,l5_k_rate,l5_1plus,l5_2plus,l10_games,l10_k,l10_pa,l10_k_per_game,l10_k_rate,l10_1plus,l10_2plus,l15_games,l15_k,l15_pa,l15_k_per_game,l15_k_rate,l15_1plus,l15_2plus,split_pa,split_k,split_k_rate,split_whiff,split_csw,split_chase,split_contact,bvp_pa,bvp_k,bvp_k_rate,bvp_k_rate_reg,bvp_pitches,bvp_whiff,bvp_whiff_reg,bvp_csw,bvp_csw_reg,bvp_chase,bvp_contact,bvp_zone_contact,bvp_two_strike_whiff,bvp_last_seen_days,bvp_k_1plus_rate,bvp_k_2plus_rate,sp_pa,sp_k,sp_k_rate,sp_whiff,sp_csw,sp_two_strike_whiff,sp_avg_velo,arsenal_whiff_allowed,arsenal_csw_allowed,arsenal_two_strike_whiff,arsenal_k_pressure,arsenal_coverage,top_pitch,top_pitch_usage,top_pitch_batter_whiff,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw,velo_band_whiff,velo_band_source,bvp_reliability,model_batter_baseline_k_pa,model_recent_k_pa,model_platoon_k_pa,model_starter_k_pa,model_arsenal_k_pa,model_bvp_k_pa,model_two_strike_k_pa,model_velo_k_pa,model_bullpen_k_pa,model_contact_k_pa,model_k_pa,sp_pitch1,sp_pitch1_usage,sp_pitch1_velo,sp_pitch1_whiff,sp_pitch1_csw,sp_pitch2,sp_pitch2_usage,sp_pitch2_velo,sp_pitch2_whiff,sp_pitch2_csw,sp_pitch3,sp_pitch3_usage,sp_pitch3_velo,sp_pitch3_whiff,sp_pitch3_csw,sp_pitch4,sp_pitch4_usage,sp_pitch4_velo,sp_pitch4_whiff,sp_pitch4_csw,sp_pitch5,sp_pitch5_usage,sp_pitch5_velo,sp_pitch5_whiff,sp_pitch5_csw,true_probability_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct,sim_1plus_pct,sim_2plus_pct,sim_3plus_pct,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,k_rate_pct,bat_whiff_rate_pct,bat_csw_rate_pct,bat_chase_rate_pct,bat_contact_rate_pct,bat_zone_contact_rate_pct,bat_two_strike_whiff_pct,l5_k_rate_pct,l10_k_rate_pct,l15_k_rate_pct,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,split_k_rate_pct,split_whiff_pct,split_csw_pct,split_chase_pct,split_contact_pct,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_whiff_pct,bvp_whiff_reg_pct,bvp_csw_pct,bvp_csw_reg_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,sp_two_strike_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,arsenal_two_strike_whiff_pct,arsenal_k_pressure_pct,arsenal_coverage_pct,top_pitch_usage_pct,top_pitch_batter_whiff_pct,model_batter_baseline_k_pa_pct,model_recent_k_pa_pct,model_platoon_k_pa_pct,model_starter_k_pa_pct,model_arsenal_k_pa_pct,model_bvp_k_pa_pct,model_two_strike_k_pa_pct,model_velo_k_pa_pct,model_bullpen_k_pa_pct,model_contact_k_pa_pct,model_k_pa_pct,bullpen_k_pa_pct,last7_start_rate_pct,velo_band_whiff_raw_pct,bvp_ff_pitches,bvp_ff_whiff,bvp_ff_csw,bvp_ff_k_pa,bvp_kc_pitches,bvp_kc_whiff,bvp_kc_csw,bvp_kc_k_pa,bvp_ch_pitches,bvp_ch_whiff,bvp_ch_csw,bvp_ch_k_pa,bvp_si_pitches,bvp_si_whiff,bvp_si_csw,bvp_si_k_pa,bvp_sl_pitches,bvp_sl_whiff,bvp_sl_csw,bvp_sl_k_pa,bvp_k_1plus_rate_pct,bvp_k_2plus_rate_pct,bvp_cu_pitches,bvp_cu_whiff,bvp_cu_csw,bvp_cu_k_pa,sp_pitch6,sp_pitch6_usage,sp_pitch6_velo,sp_pitch6_whiff,sp_pitch6_csw,bvp_fc_pitches,bvp_fc_whiff,bvp_fc_csw,bvp_fc_k_pa,bvp_fs_pitches,bvp_fs_whiff,bvp_fs_csw,bvp_fs_k_pa,bvp_st_pitches,bvp_st_whiff,bvp_st_csw,bvp_st_k_pa,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds
11,2026-09-09,823090,2026-09-09T20:10:00Z,Scheduled,SEA,TEX,645302,Victor Robles,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,2,0.2857,3.51,3.51,1.01,8.0,0.2286,674003,Cody Bradford,L,1.15,0.78,0.3923,1.5,LESS,0.9578,-2272,64,85,0.223,0.3923,0.0,0.6499,0.308,0.0421,0.0,0.0,0.3501,0.0422,0.0,0.3501,0.6499,0.0422,0.9578,0.0,1.0,0.0,1.0,134,19,0.1418,461,252,50,0.1984,0.2299,0.3629,0.8016,0.9198,0.15,5,0,11,0.0,0.0,0.0,0.0,10,3,30,0.3,0.1,0.3,0.0,15,5,48,0.3333,0.1042,0.3333,0.0,38,7,0.1842,0.2361,0.2624,0.3506,0.7639,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,134,16,0.1194,0.1429,0.2541,0.0645,84.6065,0.1897,0.2594,0.1424,0.1964,1.0,4-Seam,0.5346,0.1356,88.5008,1.5,25,16,2,0.125,0.1186,VELO_BAND_1.5,0.0,0.1905,0.1411,0.1883,0.1645,0.2505,0.1905,0.286,0.2027,0.223,0.2492,0.1935,4-Seam,0.5346,88.5008,0.1319,0.2433,Changeup,0.3191,80.9089,0.1688,0.2803,Slider,0.0955,80.4702,0.15,0.234,Curve,0.0508,74.636,0.0,0.24,,,,,,95.8,65.0,30.8,4.2,0.0,0.0,35.0,4.2,0.0,35.0,65.0,4.2,95.8,0.0,100.0,0.0,100.0,14.2,19.8,23.0,36.3,80.2,92.0,15.0,0.0,10.0,10.4,0.0,30.0,33.3,0.0,0.0,0.0,18.4,23.6,26.2,35.1,76.4,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,11.9,14.3,25.4,6.5,19.0,25.9,14.2,19.6,100.0,53.5,13.6,19.0,14.1,18.8,16.5,25.0,19.0,28.6,20.3,22.3,24.9,19.4,22.3,28.6,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2026-09-09,824226,2026-09-09T17:10:00Z,Scheduled,DET,MIN,656716,Zach McKinstry,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,3,0.4286,9.0,8.6667,9.0,1.0,0.4514,805673,Zebby Matthews,R,1.15,0.78,0.396,1.5,LESS,0.9576,-2256,82,90,0.2179,0.396,0.0,0.6465,0.3111,0.0424,0.0,0.0,0.3535,0.0424,0.0,0.3535,0.6465,0.0424,0.9576,0.0,1.0,0.0,1.0,331,51,0.1541,1230,599,88,0.1469,0.2382,0.2924,0.8531,0.9338,0.1681,5,5,19,1.0,0.2632,0.6,0.4,10,8,35,0.8,0.2286,0.6,0.2,15,13,50,0.8667,0.26,0.6667,0.2,258,39,0.1512,0.155,0.2408,0.3103,0.845,3,0,0.0,0.2109,9,0.0,0.1131,0.3333,0.2884,0.0,1.0,1.0,0.115,89.0,0.0,0.0,488,97,0.1988,0.1977,0.2562,0.2229,90.0207,0.1388,0.2478,0.1421,0.1711,1.0,4-Seam,0.3609,0.08,94.1736,1.5,312,160,15,0.0938,0.0969,VELO_BAND_1.5,0.066,0.1832,0.2079,0.158,0.2032,0.2062,0.1854,0.3035,0.1886,0.2179,0.215,0.1961,4-Seam,0.3609,95.2019,0.1104,0.2545,Slider,0.2197,87.2039,0.3188,0.2738,Changeup,0.1294,86.7793,0.165,0.1701,Cutter,0.1241,90.7848,0.1429,0.2511,Curve,0.1165,79.8876,0.3214,0.2995,95.8,64.6,31.1,4.2,0.0,0.0,35.4,4.2,0.0,35.4,64.6,4.2,95.8,0.0,100.0,0.0,100.0,15.4,14.7,23.8,29.2,85.3,93.4,16.8,26.3,22.9,26.0,60.0,60.0,66.7,40.0,20.0,20.0,15.1,15.5,24.1,31.0,84.5,0.0,21.1,0.0,11.3,33.3,28.8,0.0,100.0,100.0,11.5,19.9,19.8,25.6,22.3,13.9,24.8,14.2,17.1,100.0,36.1,8.0,18.3,20.8,15.8,20.3,20.6,18.5,30.3,18.9,21.8,21.5,19.6,21.8,42.9,9.4,3.0,0.115,0.3333,0.225,,,,,1.0,0.115,0.0,0.225,,,,,1.0,0.115,0.0,0.0,0.0,0.0,,,,,Sinker,0.0494,95.1707,0.175,0.3261,4.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,
13,2026-09-09,824064,2026-09-09T23:40:00Z,Scheduled,AZ,KC,666971,Lourdes Gurriel Jr.,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,1,0.1429,1.01,1.01,1.01,1.0,0.1771,663738,Daniel Lynch IV,L,1.15,0.42,0.4116,1.5,LESS,0.9569,-2219,65,85,0.191,0.4116,0.0,0.6316,0.3253,0.0431,0.0,0.0,0.3684,0.0431,0.0,0.3684,0.6316,0.0431,0.9569,0.0,1.0,0.0,1.0,127,23,0.1811,458,249,48,0.1928,0.2576,0.417,0.8072,0.9315,0.2222,5,4,20,0.8,0.2,0.8,0.0,10,7,34,0.7,0.2059,0.7,0.0,15,10,56,0.6667,0.1786,0.6,0.0667,31,3,0.0968,0.1692,0.2051,0.3971,0.8308,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,210,25,0.119,0.1943,0.2571,0.1681,89.7083,0.1559,0.2755,0.169,0.2036,1.0,Sinker,0.3163,0.0156,94.3124,1.5,116,76,7,0.0921,0.0983,VELO_BAND_1.5,0.0,0.2111,0.208,0.176,0.1532,0.2368,0.2111,0.3397,0.1987,0.191,0.2571,0.2069,Sinker,0.3163,94.0762,0.12,0.2894,Changeup,0.2544,85.6794,0.2178,0.2593,Slider,0.1884,87.4143,0.3205,0.25,4-Seam,0.1521,94.8035,0.1364,0.1681,Knuckle Curve,0.0888,81.8364,0.1111,0.303,95.7,63.2,32.5,4.3,0.0,0.0,36.8,4.3,0.0,36.8,63.2,4.3,95.7,0.0,100.0,0.0,100.0,18.1,19.3,25.8,41.7,80.7,93.2,22.2,20.0,20.6,17.9,80.0,70.0,60.0,0.0,0.0,6.7,9.7,16.9,20.5,39.7,83.1,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,11.9,19.4,25.7,16.8,15.6,27.5,16.9,20.4,100.0,31.6,1.6,21.1,20.8,17.6,15.3,23.7,21.1,34.0,19.9,19.1,25.7,20.7,19.1,14.3,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2026-09-09,824064,2026-09-09T23:40:00Z,Scheduled,KC,AZ,521692,Salvador Perez,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,3,0.4286,4.0,4.0,4.0,1.0,0.44,668678,Zac Gallen,R,1.15,0.78,0.4022,1.5,LESS,0.9562,-2181,82,90,0.1833,0.4022,0.0,0.6417,0.3145,0.0438,0.0001,0.0,0.3583,0.0438,0.0001,0.3583,0.6417,0.0438,0.9562,0.0001,0.9999,0.0,1.0,403,72,0.1787,1483,826,184,0.2228,0.2475,0.4443,0.7772,0.9007,0.1924,5,2,21,0.4,0.0952,0.4,0.0,10,5,43,0.5,0.1163,0.5,0.0,15,12,65,0.8,0.1846,0.6,0.2,286,50,0.1748,0.2309,0.2479,0.4283,0.7691,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,271,36,0.1328,0.1794,0.2636,0.1351,88.7789,0.2086,0.264,0.1933,0.2185,0.999,4-Seam,0.3563,0.1807,93.1907,1.5,253,144,27,0.1875,0.1757,VELO_BAND_1.5,0.0,0.2015,0.1575,0.1801,0.1577,0.2734,0.2015,0.3488,0.2841,0.1833,0.2612,0.2044,4-Seam,0.3563,93.2682,0.0833,0.3035,Changeup,0.2142,86.599,0.2574,0.274,Slider,0.1905,88.6589,0.2292,0.2216,Knuckle Curve,0.1771,81.3831,0.2135,0.2209,Sinker,0.0515,92.654,0.0833,0.24,95.6,64.2,31.4,4.4,0.0,0.0,35.8,4.4,0.0,35.8,64.2,4.4,95.6,0.0,100.0,0.0,100.0,17.9,22.3,24.7,44.4,77.7,90.1,19.2,9.5,11.6,18.5,40.0,50.0,60.0,0.0,0.0,20.0,17.5,23.1,24.8,42.8,76.9,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,13.3,17.9,26.4,13.5,20.9,26.4,19.3,21.8,99.9,35.6,18.1,20.1,15.7,18.0,15.8,27.3,20.1,34.9,28.4,18.3,26.1,20.4,18.3,42.9,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,PO,0.001,89.4,0.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-09-09,823172,2026-09-09T19:45:00Z,Scheduled,SF,STL,687551,Drew Gilbert,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,2,0.2857,1.0,1.0,1.0,3.0,0.2743,669467,Andre Pallante,R,1.15,0.78,0.4202,1.5,LESS,0.9558,-2162,80,89,0.206,0.4202,0.0,0.6241,0.3317,0.0441,0.0001,0.0,0.3759,0.0442,0.0001,0.3759,0.6241,0.0442,0.9558,0.0001,0.9999,0.0,1.0,287,51,0.1777,1150,481,94,0.1954,0.2861,0.2526,0.8046,0.9069,0.1837,5,4,17,0.8,0.2353,0.4,0.2,10,6,34,0.6,0.1765,0.4,0.1,15,10,50,0.6667,0.2,0.4,0.1333,256,40,0.1562,0.1792,0.2755,0.229,0.8208,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,419,69,0.1647,0.1914,0.2518,0.1914,90.2611,0.1727,0.2914,0.1625,0.2009,1.0,4-Seam,0.3376,0.1517,95.5125,1.5,224,92,12,0.1304,0.1268,VELO_BAND_1.5,0.0,0.2029,0.2012,0.1663,0.1763,0.2478,0.2029,0.3334,0.2386,0.206,0.2053,0.2073,4-Seam,0.3376,95.3789,0.1208,0.2559,Slider,0.3039,87.9601,0.2952,0.3266,Knuckle Curve,0.1734,79.1604,0.2955,0.212,Sinker,0.1642,95.7869,0.0805,0.153,Splitter,0.0208,89.7294,0.3846,0.2059,95.6,62.4,33.2,4.4,0.0,0.0,37.6,4.4,0.0,37.6,62.4,4.4,95.6,0.0,100.0,0.0,100.0,17.8,19.5,28.6,25.3,80.5,90.7,18.4,23.5,17.6,20.0,40.0,40.0,40.0,20.0,10.0,13.3,15.6,17.9,27.6,22.9,82.1,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,16.5,19.1,25.2,19.1,17.3,29.1,16.3,20.1,100.0,33.8,15.2,20.3,20.1,16.6,17.6,24.8,20.3,33.3,23.9,20.6,20.5,20.7,20.6,28.6,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2026-09-09,824226,2026-09-09T17:10:00Z,Scheduled,MIN,DET,605170,Victor Caratini,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0,0.0,,,,,0.0,672456,Keider Montero,R,1.15,0.78,0.408,1.5,LESS,0.9554,-2144,76,88,0.2159,0.408,0.0,0.6366,0.3188,0.0445,0.0,0.0,0.3634,0.0446,0.0,0.3634,0.6366,0.0446,0.9554,0.0,1.0,0.0,1.0,232,45,0.194,902,361,74,0.205,0.2949,0.2408,0.795,0.888,0.2319,5,1,14,0.2,0.0714,0.2,0.0,10,5,35,0.5,0.1429,0.4,0.1,15,11,48,0.7333,0.2292,0.6,0.1333,169,24,0.142,0.1888,0.2814,0.2213,0.8112,2,0,0.0,0.2154,9,0.0,0.1131,0.1111,0.2729,0.0,1.0,1.0,0.115,89.0,0.0,0.0,422,67,0.1588,0.164,0.2544,0.1624,89.8824,0.1625,0.281,0.1609,0.1998,1.0,4-Seam,0.2962,0.082,94.62,1.5,215,89,7,0.0787,0.0874,VELO_BAND_1.5,0.0545,0.2143,0.1727,0.1632,0.1715,0.2397,0.2144,0.3318,0.1804,0.2159,0.2019,0.2031,4-Seam,0.2962,94.4648,0.1121,0.2445,Sinker,0.225,94.8243,0.0759,0.2609,Slider,0.2048,86.1962,0.25,0.2994,Knuckle Curve,0.1402,80.4628,0.1927,0.2233,Changeup,0.1305,86.869,0.25,0.235,95.5,63.7,31.9,4.5,0.0,0.0,36.3,4.5,0.0,36.3,63.7,4.5,95.5,0.0,100.0,0.0,100.0,19.4,20.5,29.5,24.1,79.5,88.8,23.2,7.1,14.3,22.9,20.0,40.0,60.0,0.0,10.0,13.3,14.2,18.9,28.1,22.1,81.1,0.0,21.5,0.0,11.3,11.1,27.3,0.0,100.0,100.0,11.5,15.9,16.4,25.4,16.2,16.3,28.1,16.1,20.0,100.0,29.6,8.2,21.4,17.3,16.3,17.1,24.0,21.4,33.2,18.0,21.6,20.2,20.3,21.6,0.0,7.9,6.0,0.0,0.0,0.225,,,,,1.0,0.115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.115,1.0,0.225,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2026-09-09,824791,2026-09-09T22:35:00Z,Scheduled,CLE,BAL,800050,Chase DeLauter,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,2,0.2857,2.0,2.0,2.0,5.0,0.2286,669358,Shane Baz,R,1.15,0.78,0.404,1.5,LESS,0.9549,-2118,80,89,0.2103,0.404,0.0,0.6412,0.3137,0.045,0.0001,0.0,0.3588,0.0451,0.0001,0.3588,0.6412,0.0451,0.9549,0.0001,0.9999,0.0,1.0,342,58,0.1696,1340,580,83,0.1431,0.2261,0.2263,0.8569,0.9214,0.1952,5,3,19,0.6,0.1579,0.4,0.2,10,8,33,0.8,0.2424,0.5,0.3,15,10,51,0.6667,0.1961,0.4,0.2667,231,33,0.1429,0.1211,0.2135,0.2124,0.8789,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,499,107,0.2144,0.2028,0.2566,0.2,90.5745,0.1265,0.2442,0.1581,0.1834,1.0,4-Seam,0.3431,0.1061,94.1618,1.5,260,125,17,0.136,0.1322,VELO_BAND_1.5,0.0,0.1926,0.1998,0.1544,0.2162,0.2045,0.1926,0.329,0.2462,0.2103,0.1885,0.2006,4-Seam,0.3431,95.6425,0.1318,0.2164,Knuckle Curve,0.334,85.3197,0.2781,0.2921,Cutter,0.1304,89.4951,0.2302,0.2846,Sinker,0.1007,95.1616,0.1458,0.2947,Changeup,0.0912,87.2349,0.2152,0.1977,95.5,64.1,31.4,4.5,0.0,0.0,35.9,4.5,0.0,35.9,64.1,4.5,95.5,0.0,100.0,0.0,100.0,17.0,14.3,22.6,22.6,85.7,92.1,19.5,15.8,24.2,19.6,40.0,50.0,40.0,20.0,30.0,26.7,14.3,12.1,21.3,21.2,87.9,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,21.4,20.3,25.7,20.0,12.7,24.4,15.8,18.3,100.0,34.3,10.6,19.3,20.0,15.4,21.6,20.5,19.3,32.9,24.6,21.0,18.8,20.1,21.0,28.6,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2026-09-09,824956,2026-09-09T19:05:00Z,Scheduled,TOR,ATH,543807,George Springer,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,3,0.4286,2.0,2.0,2.0,1.0,0.44,669620,Brady Basso,L,1.15,0.42,0.4157,1.5,LESS,0.9547,-2108,73,87,0.214,0.4157,0.0,0.6297,0.325,0.0452,0.0001,0.0,0.3703,0.0453,0.0001,0.3703,0.6297,0.0453,0.9547,0.0001,0.9999,0.0,1.0,367,66,0.1798,1460,694,149,0.2147,0.2473,0.253,0.7853,0.8805,0.1899,5,3,20,0.6,0.15,0.4,0.2,10,7,40,0.7,0.175,0.4,0.3,15,9,55,0.6,0.1636,0.4,0.2,116,22,0.1897,0.2078,0.2463,0.2402,0.7922,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,131,23,0.1756,0.175,0.25,0.175,87.5346,0.1756,0.2483,0.1449,0.1822,1.0,4-Seam,0.4397,0.1719,92.2664,1.5,254,115,15,0.1304,0.1274,VELO_BAND_1.5,0.0,0.2028,0.1858,0.1946,0.197,0.2334,0.2028,0.3161,0.2404,0.214,0.208,0.209,4-Seam,0.4397,92.6627,0.1217,0.2549,Curve,0.1961,77.4374,0.375,0.3187,Slider,0.194,83.9189,0.2222,0.2333,Sinker,0.0754,92.5429,0.05,0.1143,Cutter,0.0625,89.1448,0.0714,0.2414,95.5,63.0,32.5,4.5,0.0,0.0,37.0,4.5,0.0,37.0,63.0,4.5,95.5,0.0,100.0,0.0,100.0,18.0,21.5,24.7,25.3,78.5,88.0,19.0,15.0,17.5,16.4,40.0,40.0,40.0,20.0,30.0,20.0,19.0,20.8,24.6,24.0,79.2,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,17.6,17.5,25.0,17.5,17.6,24.8,14.5,18.2,100.0,44.0,17.2,20.3,18.6,19.5,19.7,23.3,20.3,31.6,24.0,21.4,20.8,20.9,21.4,42.9,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Changeup,0.0172,86.6875,0.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,,
19,2026-09-09,823739,2026-09-09T23:40:00Z,Scheduled,MIL,CHC,683734,Andrew Vaughn,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,3,0.4286,5.0,4.67,5.01,3.0,0.4171,592332,Kevin Gausman,R,1.15,0.78,0.4109,1.5,LESS,0.9546,-2101,78,89,0.2068,0.4109,0.0,0.6347,0.3199,0.0453,0.0001,0.0,0.3653,0.0454,0.0001,0.3653,0.6347,0.0454,0.9546,0.0001,0.9999,0.0,1.0,291,46,0.1581,1201,451,76,0.1685,0.2881,0.2294,0.8315,0.8987,0.1364,5,4,16,0.8,0.25,0.6,0.2,10,5,28,0.5,0.1786,0.4,0.1,15,9,46,0.6,0.1957,0.4667,0.1333,178,29,0.1629,0.1754,0.2933,0.2427,0.8246,3,0,0.0,0.2109,10,0.0,0.1113,0.2,0.2785,0.0,1.0,1.0,0.0,5.0,0.0,0.0,475,117,0.2463,0.2541,0.2853,0.2137,89.0521,0.1418,0.2669,0.1334,0.1785,1.0,4-Seam,0.4995,0.0876,93.9453,1.5,250,104,7,0.0673,0.0774,VELO_BAND_1.5,0.0693,0.1902,0.1959,0.1706,0.2426,0.2146,0.1918,0.2639,0.1638,0.2068,0.1927,0.2016,4-Seam,0.4995,93.9453,0.0994,0.3136,Splitter,0.3829,84.2342,0.4205,0.2645,Slider,0.1002,83.9874,0.3919,0.2316,Changeup,0.0148,83.8393,0.2308,0.25,Sweeper,0.0016,79.8,0.115,0.3333,95.5,63.5,32.0,4.5,0.0,0.0,36.5,4.5,0.0,36.5,63.5,4.5,95.5,0.0,100.0,0.0,100.0,15.8,16.9,28.8,22.9,83.1,89.9,13.6,25.0,17.9,19.6,60.0,40.0,46.7,20.0,10.0,13.3,16.3,17.5,29.3,24.3,82.5,0.0,21.1,0.0,11.1,20.0,27.8,0.0,100.0,100.0,0.0,24.6,25.4,28.5,21.4,14.2,26.7,13.3,17.8,100.0,49.9,8.8,19.0,19.6,17.1,24.3,21.5,19.2,26.4,16.4,20.7,19.3,20.2,20.7,42.9,6.7,7.0,0.0,0.2857,0.0,,,,,,,,,,,,,1.0,0.115,0.0,0.225,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.115,0.0,0.225,,,,,,,,,,,,,
20,2026-09-09,823416,2026-09-09T22:40:00Z,Scheduled,PHI,HOU,702222,Justin Crawford,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,4,0.5714,9.005,8.505,9.0,2.0,0.5257,686613,Hunter Brown,R,1.15,0.78,0.4091,1.5,LESS,0.9543,-2087,79,89,0.2285,0.4091,0.0,0.6368,0.3175,0.0456,0.0002,0.0,0.3632,0.0457,0.0002,0.3632,0.6368,0.0457,0.9543,0.0002,0.9998,0.0,1.0,286,48,0.1678,1042,568,83,0.1461,0.2274,0.3762,0.8539,0.8952,0.1449,5,3,10,0.6,0.3,0.6,0.0,10,5,28,0.5,0.1786,0.5,0.0,15,5,43,0.3333,0.1163,0.3333,0.0,250,42,0.168,0.1501,0.2267,0.364,0.8499,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,324,76,0.2346,0.2428,0.2874,0.2227,92.3333,0.1204,0.2428,0.1274,0.1794,1.0,4-Seam,0.3207,0.1659,96.1111,1.5,258,139,22,0.1583,0.151,VELO_BAND_1.5,0.0,0.1933,0.2049,0.1735,0.2323,0.1987,0.1933,0.2663,0.2762,0.2285,0.248,0.2053,4-Seam,0.3207,96.2021,0.2209,0.2689,Sinker,0.295,96.0121,0.1786,0.3359,Knuckle Curve,0.1891,83.35,0.3238,0.272,Changeup,0.0983,87.4723,0.3704,0.2769,Slider,0.0968,90.7914,0.2258,0.2422,95.4,63.7,31.7,4.6,0.0,0.0,36.3,4.6,0.0,36.3,63.7,4.6,95.4,0.0,100.0,0.0,100.0,16.8,14.6,22.7,37.6,85.4,89.5,14.5,30.0,17.9,11.6,60.0,50.0,33.3,0.0,0.0,0.0,16.8,15.0,22.7,36.4,85.0,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,23.5,24.3,28.7,22.3,12.0,24.3,12.7,17.9,100.0,32.1,16.6,19.3,20.5,17.4,23.2,19.9,19.3,26.6,27.6,22.9,24.8,20.5,22.9,57.1,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
