Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
61,2026-08-07,823750,2026-08-07T23:40:00Z,Scheduled,American Family Field,Minnesota Twins @ Milwaukee Brewers,Home,683734,Andrew Vaughn,Milwaukee Brewers,Minnesota Twins,1B,R,No,,71,227,194,58,15,2,5,25,33,27,4,32,0.299,0.392,0.474,0.866,10,38,29,7,2,0.241,0.0526,20,64,54,12,3,0.222,0.0469,269,76,5.4,28.7,37.7,30.3,32.0,15.0,31.4,37.1,29.0,8.8,4.7,8.8,47.0,84.6,14.8,0.539,68.5,96.2,107.9,13.8,12.6,3.8,51.2,30.1,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,30.1,Weak,0.944,Good,7.9,39.1,95.8,0.626,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.03,9.03,Strong positive regression,Weak Contact-First Profile profile. 5.4% barrel rate; 84.6 mph average exit velocity; 31.4% air-ball rate; 37.1% pull-air rate; 8.8% HR-launch rate.,0.022,0.0255,4.17,7,2,38.8,0.18,18.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,45.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,46.6,50.0,45.0,47.8,5.11,1.35,1.0,1.0,1.0,0.944,0.944,0.98,10.2,8.49,63.3,25.7,F,Probable SP unavailable; Lineup unconfirmed
62,2026-08-07,823266,2026-08-08T01:40:00Z,Scheduled,Petco Park,Houston Astros @ San Diego Padres,Home,664034,Ty France,San Diego Padres,Houston Astros,1B,R,No,,90,313,282,82,14,2,16,39,50,15,10,71,0.291,0.343,0.525,0.868,12,48,42,15,0,0.357,0.0,23,97,85,32,6,0.376,0.0619,445,143,5.5,29.2,42.5,27.2,29.9,12.5,25.5,45.9,34.1,6.2,4.0,6.2,69.6,85.1,18.6,0.611,70.0,96.7,111.9,19.2,12.9,7.0,46.0,36.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.9,Below Average,0.963,Good,5.6,48.8,97.8,0.643,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.17,7.17,Strong positive regression,Below Average Pull Power profile. 5.5% barrel rate; 85.1 mph average exit velocity; 25.5% air-ball rate; 45.9% pull-air rate; 6.2% HR-launch rate.,0.0511,0.0458,4.09,46,13,17.6,2.61,261.0,Very long drought,669854.0,Ronel Blanco,R,RHB vs RHP,3,3,14.2,7.36,1.3,5,3.07,9.82,4.91,88.0,6.8,25.0,19.3,45.0,12.5,81.2,93.9,107.9,0.651,5.0,36.1,100.0,0.577,3.7,4-Seam Fastball,R,RHB vs RHP,51.4,220,0.28,0.329,0.53,0.859,13,10,48,0.0591,5.7,0.579,18,0.1111,13.0,0.794,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,45.3,Neutral Matchup,Average,47.5,3,Pitch-level Statcast · last 5 MLB games,253,4-Seam Fastball,35.573122529644266,90.0,Changeup,28.458498023715414,72.0,Curveball,20.158102766798418,51.0,Slider,15.810276679841897,40.0,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.972,0.993,54.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.4,46.1,36.1,54.5,39.2,45.0,47.7,5.11,0.92,1.064,0.985,1.03,0.963,0.992,1.06,17.46,10.08,82.1,38.9,D+,Lineup unconfirmed
63,2026-08-07,823750,2026-08-07T23:40:00Z,Scheduled,American Family Field,Minnesota Twins @ Milwaukee Brewers,Away,668904,Royce Lewis,Minnesota Twins,Milwaukee Brewers,3B,R,No,,81,329,292,68,15,1,13,39,38,31,3,80,0.233,0.31,0.425,0.735,11,43,41,15,3,0.366,0.0698,22,88,78,23,5,0.295,0.0568,376,106,8.2,28.2,45.7,29.9,24.4,16.8,29.9,53.0,31.3,7.2,5.0,7.2,41.6,84.6,21.2,0.601,72.8,97.0,111.6,51.3,13.6,12.8,69.9,46.5,Below Average,3.0,Pull Power,A-,Elevated power plane,46.5,Below Average,0.99,Good,8.5,43.8,98.4,0.663,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.7,13.7,Strong positive regression,Below Average Pull Power profile. 8.2% barrel rate; 84.6 mph average exit velocity; 29.9% air-ball rate; 53.0% pull-air rate; 7.2% HR-launch rate.,0.0395,0.0375,4.05,0,0,22.5,0.0,0.0,Very recent HR,675660.0,Shane Drohan,L,RHB vs LHP,22,12,88.0,3.48,1.17,7,0.72,9.1,2.45,433.0,5.3,25.9,16.6,37.7,31.6,82.5,95.2,113.6,0.481,7.0,43.2,100.0,0.56,8.1,4-Seam Fastball,R,RHB vs LHP,47.7,86,0.237,0.326,0.461,0.786,4,9,16,0.0465,12.0,0.67,251,0.0279,5.2,0.489,0,0,0,0/0,,,,,0,0,0,46.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,436,4-Seam Fastball,29.128440366972477,127.0,Sinker,20.412844036697248,89.0,Slider,19.954128440366972,87.0,Curveball,13.073394495412844,57.0,Cutter,11.238532110091743,49.0,Changeup,6.192660550458716,27.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.986,0.978,58.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.7,31.3,43.2,57.6,50.0,45.0,47.6,5.08,1.282,0.939,1.025,1.0,0.99,0.99,0.98,14.34,10.19,82.5,29.1,F,Lineup unconfirmed
64,2026-08-07,824566,2026-08-07T23:40:00Z,Scheduled,Rate Field,Cleveland Guardians @ Chicago White Sox,Away,666176,Jo Adell,Cleveland Guardians,Chicago White Sox,RF,R,No,,114,469,434,103,17,1,16,48,62,18,14,112,0.237,0.288,0.392,0.68,11,42,36,7,1,0.194,0.0238,22,84,75,13,3,0.173,0.0357,652,104,6.2,26.4,39.1,28.1,32.1,13.7,26.2,42.6,31.8,7.2,3.7,7.2,41.7,82.2,19.5,0.643,75.5,95.8,113.2,64.4,12.5,14.4,46.1,41.0,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.0,Below Average,0.975,Good,6.7,46.4,94.9,0.718,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.34,19.34,Strong positive regression,Below Average Pull Power profile. 6.2% barrel rate; 82.2 mph average exit velocity; 26.2% air-ball rate; 42.6% pull-air rate; 7.2% HR-launch rate.,0.0341,0.0337,3.99,30,9,27.1,1.11,110.6,Near normal interval,702273.0,Noah Schultz,L,RHB vs LHP,14,13,65.0,5.82,1.38,9,1.25,8.03,4.29,367.0,6.3,25.3,14.4,39.2,32.4,82.0,94.8,114.1,0.594,9.0,38.0,100.0,0.569,5.0,Sinker,R,RHB vs LHP,61.4,134,0.309,0.343,0.577,0.921,10,5,30,0.0746,7.9,0.801,226,0.0354,7.0,0.596,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,2,50.0,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,385,Sinker,26.493506493506494,102.0,Cutter,24.935064935064936,96.0,4-Seam Fastball,20.51948051948052,79.0,Changeup,12.467532467532468,48.0,Sweeper,11.428571428571429,44.0,Curveball,4.1558441558441555,16.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.976,0.988,56.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,61.4,39.3,38.0,49.0,50.0,45.0,47.4,5.06,0.946,1.022,1.025,1.0,0.975,0.975,1.0,12.78,8.16,83.7,26.9,F,Lineup unconfirmed
65,2026-08-07,825051,2026-08-08T01:40:00Z,Scheduled,Chase Field,Los Angeles Dodgers @ Arizona Diamondbacks,Away,518692,Freddie Freeman,Los Angeles Dodgers,Arizona Diamondbacks,1B,L,No,,112,481,423,131,27,1,15,57,54,51,3,78,0.31,0.385,0.485,0.87,11,43,42,19,0,0.452,0.0,21,83,78,29,0,0.372,0.0,735,128,3.9,25.5,44.7,24.0,29.8,11.0,25.6,36.9,36.0,5.5,2.7,5.5,25.7,82.9,16.3,0.578,68.8,95.1,109.3,7.2,13.8,2.7,39.9,25.6,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,25.6,Weak,0.932,Good,1.6,36.4,94.9,0.526,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.79,12.79,Strong positive regression,Weak Contact-First Profile profile. 3.9% barrel rate; 82.9 mph average exit velocity; 25.6% air-ball rate; 36.9% pull-air rate; 5.5% HR-launch rate.,0.0312,0.0313,4.23,96,25,28.2,3.4,340.4,Very long drought,518876.0,Merrill Kelly,R,LHB vs RHP,20,20,114.1,5.04,1.49,23,1.81,5.98,3.62,663.0,8.4,30.3,14.9,46.8,32.3,83.8,97.3,114.6,0.674,23.0,42.3,99.6,0.6,5.6,Changeup,L,LHB vs RHP,49.6,325,0.331,0.406,0.528,0.934,11,37,49,0.0338,5.4,0.62,298,0.0503,8.8,0.693,34,30,10,10/30,0.333,0.412,0.7,1.112,2,4,8,54.3,Neutral Matchup,Average,85.6,5,Pitch-level Statcast · last 5 MLB games,457,Changeup,32.822757111597376,150.0,4-Seam Fastball,24.50765864332604,112.0,Cutter,12.25382932166302,56.0,Curveball,12.035010940919037,55.0,Sinker,9.846827133479213,45.0,Slider,8.533916849015318,39.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.985,1.009,45.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.6,58.3,42.3,29.2,50.0,45.0,47.4,5.05,0.758,1.114,1.025,1.0,0.932,0.932,1.06,12.6,7.63,83.6,35.2,D,Lineup unconfirmed
66,2026-08-07,822699,2026-08-07T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Home,691781,Brady House,Washington Nationals,Cincinnati Reds,3B,R,No,,55,213,197,45,10,0,8,26,27,14,1,62,0.228,0.282,0.401,0.683,11,36,34,8,1,0.235,0.0278,11,36,34,8,1,0.235,0.0278,250,39,8.9,31.3,31.0,33.6,35.0,15.0,28.2,20.4,30.0,8.6,1.6,8.6,37.6,84.0,12.3,0.765,72.5,96.7,112.2,39.3,13.6,9.3,43.2,34.8,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,34.8,Weak,0.957,Good,12.8,8.3,97.6,0.943,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.23,9.23,Strong positive regression,Weak Contact-First Profile profile. 8.9% barrel rate; 84.0 mph average exit velocity; 28.2% air-ball rate; 20.4% pull-air rate; 8.6% HR-launch rate.,0.0376,0.0356,3.93,3,1,24.6,0.12,12.2,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,44.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,43.3,50.0,45.0,47.3,5.04,0.912,1.0,1.0,1.0,0.957,0.957,0.98,13.26,7.92,60.1,21.6,F,Probable SP unavailable; Lineup unconfirmed
67,2026-08-07,825051,2026-08-08T01:40:00Z,Scheduled,Chase Field,Los Angeles Dodgers @ Arizona Diamondbacks,Away,663656,Kyle Tucker,Los Angeles Dodgers,Arizona Diamondbacks,RF,L,No,,108,445,383,93,18,2,10,62,52,55,3,84,0.243,0.339,0.379,0.718,11,40,33,9,2,0.273,0.05,20,75,66,14,3,0.212,0.04,624,111,6.2,24.7,50.9,20.6,28.5,16.8,28.8,43.7,29.9,6.8,2.7,6.8,32.9,82.9,19.9,0.519,69.0,94.3,111.5,17.9,12.5,6.7,42.1,31.3,Weak,2.5,Pull Power,A,Excellent HR swing plane,31.3,Weak,0.948,Good,9.0,35.3,94.3,0.538,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.92,23.92,Strong positive regression,Weak Pull Power profile. 6.2% barrel rate; 82.9 mph average exit velocity; 28.8% air-ball rate; 43.7% pull-air rate; 6.8% HR-launch rate.,0.0225,0.0245,4.05,5,1,38.3,0.13,13.1,Very recent HR,518876.0,Merrill Kelly,R,LHB vs RHP,20,20,114.1,5.04,1.49,23,1.81,5.98,3.62,663.0,8.4,30.3,14.9,46.8,32.3,83.8,97.3,114.6,0.674,23.0,27.9,99.6,0.494,3.7,Changeup,L,LHB vs RHP,43.3,311,0.234,0.331,0.364,0.696,8,38,59,0.0257,4.6,0.52,298,0.0503,8.8,0.693,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,38.3,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,457,Changeup,32.822757111597376,150.0,4-Seam Fastball,24.50765864332604,112.0,Cutter,12.25382932166302,56.0,Curveball,12.035010940919037,55.0,Sinker,9.846827133479213,45.0,Slider,8.533916849015318,39.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.956,1.009,48.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.3,58.3,27.9,42.5,50.0,45.0,47.3,5.04,1.343,1.114,1.025,1.0,0.948,0.948,0.98,9.56,8.59,83.0,26.4,F,Lineup unconfirmed
68,2026-08-07,823266,2026-08-08T01:40:00Z,Scheduled,Petco Park,Houston Astros @ San Diego Padres,Home,665487,Fernando Tatis Jr.,San Diego Padres,Houston Astros,RF,R,No,,114,501,444,125,24,2,9,61,50,46,5,98,0.282,0.352,0.405,0.757,11,47,41,11,1,0.268,0.0213,23,103,88,24,4,0.273,0.0388,556,108,7.1,36.2,35.6,32.6,31.9,13.5,28.4,27.4,27.0,6.5,2.6,6.5,34.3,86.4,7.5,0.579,73.8,100.4,116.6,59.8,15.0,17.3,55.2,41.6,Below Average,2.5,Contact-First Profile,C,Low line-drive plane,41.6,Below Average,0.976,Good,6.5,32.3,100.8,0.603,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.09,24.09,Strong positive regression,Below Average Contact-First Profile profile. 7.1% barrel rate; 86.4 mph average exit velocity; 28.4% air-ball rate; 27.4% pull-air rate; 6.5% HR-launch rate.,0.018,0.0207,3.99,1,1,49.3,0.02,2.0,Very recent HR,669854.0,Ronel Blanco,R,RHB vs RHP,3,3,14.2,7.36,1.3,5,3.07,9.82,4.91,88.0,6.8,25.0,19.3,45.0,12.5,81.2,93.9,107.9,0.651,5.0,53.4,100.0,0.639,9.3,4-Seam Fastball,R,RHB vs RHP,41.1,394,0.279,0.344,0.382,0.725,6,32,75,0.0152,7.4,0.564,18,0.1111,13.0,0.794,0,0,0,0/0,,,,,0,0,0,47.2,Neutral Matchup,Average,50.0,3,Pitch-level Statcast · last 5 MLB games,253,4-Seam Fastball,35.573122529644266,90.0,Changeup,28.458498023715414,72.0,Curveball,20.158102766798418,51.0,Slider,15.810276679841897,40.0,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.007,0.993,47.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.1,46.1,53.4,47.1,39.2,45.0,47.2,5.03,1.159,1.064,0.985,1.0,0.976,0.976,0.98,8.0,6.69,85.0,24.2,F,Lineup unconfirmed
69,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Home,521692,Salvador Perez,Kansas City Royals,Chicago Cubs,DH,R,No,,108,453,418,90,17,1,16,40,48,18,11,93,0.215,0.263,0.376,0.639,11,45,41,11,2,0.268,0.0444,23,94,83,19,5,0.229,0.0532,662,124,6.0,23.0,36.9,31.6,31.5,15.9,27.1,38.4,30.0,6.7,3.9,6.7,49.2,82.1,21.3,0.573,69.8,94.0,110.4,17.3,11.2,5.6,56.3,30.6,Weak,2.0,Contact-First Profile,A-,Elevated power plane,30.6,Weak,0.946,Good,6.5,29.4,93.3,0.653,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.77,17.77,Strong positive regression,Weak Contact-First Profile profile. 6.0% barrel rate; 82.1 mph average exit velocity; 27.1% air-ball rate; 38.4% pull-air rate; 6.7% HR-launch rate.,0.0353,0.0346,3.81,13,4,26.1,0.5,49.8,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,47.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,29.3,50.0,45.0,47.2,5.02,1.159,1.0,1.0,0.975,0.946,0.922,1.0,12.56,8.78,74.5,24.5,F,Probable SP unavailable; Lineup unconfirmed
70,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Home,686681,Michael Massey,Kansas City Royals,Chicago Cubs,2B,L,No,,95,312,289,76,20,0,9,38,39,16,0,53,0.263,0.297,0.426,0.723,10,37,35,6,2,0.171,0.0541,21,77,72,19,2,0.264,0.026,430,107,4.5,25.9,58.1,19.5,22.4,18.1,30.5,44.1,27.0,7.3,4.7,7.3,44.8,83.9,19.1,0.46,69.6,94.9,108.0,13.9,13.1,3.6,56.2,29.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,29.1,Weak,0.941,Good,4.7,36.7,94.3,0.402,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.76,10.76,Strong positive regression,Weak Pull Power profile. 4.5% barrel rate; 83.9 mph average exit velocity; 30.5% air-ball rate; 44.1% pull-air rate; 7.3% HR-launch rate.,0.0288,0.0297,3.99,4,1,32.1,0.12,12.5,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,46.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,34.1,50.0,45.0,47.2,5.02,1.157,1.0,1.0,1.0,0.941,0.941,0.98,11.34,8.19,70.4,24.1,F,Probable SP unavailable; Lineup unconfirmed
71,2026-08-07,824566,2026-08-07T23:40:00Z,Scheduled,Rate Field,Cleveland Guardians @ Chicago White Sox,Home,695657,Colson Montgomery,Chicago White Sox,Cleveland Guardians,SS,L,No,,108,455,406,88,18,0,25,53,64,39,9,146,0.217,0.299,0.446,0.745,11,48,43,9,1,0.209,0.0208,21,91,81,17,2,0.21,0.022,496,85,7.8,26.7,54.9,21.7,22.1,17.3,27.0,53.6,27.7,8.9,5.0,8.9,51.3,83.6,22.7,0.581,74.8,96.4,115.9,65.0,11.0,12.4,49.9,46.6,Below Average,3.0,Pull Power,A-,Elevated power plane,46.6,Below Average,0.99,Good,7.1,52.4,95.7,0.436,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.66,9.66,Strong positive regression,Below Average Pull Power profile. 7.8% barrel rate; 83.6 mph average exit velocity; 27.0% air-ball rate; 53.6% pull-air rate; 8.9% HR-launch rate.,0.0549,0.0502,3.99,19,5,16.2,1.17,117.0,Near normal interval,800048.0,Parker Messick,L,LHB vs LHP,22,22,129.2,2.57,1.06,11,0.76,8.88,2.57,668.0,3.4,20.8,11.1,40.5,30.5,81.3,93.7,110.5,0.459,11.0,52.5,99.7,0.661,7.7,4-Seam Fastball,L,LHB vs LHP,38.2,138,0.268,0.348,0.537,0.884,8,10,39,0.058,7.4,0.649,138,0.0145,1.7,0.403,6,6,2,2/6,0.333,0.333,0.5,0.833,0,0,2,45.0,Neutral Matchup,Average,47.3,5,Pitch-level Statcast · last 5 MLB games,464,4-Seam Fastball,52.58620689655172,244.0,Changeup,21.767241379310345,101.0,Sinker,14.439655172413794,67.0,Curveball,7.758620689655173,36.0,Cutter,1.9396551724137931,9.0,Slider,1.5086206896551724,7.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.005,0.959,57.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.2,25.6,52.5,56.6,50.0,45.0,47.1,5.01,0.772,0.946,0.985,1.0,0.99,0.99,1.0,18.56,8.63,84.3,29.0,F,Lineup unconfirmed
72,2026-08-07,823024,2026-08-08T00:15:00Z,Scheduled,Busch Stadium,Colorado Rockies @ St. Louis Cardinals,Away,650489,Willi Castro,Colorado Rockies,St. Louis Cardinals,2B,S,No,,97,383,345,91,15,1,13,52,48,32,5,106,0.264,0.334,0.426,0.76,8,34,29,9,4,0.31,0.1176,18,72,66,17,7,0.258,0.0972,532,95,5.8,22.4,47.1,23.8,28.8,17.3,26.3,48.4,30.4,6.4,4.3,6.4,67.4,80.4,23.7,0.623,70.9,92.9,111.8,26.0,9.2,6.3,44.0,34.9,Weak,2.5,Pull Power,A-,Elevated power plane,34.9,Weak,0.958,Good,8.4,46.2,91.8,0.742,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.03,14.03,Strong positive regression,Weak Pull Power profile. 5.8% barrel rate; 80.4 mph average exit velocity; 26.3% air-ball rate; 48.4% pull-air rate; 6.4% HR-launch rate.,0.0339,0.0335,4.05,0,0,26.5,0.0,0.0,Very recent HR,681517.0,Kyle Leahy,R,Switch vs RHP,21,21,107.1,3.44,1.33,12,1.01,7.63,2.93,585.0,6.8,30.8,12.5,44.7,29.6,84.6,97.5,114.9,0.591,12.0,33.1,99.9,0.529,4.6,4-Seam Fastball,L,LHB vs RHP,45.9,254,0.246,0.331,0.424,0.755,10,26,69,0.0394,5.3,0.656,233,0.03,7.7,0.654,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,41.7,Slight Pitcher Advantage,Below average,47.5,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,21.39423076923077,89.0,Slider,18.028846153846153,75.0,Curveball,18.028846153846153,75.0,Changeup,14.423076923076923,60.0,Sweeper,14.182692307692308,59.0,Sinker,13.942307692307692,58.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.966,0.993,52.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.9,48.1,33.1,46.4,50.0,45.0,47.0,5.0,1.35,0.986,1.035,1.0,0.958,0.958,0.98,12.88,9.85,82.8,29.0,F,Lineup unconfirmed
