rank,date,game_pk,game_time_utc,game_status,team,opp,batter_id,batter,batter_hand,batting_order,lineup_source,roster_role,lineup_confirmed,last7_confirmed_games,last7_starts,last7_start_rate,last7_median_order,last7_avg_order,last7_most_recent_order,last7_days_since_start,last7_lineup_score,starter_id,starter,starter_hand,expected_pa,starter_pa_share,proj_k,line,play,true_probability,fair_odds,confidence,ai_score,bullpen_k_pa,sim_mean_k,sim_median_k,sim_p0,sim_p1,sim_p2,sim_p3,sim_p4plus,sim_1plus,sim_2plus,sim_3plus,more_0_5,less_0_5,more_1_5,less_1_5,more_2_5,less_2_5,more_3_5,less_3_5,pa,k,k_rate,bat_pitches,bat_swings,bat_whiffs,bat_whiff_rate,bat_csw_rate,bat_chase_rate,bat_contact_rate,bat_zone_contact_rate,bat_two_strike_whiff,l5_games,l5_k,l5_pa,l5_k_per_game,l5_k_rate,l5_1plus,l5_2plus,l10_games,l10_k,l10_pa,l10_k_per_game,l10_k_rate,l10_1plus,l10_2plus,l15_games,l15_k,l15_pa,l15_k_per_game,l15_k_rate,l15_1plus,l15_2plus,split_pa,split_k,split_k_rate,split_whiff,split_csw,split_chase,split_contact,bvp_pa,bvp_k,bvp_k_rate,bvp_k_rate_reg,bvp_pitches,bvp_whiff,bvp_whiff_reg,bvp_csw,bvp_csw_reg,bvp_chase,bvp_contact,bvp_zone_contact,bvp_two_strike_whiff,bvp_last_seen_days,bvp_k_1plus_rate,bvp_k_2plus_rate,sp_pa,sp_k,sp_k_rate,sp_whiff,sp_csw,sp_two_strike_whiff,sp_avg_velo,arsenal_whiff_allowed,arsenal_csw_allowed,arsenal_two_strike_whiff,arsenal_k_pressure,arsenal_coverage,top_pitch,top_pitch_usage,top_pitch_batter_whiff,target_fb_velo,velo_band_width,velo_band_pitches,velo_band_swings,velo_band_whiffs,velo_band_whiff_raw,velo_band_whiff,velo_band_source,bvp_reliability,model_batter_baseline_k_pa,model_recent_k_pa,model_platoon_k_pa,model_starter_k_pa,model_arsenal_k_pa,model_bvp_k_pa,model_two_strike_k_pa,model_velo_k_pa,model_bullpen_k_pa,model_contact_k_pa,model_k_pa,sp_pitch1,sp_pitch1_usage,sp_pitch1_velo,sp_pitch1_whiff,sp_pitch1_csw,sp_pitch2,sp_pitch2_usage,sp_pitch2_velo,sp_pitch2_whiff,sp_pitch2_csw,sp_pitch3,sp_pitch3_usage,sp_pitch3_velo,sp_pitch3_whiff,sp_pitch3_csw,sp_pitch4,sp_pitch4_usage,sp_pitch4_velo,sp_pitch4_whiff,sp_pitch4_csw,sp_pitch5,sp_pitch5_usage,sp_pitch5_velo,sp_pitch5_whiff,sp_pitch5_csw,sp_pitch6,sp_pitch6_usage,sp_pitch6_velo,sp_pitch6_whiff,sp_pitch6_csw,true_probability_pct,sim_p0_pct,sim_p1_pct,sim_p2_pct,sim_p3_pct,sim_p4plus_pct,sim_1plus_pct,sim_2plus_pct,sim_3plus_pct,more_0_5_pct,less_0_5_pct,more_1_5_pct,less_1_5_pct,more_2_5_pct,less_2_5_pct,more_3_5_pct,less_3_5_pct,k_rate_pct,bat_whiff_rate_pct,bat_csw_rate_pct,bat_chase_rate_pct,bat_contact_rate_pct,bat_zone_contact_rate_pct,bat_two_strike_whiff_pct,l5_k_rate_pct,l10_k_rate_pct,l15_k_rate_pct,l5_1plus_pct,l10_1plus_pct,l15_1plus_pct,l5_2plus_pct,l10_2plus_pct,l15_2plus_pct,split_k_rate_pct,split_whiff_pct,split_csw_pct,split_chase_pct,split_contact_pct,bvp_k_rate_pct,bvp_k_rate_reg_pct,bvp_whiff_pct,bvp_whiff_reg_pct,bvp_csw_pct,bvp_csw_reg_pct,bvp_chase_pct,bvp_contact_pct,bvp_zone_contact_pct,bvp_two_strike_whiff_pct,sp_k_rate_pct,sp_whiff_pct,sp_csw_pct,sp_two_strike_whiff_pct,arsenal_whiff_allowed_pct,arsenal_csw_allowed_pct,arsenal_two_strike_whiff_pct,arsenal_k_pressure_pct,arsenal_coverage_pct,top_pitch_usage_pct,top_pitch_batter_whiff_pct,model_batter_baseline_k_pa_pct,model_recent_k_pa_pct,model_platoon_k_pa_pct,model_starter_k_pa_pct,model_arsenal_k_pa_pct,model_bvp_k_pa_pct,model_two_strike_k_pa_pct,model_velo_k_pa_pct,model_bullpen_k_pa_pct,model_contact_k_pa_pct,model_k_pa_pct,bullpen_k_pa_pct,last7_start_rate_pct,velo_band_whiff_raw_pct,bvp_ff_pitches,bvp_ff_whiff,bvp_ff_csw,bvp_ff_k_pa,bvp_fs_pitches,bvp_fs_whiff,bvp_fs_csw,bvp_fs_k_pa,bvp_st_pitches,bvp_st_whiff,bvp_st_csw,bvp_st_k_pa,bvp_k_1plus_rate_pct,bvp_k_2plus_rate_pct,bvp_sl_pitches,bvp_sl_whiff,bvp_sl_csw,bvp_sl_k_pa,bvp_cu_pitches,bvp_cu_whiff,bvp_cu_csw,bvp_cu_k_pa,bvp_si_pitches,bvp_si_whiff,bvp_si_csw,bvp_si_k_pa,bvp_ch_pitches,bvp_ch_whiff,bvp_ch_csw,bvp_ch_k_pa,bvp_kc_pitches,bvp_kc_whiff,bvp_kc_csw,bvp_kc_k_pa,bvp_fc_pitches,bvp_fc_whiff,bvp_fc_csw,bvp_fc_k_pa,pp_goblin_line,pp_standard_line,pp_devil_line,dk_goblin_line,dk_standard_line,dk_devil_line,fd_goblin_line,fd_standard_line,fd_devil_line,dk_standard_over_odds,dk_standard_under_odds,fd_standard_over_odds,fd_standard_under_odds
11,2026-09-03,824796,2026-09-03T23:15:00Z,Scheduled,BOS,BAL,701350,Roman Anthony,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,3,0.4286,1.0,1.0,1.0,1.0,0.4971,687064,Brandon Young,R,1.15,0.78,0.4047,1.5,LESS,0.9541,-2080,61,84,0.2094,0.4047,0.0,0.6412,0.313,0.0459,0.0,0.0,0.3588,0.0459,0.0,0.3588,0.6412,0.0459,0.9541,0.0,1.0,0.0,1.0,14,1,0.0714,45,19,2,0.1053,0.2667,0.1111,0.8947,0.9412,0.2,3,1,14,0.3333,0.0714,0.3333,0.0,3,1,14,0.3333,0.0714,0.3333,0.0,3,1,14,0.3333,0.0714,0.3333,0.0,11,1,0.0909,0.125,0.2368,0.1176,0.875,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,490,94,0.1918,0.2171,0.2564,0.2232,88.5193,0.1048,0.2864,0.1048,0.205,0.5423,4-Seam,0.4097,0.0,94.2382,,30,15,0,0.0,0.0749,HITTER_FASTBALL_FALLBACK,0.0,0.2047,0.1746,0.1892,0.1975,0.2092,0.2047,0.2769,0.189,0.2094,0.1737,0.2001,4-Seam,0.4097,94.3644,0.1739,0.2543,Splitter,0.1817,83.9883,0.239,0.1772,Slider,0.1468,84.748,0.4403,0.3457,Sinker,0.1326,93.8481,0.0833,0.2099,Curve,0.1293,75.1806,0.2466,0.3207,,,,,,95.4,64.1,31.3,4.6,0.0,0.0,35.9,4.6,0.0,35.9,64.1,4.6,95.4,0.0,100.0,0.0,100.0,7.1,10.5,26.7,11.1,89.5,94.1,20.0,7.1,7.1,7.1,33.3,33.3,33.3,0.0,0.0,0.0,9.1,12.5,23.7,11.8,87.5,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.2,21.7,25.6,22.3,10.5,28.6,10.5,20.5,54.2,41.0,0.0,20.5,17.5,18.9,19.7,20.9,20.5,27.7,18.9,20.9,17.4,20.0,20.9,42.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2026-09-03,823095,2026-09-04T01:40:00Z,Scheduled,ATH,SEA,622268,Donovan Walton,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,3,0.4286,6.0,6.34,8.01,1.0,0.4171,807739,Kade Anderson,L,1.15,0.7593,0.4178,1.5,LESS,0.9536,-2053,63,85,0.2267,0.4178,0.0,0.6287,0.3249,0.0464,0.0001,0.0,0.3713,0.0464,0.0001,0.3713,0.6287,0.0464,0.9536,0.0001,0.9999,0.0,1.0,198,32,0.1616,764,383,91,0.2376,0.2395,0.2883,0.7624,0.8556,0.1692,5,2,14,0.4,0.1429,0.4,0.0,10,4,34,0.4,0.1176,0.3,0.1,15,7,51,0.4667,0.1373,0.3333,0.1333,17,2,0.1176,0.2188,0.2308,0.4167,0.7812,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,41,8,0.1951,0.2235,0.247,0.1944,89.0265,0.2031,0.2576,0.1428,0.1946,1.0,4-Seam,0.3916,0.1058,93.9846,1.5,130,70,5,0.0714,0.0839,VELO_BAND_1.5,0.0,0.1962,0.1676,0.1808,0.2163,0.2572,0.1962,0.3052,0.1742,0.2267,0.2252,0.2067,4-Seam,0.3916,93.9846,0.1875,0.2154,Slider,0.253,88.5762,0.24,0.2619,Changeup,0.1867,85.2419,0.1905,0.129,Curve,0.1687,82.3821,0.4286,0.4286,,,,,,,,,,,95.4,62.9,32.5,4.6,0.0,0.0,37.1,4.6,0.0,37.1,62.9,4.6,95.4,0.0,100.0,0.0,100.0,16.2,23.8,24.0,28.8,76.2,85.6,16.9,14.3,11.8,13.7,40.0,30.0,33.3,0.0,10.0,13.3,11.8,21.9,23.1,41.7,78.1,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.5,22.4,24.7,19.4,20.3,25.8,14.3,19.5,100.0,39.2,10.6,19.6,16.8,18.1,21.6,25.7,19.6,30.5,17.4,22.7,22.5,20.7,22.7,42.9,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2026-09-03,824069,2026-09-03T23:40:00Z,Scheduled,MIA,KC,691858,Jared Serna,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,2,0.2857,7.005,7.005,8.0,1.0,0.3429,608379,Michael Wacha,R,1.15,0.78,0.4224,1.5,LESS,0.9532,-2039,56,83,0.1924,0.4224,0.0,0.6244,0.3288,0.0467,0.0,0.0,0.3756,0.0468,0.0,0.3756,0.6244,0.0468,0.9532,0.0,1.0,0.0,1.0,1,0,0.0,1,1,0,0.0,0.0,0.285,1.0,1.0,0.115,1,0,1,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.285,1.0,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,512,100,0.1953,0.183,0.2533,0.1935,87.0404,0.1147,0.2843,0.115,0.2244,0.0,4-Seam,0.2665,,92.3397,,1,1,0,0.0,0.111,HITTER_FASTBALL_FALLBACK,0.0,0.2163,0.2119,0.2133,0.2002,0.2244,0.2163,0.225,0.2164,0.1924,0.1974,0.2138,4-Seam,0.2665,93.246,0.1527,0.2372,Changeup,0.2507,80.8479,0.2509,0.2773,Cutter,0.1438,89.7125,0.104,0.2491,Sinker,0.1422,93.2974,0.0985,0.2185,Curve,0.1069,76.0128,0.1864,0.2759,Slider,0.089,84.8349,0.3194,0.2722,95.3,62.4,32.9,4.7,0.0,0.0,37.6,4.7,0.0,37.6,62.4,4.7,95.3,0.0,100.0,0.0,100.0,0.0,0.0,0.0,28.5,100.0,100.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,100.0,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.5,18.3,25.3,19.3,11.5,28.4,11.5,22.4,0.0,26.6,,21.6,21.2,21.3,20.0,22.4,21.6,22.5,21.6,19.2,19.7,21.4,19.2,28.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2026-09-03,823337,2026-09-03T16:35:00Z,Scheduled,PIT,SF,694378,Jacob Gonzalez,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,3,0.4286,7.0,5.6733,9.01,1.0,0.4171,694918,Blade Tidwell,R,1.15,0.78,0.4189,1.5,LESS,0.9526,-2011,69,86,0.1984,0.4189,0.0,0.6286,0.3241,0.0473,0.0001,0.0,0.3714,0.0474,0.0001,0.3714,0.6286,0.0474,0.9526,0.0001,0.9999,0.0,1.0,197,37,0.1878,782,445,80,0.1798,0.2148,0.3782,0.8202,0.861,0.1264,5,2,14,0.4,0.1429,0.4,0.0,10,6,27,0.6,0.2222,0.4,0.1,15,7,41,0.4667,0.1707,0.3333,0.0667,165,31,0.1879,0.1885,0.2195,0.3913,0.8115,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,107,21,0.1963,0.1773,0.2605,0.1585,88.446,0.1395,0.239,0.1138,0.1937,1.0,Sweeper,0.34,0.0526,94.347,1.5,162,89,10,0.1124,0.113,VELO_BAND_1.5,0.0,0.2115,0.2045,0.1949,0.2101,0.2164,0.2115,0.235,0.2185,0.1984,0.2529,0.2109,Sweeper,0.34,82.4396,0.3077,0.3182,4-Seam,0.2693,95.059,0.0732,0.2541,Sinker,0.1722,93.2333,0.0526,0.2821,Slider,0.1038,88.4489,0.1481,0.1702,Changeup,0.0618,83.2536,0.0,0.0714,Curve,0.0508,83.6652,0.2727,0.2609,95.3,62.9,32.4,4.7,0.0,0.0,37.1,4.7,0.0,37.1,62.9,4.7,95.3,0.0,100.0,0.0,100.0,18.8,18.0,21.5,37.8,82.0,86.1,12.6,14.3,22.2,17.1,40.0,40.0,33.3,0.0,10.0,6.7,18.8,18.8,22.0,39.1,81.2,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.6,17.7,26.0,15.9,14.0,23.9,11.4,19.4,100.0,34.0,5.3,21.2,20.5,19.5,21.0,21.6,21.2,23.5,21.8,19.8,25.3,21.1,19.8,42.9,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-09-03,823907,2026-09-04T02:10:00Z,Scheduled,LAD,STL,669257,Will Smith,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,1,0.1429,5.0,5.0,5.0,1.0,0.1771,687273,Quinn Mathews,L,1.15,0.78,0.4292,1.5,LESS,0.9515,-1961,61,84,0.2057,0.4292,0.0,0.6194,0.332,0.0484,0.0001,0.0,0.3806,0.0485,0.0001,0.3806,0.6194,0.0485,0.9515,0.0001,0.9999,0.0,1.0,90,15,0.1667,369,154,25,0.1623,0.2575,0.2328,0.8377,0.9182,0.1167,5,3,21,0.6,0.1429,0.4,0.2,10,6,40,0.6,0.15,0.4,0.2,15,9,62,0.6,0.1452,0.4,0.2,25,8,0.32,0.1556,0.2636,0.1489,0.8444,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,89,20,0.2247,0.235,0.2748,0.1977,87.6613,0.1491,0.2729,0.1096,0.2247,1.0,4-Seam,0.4275,0.1667,93.7098,1.5,72,30,4,0.1333,0.1245,VELO_BAND_1.5,0.0,0.2072,0.18,0.2369,0.2249,0.243,0.2072,0.2213,0.227,0.2057,0.1933,0.2148,4-Seam,0.4275,93.7417,0.1667,0.2917,Slider,0.2366,85.3839,0.2979,0.2903,Changeup,0.1628,83.1984,0.3529,0.25,Curve,0.1349,76.1623,0.1304,0.2075,Sinker,0.0382,93.3533,0.2857,0.3333,,,,,,95.1,61.9,33.2,4.8,0.0,0.0,38.1,4.9,0.0,38.1,61.9,4.9,95.1,0.0,100.0,0.0,100.0,16.7,16.2,25.7,23.3,83.8,91.8,11.7,14.3,15.0,14.5,40.0,40.0,40.0,20.0,20.0,20.0,32.0,15.6,26.4,14.9,84.4,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,22.5,23.5,27.5,19.8,14.9,27.3,11.0,22.5,100.0,42.7,16.7,20.7,18.0,23.7,22.5,24.3,20.7,22.1,22.7,20.6,19.3,21.5,20.6,14.3,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2026-09-03,824388,2026-09-03T17:10:00Z,Scheduled,CLE,TOR,595978,Austin Hedges,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,2,0.2857,8.0,8.0,8.0,4.0,0.2971,667755,José Soriano,R,1.15,0.78,0.4246,1.5,LESS,0.9511,-1944,70,87,0.2314,0.4246,0.0,0.6244,0.3267,0.0489,0.0,0.0,0.3756,0.0489,0.0,0.3756,0.6244,0.0489,0.9511,0.0,1.0,0.0,1.0,164,27,0.1646,611,264,55,0.2083,0.2831,0.241,0.7917,0.8789,0.1379,5,5,18,1.0,0.2778,0.6,0.4,10,7,33,0.7,0.2121,0.5,0.2,15,10,50,0.6667,0.2,0.4667,0.2,88,18,0.2045,0.2206,0.3102,0.2335,0.7794,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,444,95,0.214,0.2594,0.2784,0.2389,92.2843,0.1118,0.2827,0.0794,0.1883,0.8056,Sinker,0.2852,0.0625,96.282,1.5,125,67,11,0.1642,0.1497,VELO_BAND_1.5,0.0,0.1999,0.2151,0.2025,0.216,0.2044,0.1999,0.2126,0.2627,0.2314,0.2024,0.2081,Sinker,0.2852,95.959,0.1488,0.253,Knuckle Curve,0.2608,85.1715,0.3971,0.3725,4-Seam,0.2153,96.7098,0.1878,0.285,Splitter,0.1943,92.0558,0.3067,0.2047,Slider,0.0438,89.9584,0.3667,0.1818,,,,,,95.1,62.4,32.7,4.9,0.0,0.0,37.6,4.9,0.0,37.6,62.4,4.9,95.1,0.0,100.0,0.0,100.0,16.5,20.8,28.3,24.1,79.2,87.9,13.8,27.8,21.2,20.0,60.0,50.0,46.7,40.0,20.0,20.0,20.5,22.1,31.0,23.4,77.9,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,21.4,25.9,27.8,23.9,11.2,28.3,7.9,18.8,80.6,28.5,6.2,20.0,21.5,20.3,21.6,20.4,20.0,21.3,26.3,23.1,20.2,20.8,23.1,28.6,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2026-09-03,822853,2026-09-04T00:05:00Z,Scheduled,TB,TEX,656775,Cedric Mullins,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,5,0.7143,8.0,7.602,6.0,3.0,0.6571,615698,Cal Quantrill,R,1.15,0.4861,0.4241,1.5,LESS,0.951,-1942,81,90,0.225,0.4241,0.0,0.625,0.3261,0.0488,0.0001,0.0,0.375,0.049,0.0001,0.375,0.625,0.049,0.951,0.0001,0.9999,0.0,1.0,334,64,0.1916,1302,641,129,0.2012,0.2343,0.3145,0.7988,0.8609,0.1941,5,1,16,0.2,0.0625,0.2,0.0,10,4,31,0.4,0.129,0.3,0.1,15,8,52,0.5333,0.1538,0.3333,0.2,255,49,0.1922,0.1874,0.227,0.2955,0.8126,2,0,0.0,0.2154,6,0.0,0.1122,0.1667,0.2794,0.5,1.0,1.0,0.0,36.0,0.0,0.0,328,59,0.1799,0.1605,0.24,0.194,89.7701,0.1756,0.2611,0.1638,0.1868,1.0,Sinker,0.2547,0.1414,92.308,1.5,246,113,17,0.1504,0.1434,VELO_BAND_1.5,0.045,0.2111,0.169,0.1962,0.1904,0.2377,0.2114,0.3346,0.267,0.225,0.2305,0.2111,Sinker,0.2547,93.9837,0.1279,0.2468,Splitter,0.2269,84.6745,0.25,0.205,4-Seam,0.2229,93.8128,0.2069,0.2821,Cutter,0.2155,88.7716,0.0909,0.2348,Curve,0.0482,79.2475,0.0435,0.2542,Slider,0.0286,86.42,0.0,0.1714,95.1,62.5,32.6,4.9,0.0,0.0,37.5,4.9,0.0,37.5,62.5,4.9,95.1,0.0,100.0,0.0,100.0,19.2,20.1,23.4,31.5,79.9,86.1,19.4,6.2,12.9,15.4,20.0,30.0,33.3,0.0,10.0,20.0,19.2,18.7,22.7,29.5,81.3,0.0,21.5,0.0,11.2,16.7,27.9,50.0,100.0,100.0,0.0,18.0,16.0,24.0,19.4,17.6,26.1,16.4,18.7,100.0,25.5,14.1,21.1,16.9,19.6,19.0,23.8,21.1,33.5,26.7,22.5,23.0,21.1,22.5,71.4,15.0,2.0,0.115,0.5,0.225,3.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.225,,,,,,,,,,,,,
18,2026-09-03,824069,2026-09-03T23:40:00Z,Scheduled,KC,MIA,686555,Isaac Collins,S,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,5,0.7143,8.0,7.404,8.0,2.0,0.6914,645261,Sandy Alcantara,R,1.15,0.78,0.4335,1.5,LESS,0.951,-1941,81,90,0.2185,0.4335,0.0,0.6156,0.3354,0.0488,0.0002,0.0,0.3844,0.049,0.0002,0.3844,0.6156,0.049,0.951,0.0002,0.9998,0.0,1.0,344,70,0.2035,1351,551,100,0.1815,0.2709,0.2268,0.8185,0.9194,0.1931,5,4,18,0.8,0.2222,0.6,0.2,10,9,37,0.9,0.2432,0.6,0.3,15,14,52,0.9333,0.2692,0.6,0.2667,238,52,0.2185,0.1804,0.2735,0.1946,0.8196,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,568,104,0.1831,0.1718,0.2439,0.1701,92.5672,0.1502,0.2652,0.1242,0.1893,1.0,Sinker,0.2865,0.0448,95.4607,1.5,303,136,16,0.1176,0.1172,VELO_BAND_1.5,0.0,0.2189,0.226,0.2186,0.1894,0.2247,0.2189,0.2959,0.2276,0.2185,0.1933,0.2194,Sinker,0.2865,97.3152,0.0882,0.2642,Changeup,0.1907,90.9211,0.2159,0.1859,4-Seam,0.1768,97.5125,0.1803,0.2412,Cutter,0.1648,90.036,0.2011,0.2878,Sweeper,0.0915,84.3288,0.2169,0.2304,Slider,0.0465,85.1948,0.2941,0.3093,95.1,61.6,33.5,4.9,0.0,0.0,38.4,4.9,0.0,38.4,61.6,4.9,95.1,0.0,100.0,0.0,100.0,20.3,18.1,27.1,22.7,81.9,91.9,19.3,22.2,24.3,26.9,60.0,60.0,60.0,20.0,30.0,26.7,21.8,18.0,27.3,19.5,82.0,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,18.3,17.2,24.4,17.0,15.0,26.5,12.4,18.9,100.0,28.7,4.5,21.9,22.6,21.9,18.9,22.5,21.9,29.6,22.8,21.9,19.3,21.9,21.9,71.4,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2026-09-03,823337,2026-09-03T16:35:00Z,Scheduled,PIT,SF,542194,Christian Bethancourt,R,,ACTIVE_ROSTER,ACTIVE_BENCH,False,0,0,0.0,,,,,0.0,694918,Blade Tidwell,R,1.15,0.78,0.4418,1.5,LESS,0.9509,-1937,50,81,0.1984,0.4418,0.0,0.6073,0.3436,0.049,0.0001,0.0,0.3927,0.0491,0.0001,0.3927,0.6073,0.0491,0.9509,0.0001,0.9999,0.0,1.0,0,0,0.225,0,0,0,0.115,0.285,0.285,0.755,0.825,0.115,0,0,0,,0.225,,,0,0,0,,0.225,,,0,0,0,,0.225,,,0,0,0.225,0.115,0.285,0.285,0.755,0,0,0.225,0.225,0,0.115,0.115,0.285,0.285,0.285,0.755,0.825,0.115,,,,107,21,0.1963,0.1773,0.2605,0.1585,88.446,0.115,0.285,0.115,0.225,0.0,,,,,,0,0,0,,0.115,LEAGUE_FALLBACK,0.0,0.225,0.225,0.225,0.2101,0.225,0.225,0.225,0.225,0.1984,0.225,0.2223,Sweeper,0.34,82.4396,0.3077,0.3182,4-Seam,0.2693,95.059,0.0732,0.2541,Sinker,0.1722,93.2333,0.0526,0.2821,Slider,0.1038,88.4489,0.1481,0.1702,Changeup,0.0618,83.2536,0.0,0.0714,Curve,0.0508,83.6652,0.2727,0.2609,95.1,60.7,34.4,4.9,0.0,0.0,39.3,4.9,0.0,39.3,60.7,4.9,95.1,0.0,100.0,0.0,100.0,22.5,11.5,28.5,28.5,75.5,82.5,11.5,22.5,22.5,22.5,,,,,,,22.5,11.5,28.5,28.5,75.5,22.5,22.5,11.5,11.5,28.5,28.5,28.5,75.5,82.5,11.5,19.6,17.7,26.0,15.9,11.5,28.5,11.5,22.5,0.0,,,22.5,22.5,22.5,21.0,22.5,22.5,22.5,22.5,19.8,22.5,22.2,19.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2026-09-03,823337,2026-09-03T16:35:00Z,Scheduled,SF,PIT,687551,Drew Gilbert,L,,ACTIVE_ROSTER,ACTIVE_BENCH,False,7,4,0.5714,1.005,1.005,1.01,4.0,0.5029,669199,Lake Bachar,R,1.15,0.42,0.4307,1.5,LESS,0.9508,-1933,77,89,0.2386,0.4307,0.0,0.6186,0.3322,0.0491,0.0001,0.0,0.3814,0.0492,0.0001,0.3814,0.6186,0.0492,0.9508,0.0001,0.9999,0.0,1.0,284,50,0.1761,1128,469,93,0.1983,0.2863,0.2582,0.8017,0.9125,0.1823,5,2,17,0.4,0.1176,0.4,0.0,10,6,33,0.6,0.1818,0.4,0.1,15,13,49,0.8667,0.2653,0.5333,0.2,252,39,0.1548,0.182,0.2763,0.2351,0.818,1,0,0.0,0.2201,2,0.0,0.1131,0.0,0.2803,1.0,1.0,1.0,0.115,75.0,0.0,0.0,238,57,0.2395,0.2482,0.2755,0.2303,89.6634,0.1824,0.2992,0.1737,0.2176,1.0,4-Seam,0.2713,0.156,94.1835,1.5,226,95,12,0.1263,0.1237,VELO_BAND_1.5,0.0189,0.2019,0.1838,0.165,0.2352,0.2631,0.2022,0.3443,0.2337,0.2386,0.2079,0.2154,4-Seam,0.2713,94.3895,0.1333,0.2054,Slider,0.2419,89.6422,0.2903,0.3261,Curve,0.2082,86.3641,0.3562,0.3636,Sweeper,0.1451,86.642,0.3438,0.3043,Splitter,0.0726,84.6087,0.32,0.1739,Sinker,0.0599,93.2509,0.1212,0.1404,95.1,61.9,33.2,4.9,0.0,0.0,38.1,4.9,0.0,38.1,61.9,4.9,95.1,0.0,100.0,0.0,100.0,17.6,19.8,28.6,25.8,80.2,91.2,18.2,11.8,18.2,26.5,40.0,40.0,53.3,0.0,10.0,20.0,15.5,18.2,27.6,23.5,81.8,0.0,22.0,0.0,11.3,0.0,28.0,100.0,100.0,100.0,11.5,23.9,24.8,27.5,23.0,18.2,29.9,17.4,21.8,100.0,27.1,15.6,20.2,18.4,16.5,23.5,26.3,20.2,34.4,23.4,23.9,20.8,21.5,23.9,57.1,12.6,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
