player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_0_plus,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,prob_155_plus,prob_160_plus,prob_165_plus,prob_170_plus,prob_175_plus,prob_180_plus,prob_185_plus,prob_190_plus,prob_195_plus,prob_200_plus
00-0038896,Jacob Saylors,DET,CIN,RB,RB,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DET_CIN,,away,19.123,19.123,16.931,0.0,42.444,16.609,0,,,,,,0.5,1.009,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,72.67,63.65,53.92,43.91,34.31,25.39,18.09,12.37,7.98,4.81,2.77,1.53,0.82,0.4,0.17,0.08,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041180,Quentin Moore,WAS,MIA,TE,TE,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,home,19.103,19.103,17.819,0.0,39.654,14.93,0,,,,,,0.68,0.906,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,77.39,67.61,56.53,44.94,33.55,23.71,15.65,9.64,5.47,2.92,1.5,0.71,0.29,0.12,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041176,Jaden Bradley,WAS,MIA,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,home,19.103,19.103,17.778,0.0,39.744,14.925,0,,,,,,0.68,0.906,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,77.38,67.7,56.52,44.73,33.48,23.77,15.72,9.73,5.49,2.97,1.45,0.66,0.29,0.12,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038911,Malik Cunningham,DET,CIN,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DET_CIN,,away,19.087,19.087,16.967,0.0,42.334,16.577,0,,,,,,0.5,1.009,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,72.6,63.65,53.85,43.84,34.17,25.49,18.09,12.21,7.85,4.8,2.8,1.52,0.75,0.36,0.15,0.06,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041179,Chris Hilton,WAS,MIA,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,home,19.084,19.084,17.774,0.0,39.572,14.886,0,,,,,,0.68,0.906,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,77.39,67.71,56.47,44.89,33.57,23.64,15.43,9.6,5.49,3.0,1.46,0.65,0.29,0.08,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033110,Tyler Higbee,LAR,KC,TE,TE,ACT,10.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,19.076,19.076,14.703,0.0,46.979,19.378,27,35.8,32.7,31.667,31.222,4.2,0.5,0.917,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,65.01,57.4,49.53,41.68,34.06,27.16,21.0,15.72,11.39,8.12,5.47,3.67,2.39,1.46,0.88,0.51,0.29,0.16,0.08,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035229,T.J. Hockenson,MIN,NYG,TE,TE,ACT,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIN_NYG,,away,19.024,19.024,15.036,0.0,46.199,18.886,40,31.6,28.5,29.2,29.2,3.8,0.5,0.928,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,66.02,58.29,50.07,41.97,34.16,26.91,20.63,15.32,10.91,7.5,5.0,3.16,2.01,1.19,0.69,0.37,0.19,0.1,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040730,RJ Harvey,DEN,ATL,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,19.013,19.013,15.694,0.0,44.919,18.125,17,26.8,24.6,22.733,20.941,4.4,0.68,0.947,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,68.11,59.9,51.2,42.51,34.09,26.51,19.84,14.34,9.94,6.62,4.2,2.56,1.54,0.86,0.46,0.24,0.12,0.07,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031235,Odell Beckham Jr.,NYG,MIN,WR,WR,ACT,12.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIN_NYG,,home,18.996,18.996,7.422,0.0,55.663,24.497,22,8.0,10.1,26.8,6.875,2.4,0.5,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,52.45,47.23,41.96,36.71,31.91,27.35,23.2,19.35,15.93,12.92,10.29,8.12,6.31,4.85,3.69,2.71,2.0,1.44,1.04,0.71,0.47,0.34,0.22,0.14,0.09,0.06,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040024,Darius Cooper,PHI,BAL,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,away,18.962,18.962,18.084,0.0,37.511,13.619,5,18.4,18.4,18.4,18.4,2.2,0.68,1.042,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,80.75,70.5,58.11,44.98,32.42,21.54,13.26,7.29,3.67,1.76,0.74,0.28,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037801,KaVontae Turpin,DAL,SEA,WR,WR,ACT,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DAL_SEA,,away,18.938,18.938,13.063,0.0,49.046,20.614,41,27.2,22.0,26.4,26.4,2.0,0.5,0.997,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,61.26,54.34,47.22,40.27,33.64,27.3,21.67,16.88,12.8,9.46,6.8,4.75,3.21,2.14,1.36,0.86,0.52,0.32,0.18,0.11,0.04,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040737,Terrance Ferguson,LAR,KC,TE,TE,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,18.909,18.909,14.574,0.0,46.638,19.243,10,18.6,23.1,23.1,23.1,2.6,0.68,0.917,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,64.69,57.22,49.29,41.45,33.88,26.81,20.62,15.44,11.23,7.88,5.36,3.55,2.22,1.36,0.8,0.46,0.26,0.13,0.07,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041222,Gabriel Benyard,BUF,CAR,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,18.884,18.884,17.578,0.0,39.072,14.714,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,77.28,67.53,56.2,44.36,33.08,23.05,14.96,9.04,5.07,2.66,1.31,0.6,0.25,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040240,Caleb Lohner,DEN,ATL,TE,TE,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,18.871,18.871,17.762,0.0,38.559,14.352,0,,,,,,0.68,0.947,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.37,68.27,56.65,44.47,32.64,22.51,14.33,8.59,4.66,2.31,1.06,0.46,0.18,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041299,Cam Ross,DEN,ATL,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,18.846,18.846,17.734,0.0,38.473,14.324,0,,,,,,0.68,0.947,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.46,68.34,56.72,44.51,32.69,22.37,14.29,8.44,4.61,2.31,1.06,0.47,0.16,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041496,Jonah Coleman,DEN,ATL,RB,RB,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,18.841,18.841,17.696,0.0,38.518,14.311,0,,,,,,0.68,0.947,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.43,68.23,56.56,44.46,32.75,22.43,14.26,8.5,4.63,2.26,1.02,0.43,0.16,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040586,Jaydon Blue,DAL,SEA,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DAL_SEA,,away,18.84,18.84,18.839,12.781,24.902,4.722,1,5.0,5.0,5.0,5.0,1.0,0.68,0.997,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,99.82,96.97,79.13,40.27,9.65,0.88,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040363,Keleki Latu,BUF,CAR,TE,TE,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,18.837,18.837,15.598,0.0,44.342,17.876,2,17.5,17.5,17.5,17.5,2.0,0.68,0.904,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,68.22,59.87,51.04,42.2,33.78,26.12,19.42,13.91,9.47,6.15,3.97,2.4,1.41,0.76,0.38,0.18,0.09,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041443,Skyler Bell,BUF,CAR,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,18.828,18.828,17.562,0.0,39.042,14.736,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,77.08,67.19,56.05,44.17,32.96,23.06,15.05,9.07,5.1,2.69,1.31,0.58,0.23,0.09,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037666,Jalen Tolbert,MIA,WAS,WR,WR,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,away,18.826,18.826,12.458,0.0,49.422,20.862,41,18.8,20.3,24.133,18.455,2.8,0.5,1.124,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,60.43,53.49,46.55,39.8,33.23,27.28,21.79,17.01,12.93,9.63,7.04,4.99,3.46,2.27,1.47,0.94,0.59,0.36,0.2,0.1,0.06,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041077,Justin Joly,DEN,ATL,TE,TE,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,18.821,18.821,17.697,0.0,38.453,14.32,0,,,,,,0.68,0.947,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.34,68.21,56.62,44.32,32.64,22.38,14.2,8.44,4.57,2.31,1.05,0.45,0.18,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040244,Moliki Matavao,NO,JAX,TE,TE,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,18.818,18.818,18.821,12.81,24.839,4.708,1,10.0,10.0,10.0,10.0,2.0,0.68,1.0,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,99.82,96.84,79.15,40.12,9.44,0.82,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041221,Jackson Acker,BUF,CAR,RB,RB,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,18.816,18.816,17.475,0.0,39.051,14.716,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,77.22,67.33,55.95,44.05,32.81,22.9,14.95,9.05,5.14,2.7,1.31,0.57,0.22,0.09,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041292,Kolbe Katsis,DEN,ATL,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,18.816,18.816,17.728,0.0,38.366,14.293,0,,,,,,0.68,0.947,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.36,68.37,56.77,44.26,32.52,22.3,14.22,8.38,4.55,2.31,1.05,0.43,0.16,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041294,Joseph Manjack,DEN,ATL,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,18.814,18.814,17.71,0.0,38.477,14.306,0,,,,,,0.68,0.947,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.39,68.28,56.66,44.35,32.43,22.26,14.31,8.44,4.58,2.28,1.07,0.46,0.16,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040727,Tre Harris,LAC,HOU,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,18.795,18.795,16.826,0.0,41.222,16.051,16,31.4,22.9,20.867,20.25,3.8,0.68,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,73.25,64.01,53.85,43.36,33.35,24.43,17.01,11.24,6.96,4.07,2.28,1.2,0.56,0.25,0.11,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040361,Stephen Gosnell,BUF,CAR,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,18.791,18.791,17.543,0.0,38.986,14.716,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,77.04,67.19,55.93,44.08,32.81,22.87,14.87,9.03,5.11,2.66,1.3,0.56,0.23,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041133,Dallen Bentley,DEN,ATL,TE,TE,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,18.776,18.776,17.618,0.0,38.339,14.31,0,,,,,,0.68,0.947,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.29,68.23,56.49,44.26,32.41,22.21,14.1,8.31,4.53,2.33,1.08,0.46,0.19,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041293,Dane Key,DEN,ATL,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DEN_ATL,,away,18.751,18.751,17.637,0.0,38.352,14.309,0,,,,,,0.68,0.947,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,78.18,67.92,56.39,44.24,32.45,22.22,14.13,8.26,4.52,2.29,1.05,0.48,0.17,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040086,Mac Dalena,BUF,CAR,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,18.749,18.749,17.397,0.0,39.03,14.722,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,76.94,67.08,55.76,43.97,32.76,22.86,14.91,9.03,5.04,2.68,1.29,0.58,0.24,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041273,Desmond Reid,BUF,CAR,RB,RB,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,18.744,18.744,17.482,0.0,38.979,14.677,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,76.97,67.03,55.75,44.12,32.76,22.83,14.8,8.99,5.08,2.6,1.25,0.51,0.21,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041272,Ja'Mori Maclin,BUF,CAR,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,18.74,18.74,17.427,0.0,38.933,14.666,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,77.12,67.14,55.84,43.98,32.61,22.78,14.68,8.97,5.02,2.61,1.27,0.55,0.22,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036427,Tyler Johnson,DAL,SEA,WR,WR,ACT,6.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DAL_SEA,,away,18.733,18.733,12.186,0.0,49.616,21.0,21,26.8,23.2,20.8,21.889,2.2,0.5,0.997,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,59.82,53.01,46.14,39.4,33.0,26.98,21.62,17.0,13.08,9.79,7.14,5.1,3.48,2.37,1.59,1.03,0.64,0.39,0.23,0.13,0.07,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035537,Ty Johnson,BUF,CAR,RB,RB,ACT,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,18.698,18.698,9.709,0.0,52.373,22.681,30,20.4,25.5,18.133,20.231,3.4,0.5,0.904,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,55.66,49.65,43.65,37.93,32.21,26.89,22.25,18.08,14.48,11.3,8.72,6.63,4.9,3.57,2.55,1.77,1.2,0.81,0.54,0.32,0.21,0.13,0.08,0.05,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040488,Carter Runyon,LV,ARI,TE,TE,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_ARI_LV,,home,18.696,18.696,18.715,12.656,24.716,4.695,1,3.0,3.0,3.0,3.0,1.0,0.68,0.984,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,99.82,96.82,78.3,39.22,8.95,0.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036980,Elijah Moore,PHI,BAL,WR,WR,ACT,5.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,away,18.675,18.675,8.425,0.0,53.61,23.428,41,9.6,14.9,22.333,14.0,2.4,0.5,1.042,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,53.83,48.19,42.55,37.12,31.89,26.98,22.57,18.59,15.02,11.97,9.36,7.16,5.38,4.01,2.95,2.14,1.5,1.06,0.7,0.48,0.33,0.21,0.14,0.08,0.04,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033885,David Njoku,LAC,HOU,TE,TE,ACT,9.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,18.637,18.637,12.39,0.0,49.047,20.714,38,14.0,25.6,30.8,26.636,2.4,0.5,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,60.04,53.3,46.42,39.49,32.9,26.88,21.43,16.73,12.68,9.43,6.83,4.77,3.32,2.24,1.43,0.88,0.53,0.33,0.18,0.11,0.05,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036875,Rhamondre Stevenson,NE,IND,RB,RB,ACT,5.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,home,18.607,18.607,13.812,0.0,46.763,19.399,40,34.2,20.4,23.0,24.643,3.2,0.5,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,63.41,55.84,48.14,40.47,33.15,26.45,20.48,15.45,11.32,7.92,5.53,3.67,2.33,1.43,0.84,0.48,0.25,0.14,0.08,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038393,Dontayvion Wicks,PHI,BAL,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,away,18.589,18.589,14.058,0.0,46.279,19.141,45,30.2,23.7,28.267,25.538,3.2,0.5,1.042,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,63.99,56.45,48.55,40.71,33.14,26.18,20.2,15.09,10.93,7.71,5.19,3.4,2.14,1.3,0.76,0.45,0.23,0.13,0.07,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041542,Malick Meiga,CAR,BUF,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,away,18.506,18.506,17.234,0.0,38.29,14.436,0,,,,,,0.68,0.907,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,76.99,67.07,55.45,43.32,32.0,21.98,14.07,8.33,4.58,2.36,1.12,0.49,0.19,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041047,Chris Brazzell,CAR,BUF,WR,WR,ACT,0.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,away,18.442,18.442,17.193,0.0,38.242,14.365,0,,,,,,0.68,0.907,TEAM_LEAGUE_PRIOR,100000,NFL_RECEIVING_YARDS_V1,100.0,77.11,67.01,55.32,43.22,31.72,21.69,13.93,8.23,4.51,2.28,1.05,0.41,0.17,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
