Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
44,2026-08-05,824646,2026-08-05T18:20:00Z,Final,Wrigley Field,Los Angeles Dodgers @ Chicago Cubs,Home,673548,Seiya Suzuki,Chicago Cubs,Los Angeles Dodgers,RF,R,Yes,2.0,98,429,370,101,20,0,19,63,64,52,4,110,0.273,0.366,0.481,0.847,12,58,48,14,2,0.292,0.0345,24,112,93,28,6,0.301,0.0536,511,123,7.4,24.1,47.0,24.6,28.4,14.1,28.3,49.2,32.6,7.3,4.6,7.3,57.3,83.2,23.2,0.621,71.5,94.8,112.2,37.7,12.5,10.8,48.3,41.9,Below Average,2.5,Pull Power,A-,Elevated power plane,41.9,Below Average,0.977,Good,9.8,54.3,94.3,0.653,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.51,13.51,Strong positive regression,Below Average Pull Power profile. 7.4% barrel rate; 83.2 mph average exit velocity; 28.3% air-ball rate; 49.2% pull-air rate; 7.3% HR-launch rate.,0.0443,0.0416,4.59,7,2,19.5,0.36,35.9,Recently homered,641778,Eric Lauer,L,RHB vs LHP,18,15,92.0,4.89,1.26,22,2.15,5.58,2.84,554.0,6.1,20.8,18.8,39.2,27.4,81.2,92.9,114.5,0.554,20.0,42.2,99.9,0.585,6.4,4-Seam Fastball,R,RHB vs LHP,53.8,114,0.316,0.412,0.579,0.991,7,16,23,0.0614,4.7,0.668,287,0.0557,6.9,0.581,14,12,3,3/12,0.25,0.357,0.333,0.69,0,2,1,45.6,Neutral Matchup,Average,33.0,5,Pitch-level Statcast · last 5 MLB games,456,4-Seam Fastball,40.78947368421053,186.0,Cutter,23.464912280701753,107.0,Changeup,13.596491228070175,62.0,Curveball,11.842105263157896,54.0,Slider,10.307017543859649,47.0,Overcast,80.0,"9 mph, Out To CF",9.0,No,100.0,1.0,1.075,66.5,0.984,0.986,57.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.8,35.3,42.2,59.9,66.5,86.0,50.5,5.62,1.014,1.168,1.025,1.0,0.977,0.977,1.0,17.72,12.79,95.0,36.7,D+,Good,,,,,,
45,2026-08-05,824158,2026-08-05T18:10:00Z,Final,Daikin Park,Toronto Blue Jays @ Houston Astros,Home,572233,Christian Walker,Houston Astros,Toronto Blue Jays,1B,R,Yes,6.0,112,464,417,100,24,1,22,58,65,38,8,112,0.24,0.315,0.46,0.775,11,50,45,13,2,0.289,0.04,21,86,76,18,2,0.237,0.0233,597,108,6.4,27.4,39.4,33.1,27.5,13.9,23.0,39.6,30.9,6.7,3.3,6.7,47.6,83.8,20.8,0.543,72.2,96.1,111.7,42.6,10.2,10.3,47.7,36.1,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,36.1,Below Average,0.961,Good,6.5,33.3,96.2,0.56,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.22,11.22,Strong positive regression,Below Average Contact-First Profile profile. 6.4% barrel rate; 83.8 mph average exit velocity; 23.0% air-ball rate; 39.6% pull-air rate; 6.7% HR-launch rate.,0.0474,0.0442,4.14,21,5,19.0,1.11,110.8,Near normal interval,592791,Jameson Taillon,R,RHB vs RHP,16,16,80.0,5.96,1.39,26,2.93,8.1,3.26,409.0,9.0,24.0,22.5,47.4,34.5,82.6,95.3,112.4,0.699,25.0,36.5,99.7,0.531,6.2,4-Seam Fastball,R,RHB vs RHP,53.5,359,0.24,0.304,0.45,0.753,17,25,90,0.0474,6.3,0.537,156,0.0705,8.2,0.645,22,21,6,6/21,0.286,0.318,0.286,0.604,0,1,3,40.1,Slight Pitcher Advantage,Below average,16.5,5,Pitch-level Statcast · last 5 MLB games,353,4-Seam Fastball,24.362606232294617,86.0,Changeup,21.246458923512748,75.0,Sweeper,21.246458923512748,75.0,Cutter,11.614730878186968,41.0,Curveball,11.331444759206798,40.0,Roof Closed,73.0,"0 mph, None",0.0,Yes,100.0,1.0,1.0,50.0,0.973,1.015,50.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.5,60.9,36.5,38.8,50.0,62.0,50.4,5.59,0.893,1.2,0.985,1.0,0.961,0.961,1.0,17.09,10.78,95.0,34.1,D,Good,Sinker,10.19830028328612,36.0,,,
46,2026-08-05,824322,2026-08-05T19:10:00Z,Final,Coors Field,Tampa Bay Rays @ Colorado Rockies,Away,668723,Ryan Vilade,Tampa Bay Rays,Colorado Rockies,RF,R,Yes,7.0,64,190,170,43,7,1,9,19,35,15,1,42,0.253,0.312,0.465,0.777,9,23,22,5,2,0.227,0.087,14,39,37,8,3,0.216,0.0769,284,58,3.0,18.9,46.7,27.5,25.3,14.6,23.0,58.4,32.3,3.7,3.3,3.7,125.6,80.5,22.7,0.555,75.1,93.3,112.4,64.9,7.0,10.0,37.5,34.9,Weak,2.5,Pull Power,A-,Elevated power plane,34.9,Weak,0.958,Good,3.4,76.9,93.5,0.579,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.78,0.78,Near expected,Weak Pull Power profile. 3.0% barrel rate; 80.5 mph average exit velocity; 23.0% air-ball rate; 58.4% pull-air rate; 3.7% HR-launch rate.,0.0474,0.0414,4.08,11,5,18.9,0.58,58.2,Recently homered,608372,Tomoyuki Sugano,R,RHB vs RHP,20,20,107.2,4.51,1.26,22,1.84,5.1,2.17,576.0,9.0,30.4,18.2,43.8,31.8,85.1,97.9,116.7,0.67,21.0,30.5,78.5,0.538,2.8,4-Seam Fastball,R,RHB vs RHP,40.0,73,0.219,0.292,0.391,0.682,3,6,15,0.0411,3.0,0.507,200,0.03,8.1,0.601,0,0,0,0/0,,,,,0,0,0,38.7,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,423,Split-Finger,25.53191489361702,108.0,Sinker,21.513002364066192,91.0,4-Seam Fastball,17.257683215130022,73.0,Cutter,12.293144208037825,52.0,Slider,9.21985815602837,39.0,Partly Cloudy,69.0,"10 mph, In From CF",10.0,No,118.0,1.18,0.933,67.6,0.961,1.015,50.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.0,59.2,30.5,44.2,67.6,56.0,50.3,5.57,1.35,1.118,0.985,1.0,0.958,0.958,1.0,15.85,13.61,80.7,35.0,D,Good,Sweeper,8.51063829787234,36.0,Curveball,5.673758865248227,24.0
47,2026-08-05,823753,2026-08-05T23:40:00Z,Warmup,American Family Field,Pittsburgh Pirates @ Milwaukee Brewers,Home,641343,Jake Bauers,Milwaukee Brewers,Pittsburgh Pirates,1B,L,No,,102,403,344,93,16,2,20,68,64,55,3,103,0.27,0.375,0.503,0.878,9,36,31,13,2,0.419,0.0556,22,85,69,20,4,0.29,0.0471,449,82,9.2,33.2,55.8,17.1,25.6,16.3,30.6,47.5,31.5,8.8,5.0,8.8,50.0,85.7,16.7,0.719,75.0,99.1,113.8,68.0,15.8,19.0,50.3,54.2,Average,3.0,Pull Power,A,Excellent HR swing plane,54.2,Average,1.012,Good,9.8,55.6,99.5,0.771,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.81,15.81,Strong positive regression,Average Pull Power profile. 9.2% barrel rate; 85.7 mph average exit velocity; 30.6% air-ball rate; 47.5% pull-air rate; 8.8% HR-launch rate.,0.0496,0.0456,4.09,6,2,17.2,0.35,34.9,Very recent HR,694973,Paul Skenes,R,LHB vs RHP,23,23,124.2,3.9,1.11,13,0.94,11.26,2.31,716.0,3.6,20.9,10.3,39.2,29.6,81.4,92.7,111.1,0.496,13.0,60.3,100.0,0.7,9.6,4-Seam Fastball,L,LHB vs RHP,47.5,306,0.277,0.386,0.515,0.901,17,43,81,0.0556,8.7,0.747,308,0.0227,4.2,0.494,2,1,0,0/1,0.0,0.5,0.0,0.5,0,0,1,51.6,Neutral Matchup,Average,45.5,5,Pitch-level Statcast · last 5 MLB games,482,4-Seam Fastball,51.86721991701245,250.0,Sweeper,15.767634854771785,76.0,Split-Finger,11.410788381742739,55.0,Slider,8.298755186721992,40.0,Changeup,8.091286307053942,39.0,Cloudy,73.0,"6 mph, In From CF",6.0,No,100.0,1.0,0.966,42.6,1.021,0.961,61.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.5,24.8,60.3,70.3,42.6,45.0,50.1,5.53,1.054,0.974,1.025,1.0,1.012,1.012,0.98,17.37,10.78,83.8,32.4,D,Lineup unconfirmed,Sinker,4.564315352697095,22.0,,,
48,2026-08-05,824889,2026-08-05T23:15:00Z,In Progress,Truist Park,Miami Marlins @ Atlanta Braves,Home,671739,Michael Harris II,Atlanta Braves,Miami Marlins,CF,L,Yes,4.0,107,429,407,117,22,0,20,54,64,17,2,83,0.287,0.317,0.489,0.806,13,49,47,10,2,0.213,0.0408,25,105,101,23,4,0.228,0.0381,596,154,5.9,32.2,47.6,28.2,24.0,13.1,26.0,50.3,27.4,5.2,2.5,5.2,54.3,84.2,15.0,0.572,72.8,98.2,114.2,48.7,12.0,15.4,46.8,43.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.3,Below Average,0.981,Good,3.9,52.6,97.6,0.479,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.24,12.24,Strong positive regression,Below Average Pull Power profile. 5.9% barrel rate; 84.2 mph average exit velocity; 26.0% air-ball rate; 50.3% pull-air rate; 5.2% HR-launch rate.,0.0466,0.0434,4.42,11,4,20.4,0.54,54.1,Recently homered,691587,Eury Pérez,R,LHB vs RHP,20,20,105.1,3.42,1.1,13,1.11,9.74,3.42,581.0,5.2,20.8,13.1,46.5,27.2,82.3,93.4,113.4,0.542,13.0,45.9,99.9,0.617,6.6,4-Seam Fastball,L,LHB vs RHP,43.0,270,0.29,0.311,0.494,0.805,13,9,55,0.0481,8.1,0.686,240,0.0167,5.2,0.508,7,6,2,2/6,0.333,0.429,0.333,0.762,0,1,0,44.3,Neutral Matchup,Average,44.2,5,Pitch-level Statcast · last 5 MLB games,485,Sinker,32.98969072164948,160.0,4-Seam Fastball,26.185567010309278,127.0,Slider,17.31958762886598,84.0,Sweeper,10.927835051546392,53.0,Changeup,6.804123711340206,33.0,Cloudy,76.0,"7 mph, Out To RF",7.0,No,103.0,1.03,1.052,66.9,0.992,0.977,56.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.0,36.4,45.9,53.3,66.9,74.0,50.0,5.52,0.965,1.002,1.025,1.0,0.981,0.981,1.0,17.82,11.2,95.0,33.6,D,Good,Curveball,5.77319587628866,28.0,,,
49,2026-08-05,825052,2026-08-06T01:40:00Z,Pre-Game,Chase Field,San Diego Padres @ Arizona Diamondbacks,Away,687749,Jase Bowen,San Diego Padres,Arizona Diamondbacks,RF,R,Yes,9.0,43,72,68,11,2,0,1,10,6,2,2,26,0.162,0.208,0.235,0.443,10,20,19,4,1,0.211,0.05,20,35,33,7,1,0.212,0.0286,64,36,8.0,27.9,43.8,37.5,17.1,19.1,35.1,40.8,33.0,9.0,6.0,9.0,24.7,81.1,13.6,0.647,68.7,96.0,108.2,27.6,12.0,4.3,36.8,36.3,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,36.3,Below Average,0.962,Good,8.3,54.5,98.3,0.731,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.15,3.15,Positive regression,Below Average Contact-First Profile profile. 8.0% barrel rate; 81.1 mph average exit velocity; 35.1% air-ball rate; 40.8% pull-air rate; 9.0% HR-launch rate.,0.0139,0.0252,3.88,8,3,68.0,0.12,11.8,Very recent HR,683352,Mitch Bratt,L,RHB vs LHP,5,5,20.2,5.23,1.84,4,1.74,5.23,6.53,137.0,5.8,24.8,15.3,52.6,31.4,82.1,93.6,114.1,0.476,4.0,62.2,68.4,0.66,12.6,4-Seam Fastball,R,RHB vs LHP,41.8,38,0.194,0.237,0.333,0.57,1,2,12,0.0263,8.8,0.607,68,0.0294,4.0,0.436,0,0,0,0/0,,,,,0,0,0,50.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,370,4-Seam Fastball,38.108108108108105,141.0,Slurve,26.756756756756758,99.0,Slider,12.432432432432432,46.0,Sinker,10.0,37.0,Changeup,8.64864864864865,32.0,Roof Closed,72.0,"0 mph, None",0.0,Yes,100.0,1.0,1.0,50.0,1.024,0.983,48.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.8,39.5,62.2,64.7,50.0,45.0,49.9,5.49,1.24,1.03,1.025,0.94,0.962,0.904,0.98,9.43,7.95,71.9,22.8,F,Small season sample,Curveball,4.054054054054054,15.0,,,
50,2026-08-05,823516,2026-08-05T23:05:00Z,Delayed Start,Yankee Stadium,St. Louis Cardinals @ New York Yankees,Home,671277,Luis García Jr.,New York Yankees,St. Louis Cardinals,1B,L,Yes,3.0,106,382,365,104,20,5,24,49,78,16,0,61,0.285,0.314,0.564,0.878,11,44,43,14,3,0.326,0.0682,21,83,80,24,5,0.3,0.0602,561,122,9.3,28.0,56.2,23.1,20.1,11.5,26.9,55.6,29.2,7.3,4.5,7.3,47.9,84.7,13.2,0.63,73.1,96.9,115.4,44.9,15.6,14.0,60.1,49.1,Average,3.0,Pull Power,A,Excellent HR swing plane,49.1,Average,0.997,Good,12.3,64.7,96.8,0.658,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.3,20.3,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 84.7 mph average exit velocity; 26.9% air-ball rate; 55.6% pull-air rate; 7.3% HR-launch rate.,0.0628,0.0555,4.49,4,1,15.2,0.26,26.3,Very recent HR,669467,Andre Pallante,R,LHB vs RHP,21,21,118.2,3.72,1.22,10,0.76,6.52,2.58,626.0,3.7,22.8,10.7,38.6,28.0,82.6,94.8,117.8,0.461,10.0,38.7,100.0,0.575,5.1,4-Seam Fastball,L,LHB vs RHP,47.5,323,0.299,0.328,0.601,0.929,21,14,50,0.065,8.2,0.657,259,0.0232,5.0,0.497,12,10,2,2/10,0.2,0.333,0.3,0.633,0,2,1,41.3,Slight Pitcher Advantage,Below average,31.8,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,30.620985010706637,143.0,Slider,29.978586723768736,140.0,Sinker,18.843683083511777,88.0,Knuckle Curve,17.558886509635975,82.0,Split-Finger,2.9978586723768736,14.0,Partly Cloudy,79.0,"8 mph, R To L",8.0,No,108.0,1.08,1.018,68.3,0.977,0.962,62.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.5,25.6,38.7,70.5,68.3,80.0,49.8,5.48,1.066,0.946,1.025,1.03,0.997,1.027,0.98,22.6,13.86,95.0,38.9,D+,Good,,,,,,
51,2026-08-05,824646,2026-08-05T18:20:00Z,Final,Wrigley Field,Los Angeles Dodgers @ Chicago Cubs,Away,669242,Tommy Edman,Los Angeles Dodgers,Chicago Cubs,2B,S,Yes,4.0,39,145,128,37,6,2,3,20,21,10,5,30,0.289,0.364,0.438,0.802,11,45,42,6,1,0.143,0.0222,22,86,79,20,2,0.253,0.0233,179,103,4.6,24.5,51.2,24.2,24.6,14.5,25.9,38.1,27.7,5.0,3.9,5.0,39.2,82.8,13.1,0.533,69.0,94.8,109.4,9.7,11.4,2.2,51.7,25.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,25.9,Weak,0.933,Good,3.9,42.9,94.4,0.523,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.47,4.47,Strong positive regression,Weak Contact-First Profile profile. 4.6% barrel rate; 82.8 mph average exit velocity; 25.9% air-ball rate; 38.1% pull-air rate; 5.0% HR-launch rate.,0.0207,0.0258,4.48,8,2,42.7,0.19,18.8,Very recent HR,684007,Shota Imanaga,L,Switch vs LHP,23,23,132.2,3.6,1.09,25,1.7,8.48,1.97,677.0,5.9,22.0,16.4,47.0,26.6,81.5,94.1,112.4,0.539,24.0,72.3,99.9,0.744,13.4,4-Seam Fastball,R,RHB vs LHP,46.1,44,0.243,0.364,0.459,0.823,2,5,11,0.0455,7.5,0.61,370,0.0432,5.4,0.524,3,3,2,2/3,0.667,0.667,2.667,3.334,2,0,0,57.6,Neutral Matchup,Average,57.5,5,Pitch-level Statcast · last 5 MLB games,472,4-Seam Fastball,35.59322033898305,168.0,Split-Finger,32.41525423728814,153.0,Sweeper,16.3135593220339,77.0,Sinker,7.627118644067797,36.0,Slider,5.296610169491525,25.0,Overcast,80.0,"9 mph, Out To CF",9.0,No,100.0,1.0,1.075,66.5,1.045,0.984,43.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.1,40.4,72.3,38.4,66.5,74.0,49.7,5.46,0.952,1.096,1.035,1.0,0.933,0.933,0.98,11.06,8.4,81.2,27.1,F,Good,Curveball,2.7542372881355934,13.0,,,
52,2026-08-05,824402,2026-08-05T22:40:00Z,In Progress,Progressive Field,New York Mets @ Cleveland Guardians,Away,596019,Francisco Lindor,New York Mets,Cleveland Guardians,SS,S,Yes,2.0,58,248,221,51,6,4,9,28,25,25,2,45,0.231,0.315,0.416,0.731,12,51,45,10,3,0.222,0.0588,24,98,87,22,5,0.253,0.051,335,132,7.3,31.5,51.7,25.1,23.2,17.1,31.0,49.4,31.0,9.7,6.3,9.7,42.4,85.2,20.1,0.593,70.4,96.9,109.8,23.6,14.5,7.2,54.5,42.8,Below Average,2.5,Pull Power,A-,Elevated power plane,42.8,Below Average,0.98,Good,9.1,51.2,97.4,0.621,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,22.87,13.87,Strong positive regression,Below Average Pull Power profile. 7.3% barrel rate; 85.2 mph average exit velocity; 31.0% air-ball rate; 49.4% pull-air rate; 9.7% HR-launch rate.,0.0363,0.0349,4.65,15,4,24.6,0.61,61.1,Recently homered,676440,Tanner Bibee,R,Switch vs RHP,24,24,135.1,3.86,1.14,22,1.46,6.98,2.53,681.0,5.7,27.5,16.0,43.8,30.0,83.2,96.0,115.6,0.537,20.0,44.5,100.0,0.586,7.5,Cutter,L,LHB vs RHP,45.3,175,0.241,0.314,0.424,0.738,6,15,36,0.0343,6.2,0.624,303,0.0462,6.8,0.597,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,0,44.5,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,458,Sinker,24.45414847161572,112.0,Cutter,22.707423580786028,104.0,4-Seam Fastball,22.05240174672489,101.0,Curveball,12.663755458515285,58.0,Sweeper,10.480349344978166,48.0,Partly Cloudy,81.0,"5 mph, In From RF",5.0,No,100.0,1.0,0.992,48.2,0.989,0.982,54.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.3,39.7,44.5,63.7,48.2,86.0,49.6,5.44,1.234,1.058,1.035,1.0,0.98,0.98,1.0,15.22,11.58,89.6,32.3,D,Good,Changeup,7.641921397379913,35.0,,,
53,2026-08-05,822866,2026-08-05T18:35:00Z,Final,Globe Life Field,San Francisco Giants @ Texas Rangers,Away,805811,Bryce Eldridge,San Francisco Giants,Texas Rangers,DH,L,Yes,1.0,72,293,255,65,14,0,11,36,28,37,0,78,0.255,0.348,0.439,0.787,12,50,44,9,1,0.205,0.02,24,100,87,19,4,0.218,0.04,359,121,5.7,27.3,47.8,20.4,30.8,14.2,24.8,38.6,28.6,6.1,2.8,6.1,55.8,83.8,15.3,0.657,72.2,95.7,111.7,33.0,12.3,7.2,40.7,33.2,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,33.2,Weak,0.953,Good,5.0,33.3,94.4,0.625,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.15,7.15,Strong positive regression,Weak Contact-First Profile profile. 5.7% barrel rate; 83.8 mph average exit velocity; 24.8% air-ball rate; 38.6% pull-air rate; 6.1% HR-launch rate.,0.0375,0.0359,4.75,28,7,23.2,1.21,120.8,Near normal interval,674003,Cody Bradford,L,LHB vs LHP,1,1,4.1,0.0,1.62,0,0.0,10.38,4.15,,,,,,,,,,,,50.0,0.0,,,Unavailable,L,LHB vs LHP,44.5,74,0.269,0.338,0.433,0.771,2,7,19,0.027,5.7,0.666,0,,,,0,0,0,0/0,,,,,0,0,0,47.5,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Roof Closed,74.0,"0 mph, None",0.0,Yes,104.0,1.04,1.0,57.2,1.0,1.0,48.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.5,50.0,50.0,31.9,57.2,92.0,49.2,5.37,0.923,1.0,0.985,1.0,0.953,0.953,1.0,15.96,9.47,92.9,32.3,D,Good,,,,,,
54,2026-08-05,823516,2026-08-05T23:05:00Z,Delayed Start,Yankee Stadium,St. Louis Cardinals @ New York Yankees,Away,691023,Jordan Walker,St. Louis Cardinals,New York Yankees,RF,R,No,,111,475,432,123,23,0,22,68,81,37,3,119,0.285,0.343,0.491,0.834,12,53,51,13,0,0.255,0.0,25,107,101,27,2,0.267,0.0187,554,130,6.9,28.2,41.7,31.4,26.9,13.0,29.0,41.2,29.1,6.1,4.2,6.1,43.3,85.0,15.1,0.62,77.3,98.3,116.0,77.4,12.0,15.8,48.3,43.9,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,43.9,Below Average,0.983,Good,5.4,43.2,97.3,0.535,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.17,11.17,Strong positive regression,Below Average Contact-First Profile profile. 6.9% barrel rate; 85.0 mph average exit velocity; 29.0% air-ball rate; 41.2% pull-air rate; 6.1% HR-launch rate.,0.0463,0.0434,4.15,85,21,19.6,4.33,432.9,Very long drought,701542,Will Warren,R,RHB vs RHP,22,21,108.2,4.14,1.36,15,1.24,9.03,2.98,581.0,4.3,26.7,12.7,46.5,28.6,84.2,96.3,116.9,0.559,15.0,51.5,99.8,0.664,7.1,4-Seam Fastball,R,RHB vs RHP,40.4,352,0.28,0.327,0.48,0.807,16,21,93,0.0455,7.2,0.63,206,0.0243,3.0,0.557,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,2,45.2,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,330,4-Seam Fastball,29.09090909090909,96.0,Sinker,23.333333333333332,77.0,Sweeper,18.484848484848484,61.0,Changeup,17.87878787878788,59.0,Curveball,11.212121212121213,37.0,Partly Cloudy,79.0,"8 mph, R To L",8.0,No,108.0,1.08,1.018,68.3,1.003,0.968,53.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.4,37.1,51.5,48.0,68.3,45.0,49.2,5.37,0.758,1.022,0.985,1.0,0.983,0.983,1.06,16.83,9.45,85.0,37.8,D+,Lineup unconfirmed,,,,,,
