date,rank,gamePk,player,mlb player id,team,opponent,lineup spot,lineup samples,probable pitcher,probable pitcher id,pitcher hand,batter side,park,projected pa,recent start rate,usage factor,hand split available,total bases line,best more line,best more threshold,projected tb,median tb,floor tb,ceiling tb,iqr upper tb,edge,fair line,more probability,push probability,less probability,recommendation,model confidence,ai score,tier,p 0 tb,p 1 tb,p 2 tb,p 3 tb,p 4 plus tb,p 1+ tb,p 2+ tb,p 3+ tb,p 4+ tb,p 5+ tb,p 6+ tb,single probability,double probability,triple probability,hr probability,season pa,season hits,season doubles,season triples,season hr,season slg,recent games used,last 14 total bases,last 14 avg tb,last 7 avg tb,last 30 avg tb,starter contribution,bullpen contribution,park contribution,weather contribution,matchup context score,park factor,weather factor,weather note,temperature f,wind mph,humidity %,precip %,pitcher era,pitcher whip,pitcher h9,pitcher hr9,simulation count,model version,more 0.5 %,push 0.5 %,less 0.5 %,side 0.5,confidence 0.5 %,ai score 0.5,tier 0.5,more 1.0 %,push 1.0 %,less 1.0 %,side 1.0,confidence 1.0 %,ai score 1.0,tier 1.0,more 1.5 %,push 1.5 %,less 1.5 %,side 1.5,confidence 1.5 %,ai score 1.5,tier 1.5,more 2.0 %,push 2.0 %,less 2.0 %,side 2.0,confidence 2.0 %,ai score 2.0,tier 2.0,more 2.5 %,push 2.5 %,less 2.5 %,side 2.5,confidence 2.5 %,ai score 2.5,tier 2.5,more 3.0 %,push 3.0 %,less 3.0 %,side 3.0,confidence 3.0 %,ai score 3.0,tier 3.0,more 3.5 %,push 3.5 %,less 3.5 %,side 3.5,confidence 3.5 %,ai score 3.5,tier 3.5,more 4.0 %,push 4.0 %,less 4.0 %,side 4.0,confidence 4.0 %,ai score 4.0,tier 4.0,more 4.5 %,push 4.5 %,less 4.5 %,side 4.5,confidence 4.5 %,ai score 4.5,tier 4.5
2026-08-11,47,824240,Chase DeLauter,800050,CLE,DET,,0,Drew Anderson,623454,R,L,Comerica Park,4.08,100.0,1.025,True,0.5,0.5,1+ TB,1.509,1.0,0.0,4.0,2.0,1.009,1.0,65.73,0.0,34.27,MORE,65.73,85,Gold,34.27,28.55,16.23,6.51,14.44,65.73,37.18,20.95,14.44,6.95,3.05,15.27,4.43,0.28,2.83,429,105,21,1,12,0.433,30,"0,1,2,2,0,1,3,4,0,1,1,0,0,2",1.214,1.286,1.8,47.8,46.8,39.5,53.0,47.2,0.975,1.006,humid,76.5,5.6,86.0,40.0,4.01,1.29,8.29,1.2,10000,TB_V3_ADVANCED,65.73,0.0,34.27,MORE,65.73,85,Gold,37.18,28.55,34.27,PASS,37.18,62,Pass,37.18,0.0,62.82,PASS,37.18,58,Pass,20.95,16.23,62.82,PASS,20.95,58,Pass,20.95,0.0,79.05,PASS,20.95,58,Pass,14.44,6.51,79.05,PASS,14.44,58,Pass,14.44,0.0,85.56,PASS,14.44,58,Pass,6.95,7.49,85.56,PASS,6.95,58,Pass,6.95,0.0,93.05,PASS,6.95,58,Pass
2026-08-11,48,823673,Luke Keaschall,807712,MIN,BAL,,0,Brandon Young,687064,R,R,Target Field,4.02,100.0,1.025,True,0.5,0.5,1+ TB,1.443,1.0,0.0,4.0,2.0,0.943,1.0,65.67,0.0,34.33,MORE,65.67,84,Silver,34.33,28.89,17.31,6.84,12.63,65.67,36.78,19.47,12.63,5.7,2.31,16.11,4.09,0.32,2.67,432,97,16,1,6,0.359,30,"0,3,1,1,1,5,4,3,0,1,1,0,0,1",1.5,2.143,1.5,50.8,50.5,43.7,60.0,48.5,0.985,1.02,warm,89.5,6.6,42.0,6.0,3.43,1.31,8.61,1.0,10000,TB_V3_ADVANCED,65.67,0.0,34.33,MORE,65.67,84,Silver,36.78,28.89,34.33,PASS,36.78,61,Pass,36.78,0.0,63.22,PASS,36.78,58,Pass,19.47,17.31,63.22,PASS,19.47,58,Pass,19.47,0.0,80.53,PASS,19.47,58,Pass,12.63,6.84,80.53,PASS,12.63,58,Pass,12.63,0.0,87.37,PASS,12.63,58,Pass,5.7,6.93,87.37,PASS,5.7,58,Pass,5.7,0.0,94.3,PASS,5.7,58,Pass
2026-08-11,49,822697,Michael Busch,683737,CHC,WSH,,0,TBD,,,L,Nationals Park,4.07,100.0,1.025,False,0.5,0.5,1+ TB,1.472,1.0,0.0,4.0,2.0,0.972,1.0,65.63,0.0,34.37,MORE,65.63,84,Silver,34.37,28.49,16.8,7.19,13.15,65.63,37.14,20.34,13.15,6.02,2.71,16.02,4.35,0.33,2.75,531,111,20,2,14,0.395,30,"4,1,2,0,3,0,5,1,1,0,2,0,1,0",1.429,2.143,1.7,52.2,53.6,50.0,45.5,53.3,1.0,0.991,"humid, rain risk",79.3,3.8,83.0,61.0,0.0,0.0,0.0,0.0,10000,TB_V3_ADVANCED,65.63,0.0,34.37,MORE,65.63,84,Silver,37.14,28.49,34.37,PASS,37.14,61,Pass,37.14,0.0,62.86,PASS,37.14,58,Pass,20.34,16.8,62.86,PASS,20.34,58,Pass,20.34,0.0,79.66,PASS,20.34,58,Pass,13.15,7.19,79.66,PASS,13.15,58,Pass,13.15,0.0,86.85,PASS,13.15,58,Pass,6.02,7.13,86.85,PASS,6.02,58,Pass,6.02,0.0,93.98,PASS,6.02,58,Pass
2026-08-11,50,823997,Nolan Schanuel,694384,LAA,TEX,,0,TBD,,,L,Angel Stadium,4.03,100.0,1.025,False,0.5,0.5,1+ TB,1.436,1.0,0.0,4.0,2.0,0.936,1.0,65.15,0.0,34.85,MORE,65.15,83,Silver,34.85,27.56,18.58,6.82,12.19,65.15,37.59,19.01,12.19,5.72,2.41,15.42,5.18,0.25,2.39,409,99,21,0,7,0.391,30,"1,1,4,0,1,4,0,0,1,2,1,2,0,1",1.286,1.571,1.433,50.5,51.1,50.0,50.0,51.0,1.0,1.0,Neutral,79.7,9.2,62.0,1.0,0.0,0.0,0.0,0.0,10000,TB_V3_ADVANCED,65.15,0.0,34.85,MORE,65.15,83,Silver,37.59,27.56,34.85,PASS,37.59,61,Pass,37.59,0.0,62.41,PASS,37.59,58,Pass,19.01,18.58,62.41,PASS,19.01,58,Pass,19.01,0.0,80.99,PASS,19.01,58,Pass,12.19,6.82,80.99,PASS,12.19,58,Pass,12.19,0.0,87.81,PASS,12.19,58,Pass,5.72,6.47,87.81,PASS,5.72,58,Pass,5.72,0.0,94.28,PASS,5.72,58,Pass
2026-08-11,51,823917,Salvador Perez,521692,KC,LAD,,0,Blake Snell,605483,L,R,UNIQLO Field at Dodger Stadium,4.02,100.0,1.025,True,0.5,0.5,1+ TB,1.555,1.0,0.0,4.0,2.0,1.055,1.0,65.09,0.0,34.91,MORE,65.09,84,Silver,34.91,25.89,16.8,7.14,15.26,65.09,39.2,22.4,15.26,7.21,3.33,14.44,5.27,0.44,3.41,461,92,17,1,16,0.373,30,"1,1,1,0,2,2,4,2,0,4,2,0,4,2",1.786,1.571,1.867,78.1,47.6,50.0,50.0,75.1,1.0,1.0,Neutral,,,,,12.0,2.67,18.0,0.0,10000,TB_V3_ADVANCED,65.09,0.0,34.91,MORE,65.09,84,Silver,39.2,25.89,34.91,PASS,39.2,62,Pass,39.2,0.0,60.8,PASS,39.2,58,Pass,22.4,16.8,60.8,PASS,22.4,58,Pass,22.4,0.0,77.6,PASS,22.4,58,Pass,15.26,7.14,77.6,PASS,15.26,58,Pass,15.26,0.0,84.74,PASS,15.26,58,Pass,7.21,8.05,84.74,PASS,7.21,58,Pass,7.21,0.0,92.79,PASS,7.21,58,Pass
2026-08-11,52,823832,Brandon Lowe,664040,PIT,MIA,,0,Eury Pérez,691587,R,L,loanDepot park,4.05,92.9,1.025,True,0.5,0.5,1+ TB,1.641,1.0,0.0,4.0,2.0,1.141,1.0,64.9,0.0,35.1,MORE,64.9,85,Gold,35.1,25.0,15.55,5.89,18.46,64.9,39.9,24.35,18.46,8.74,4.16,13.68,4.66,0.29,4.16,492,111,25,1,25,0.485,30,"0,4,1,4,0,2,1,0,1,4,4,1,6,4",2.286,1.714,1.833,42.3,48.3,35.3,50.0,41.6,0.965,1.0,Indoor/retractable,,,,,3.61,1.13,6.73,1.07,10000,TB_V3_ADVANCED,64.9,0.0,35.1,MORE,64.9,85,Gold,39.9,25.0,35.1,PASS,39.9,63,Pass,39.9,0.0,60.1,PASS,39.9,59,Pass,24.35,15.55,60.1,PASS,24.35,58,Pass,24.35,0.0,75.65,PASS,24.35,58,Pass,18.46,5.89,75.65,PASS,18.46,58,Pass,18.46,0.0,81.54,PASS,18.46,58,Pass,8.74,9.72,81.54,PASS,8.74,58,Pass,8.74,0.0,91.26,PASS,8.74,58,Pass
2026-08-11,53,825046,Geraldo Perdomo,672695,AZ,COL,,0,Tomoyuki Sugano,608372,R,S,Chase Field,4.08,100.0,1.025,True,0.5,0.5,1+ TB,1.51,1.0,0.0,4.0,2.0,1.01,1.0,64.65,0.0,35.35,MORE,64.65,83,Silver,35.35,26.79,16.2,7.0,14.66,64.65,37.86,21.66,14.66,6.88,3.03,15.31,3.8,1.07,2.68,498,101,15,6,9,0.376,30,"1,3,5,0,1,2,2,1,7,2,0,3,1,4",2.286,2.0,1.733,57.9,57.3,50.0,50.0,64.4,1.0,1.0,Indoor/retractable,,,,,4.51,1.26,9.2,1.84,10000,TB_V3_ADVANCED,64.65,0.0,35.35,MORE,64.65,83,Silver,37.86,26.79,35.35,PASS,37.86,62,Pass,37.86,0.0,62.14,PASS,37.86,58,Pass,21.66,16.2,62.14,PASS,21.66,58,Pass,21.66,0.0,78.34,PASS,21.66,58,Pass,14.66,7.0,78.34,PASS,14.66,58,Pass,14.66,0.0,85.34,PASS,14.66,58,Pass,6.88,7.78,85.34,PASS,6.88,58,Pass,6.88,0.0,93.12,PASS,6.88,58,Pass
2026-08-11,54,823019,Alec Burleson,676475,STL,PHI,,0,Cristopher Sánchez,650911,L,L,Busch Stadium,4.03,92.9,1.025,True,0.5,0.5,1+ TB,1.582,1.0,0.0,4.0,2.0,1.082,1.0,64.62,0.0,35.38,MORE,64.62,84,Silver,35.38,25.59,15.61,6.22,17.2,64.62,39.03,23.42,17.2,7.62,3.33,13.85,4.88,0.29,3.8,496,126,28,1,19,0.478,30,"4,0,0,2,0,12,1,2,2,1,1,0,0,3",2.0,2.714,1.833,48.8,51.0,47.9,67.5,44.5,0.995,1.035,hot,101.5,11.6,27.0,0.0,2.65,1.22,8.84,0.78,10000,TB_V3_ADVANCED,64.62,0.0,35.38,MORE,64.62,84,Silver,39.03,25.59,35.38,PASS,39.03,62,Pass,39.03,0.0,60.97,PASS,39.03,59,Pass,23.42,15.61,60.97,PASS,23.42,58,Pass,23.42,0.0,76.58,PASS,23.42,58,Pass,17.2,6.22,76.58,PASS,17.2,58,Pass,17.2,0.0,82.8,PASS,17.2,58,Pass,7.62,9.58,82.8,PASS,7.62,58,Pass,7.62,0.0,92.38,PASS,7.62,58,Pass
2026-08-11,55,824970,Jacob Wilson,805779,ATH,TB,,0,Nick Martinez,607259,R,R,Sutter Health Park,3.98,100.0,1.025,True,0.5,0.5,1+ TB,1.436,1.0,0.0,4.0,2.0,0.936,1.0,64.6,0.0,35.4,MORE,64.6,83,Silver,35.4,27.94,17.07,6.93,12.66,64.6,36.66,19.59,12.66,5.95,2.41,15.46,4.91,0.35,2.53,324,83,15,1,7,0.393,30,"1,4,0,0,2,1,1,3,1,2,0,0,0,0",1.071,1.286,1.5,43.3,47.9,50.0,67.5,41.6,1.0,1.035,hot,92.8,11.9,24.0,0.0,2.65,1.1,8.51,1.05,10000,TB_V3_ADVANCED,64.6,0.0,35.4,MORE,64.6,83,Silver,36.66,27.94,35.4,PASS,36.66,61,Pass,36.66,0.0,63.34,PASS,36.66,58,Pass,19.59,17.07,63.34,PASS,19.59,58,Pass,19.59,0.0,80.41,PASS,19.59,58,Pass,12.66,6.93,80.41,PASS,12.66,58,Pass,12.66,0.0,87.34,PASS,12.66,58,Pass,5.95,6.71,87.34,PASS,5.95,58,Pass,5.95,0.0,94.05,PASS,5.95,58,Pass
2026-08-11,56,822778,Andrés Giménez,665926,TOR,BOS,,0,Patrick Sandoval,663776,L,L,Rogers Centre,3.96,85.7,1.025,True,0.5,0.5,1+ TB,1.447,1.0,0.0,4.0,2.0,0.947,1.0,64.5,0.0,35.5,MORE,64.5,83,Silver,35.5,27.37,17.35,6.86,12.92,64.5,37.13,19.78,12.92,5.97,2.53,15.45,4.95,0.32,2.59,383,84,18,1,8,0.363,30,"1,3,4,4,0,1,0,1,0,2,0,0,0,4",1.429,1.857,0.967,59.8,47.6,50.0,50.0,56.5,1.0,1.0,Indoor/retractable,,,,,3.38,1.67,11.25,1.13,10000,TB_V3_ADVANCED,64.5,0.0,35.5,MORE,64.5,83,Silver,37.13,27.37,35.5,PASS,37.13,61,Pass,37.13,0.0,62.87,PASS,37.13,58,Pass,19.78,17.35,62.87,PASS,19.78,58,Pass,19.78,0.0,80.22,PASS,19.78,58,Pass,12.92,6.86,80.22,PASS,12.92,58,Pass,12.92,0.0,87.08,PASS,12.92,58,Pass,5.97,6.95,87.08,PASS,5.97,58,Pass,5.97,0.0,94.03,PASS,5.97,58,Pass
2026-08-11,57,824240,Spencer Torkelson,679529,DET,CLE,,0,Tanner Bibee,676440,R,R,Comerica Park,4.05,92.9,1.025,True,0.5,0.5,1+ TB,1.494,1.0,0.0,4.0,2.0,0.994,1.0,64.37,0.0,35.63,MORE,64.37,83,Silver,35.63,28.4,14.96,5.71,15.3,64.37,35.97,21.01,15.3,7.19,2.84,14.95,3.72,0.23,3.56,464,92,19,0,20,0.422,30,"2,1,3,1,0,1,3,2,3,5,0,2,1,0",1.714,1.571,1.6,45.4,49.4,39.5,53.0,48.4,0.975,1.006,humid,76.5,5.6,86.0,40.0,3.85,1.13,7.7,1.5,10000,TB_V3_ADVANCED,64.37,0.0,35.63,MORE,64.37,83,Silver,35.97,28.4,35.63,PASS,35.97,62,Pass,35.97,0.0,64.03,PASS,35.97,58,Pass,21.01,14.96,64.03,PASS,21.01,58,Pass,21.01,0.0,78.99,PASS,21.01,58,Pass,15.3,5.71,78.99,PASS,15.3,58,Pass,15.3,0.0,84.7,PASS,15.3,58,Pass,7.19,8.11,84.7,PASS,7.19,58,Pass,7.19,0.0,92.81,PASS,7.19,58,Pass
2026-08-11,58,823264,William Contreras,661388,MIL,SD,,0,Walker Buehler,621111,R,R,Petco Park,4.04,100.0,1.025,True,0.5,0.5,1+ TB,1.408,1.0,0.0,4.0,2.0,0.908,1.0,64.18,0.0,35.82,MORE,64.18,82,Silver,35.82,28.68,16.75,6.27,12.48,64.18,35.5,18.75,12.48,5.55,2.47,15.37,4.04,0.42,2.55,468,111,17,1,11,0.388,30,"0,1,0,4,2,0,0,2,2,4,0,2,1,2",1.429,1.0,1.133,56.7,50.3,29.0,50.0,56.8,0.95,1.0,Neutral,75.7,6.5,75.0,2.0,5.07,1.46,9.39,1.16,10000,TB_V3_ADVANCED,64.18,0.0,35.82,MORE,64.18,82,Silver,35.5,28.68,35.82,PASS,35.5,61,Pass,35.5,0.0,64.5,PASS,35.5,58,Pass,18.75,16.75,64.5,PASS,18.75,58,Pass,18.75,0.0,81.25,PASS,18.75,58,Pass,12.48,6.27,81.25,PASS,12.48,58,Pass,12.48,0.0,87.52,PASS,12.48,58,Pass,5.55,6.93,87.52,PASS,5.55,58,Pass,5.55,0.0,94.45,PASS,5.55,58,Pass
2026-08-11,59,822697,Jacob Young,696285,WSH,CHC,,0,Shota Imanaga,684007,L,R,Nationals Park,3.96,92.9,1.025,True,0.5,0.5,1+ TB,1.455,1.0,0.0,4.0,2.0,0.955,1.0,64.16,0.0,35.84,MORE,64.16,82,Silver,35.84,27.02,16.24,7.76,13.14,64.16,37.14,20.9,13.14,5.7,2.48,14.5,4.93,0.63,2.52,356,77,15,3,9,0.392,30,"0,1,1,4,3,0,1,0,0,2,0,3,2,0",1.214,1.429,1.167,45.0,51.2,50.0,45.5,50.9,1.0,0.991,"humid, rain risk",79.3,3.8,83.0,61.0,3.6,1.09,7.87,1.7,10000,TB_V3_ADVANCED,64.16,0.0,35.84,MORE,64.16,82,Silver,37.14,27.02,35.84,PASS,37.14,61,Pass,37.14,0.0,62.86,PASS,37.14,58,Pass,20.9,16.24,62.86,PASS,20.9,58,Pass,20.9,0.0,79.1,PASS,20.9,58,Pass,13.14,7.76,79.1,PASS,13.14,58,Pass,13.14,0.0,86.86,PASS,13.14,58,Pass,5.7,7.44,86.86,PASS,5.7,58,Pass,5.7,0.0,94.3,PASS,5.7,58,Pass
2026-08-11,60,824970,Junior Caminero,691406,TB,ATH,,0,TBD,,,R,Sutter Health Park,4.03,100.0,1.025,False,0.5,0.5,1+ TB,1.721,1.0,0.0,5.0,3.0,1.221,1.0,64.14,0.0,35.86,MORE,64.14,84,Silver,35.86,23.94,13.68,5.19,21.33,64.14,40.2,26.52,21.33,10.42,4.67,13.07,4.08,0.43,5.14,511,123,18,1,33,0.546,30,"0,0,0,4,2,8,2,0,4,0,0,5,0,2",1.929,2.286,1.9,54.2,56.8,50.0,67.5,56.3,1.0,1.035,hot,92.8,11.9,24.0,0.0,0.0,0.0,0.0,0.0,10000,TB_V3_ADVANCED,64.14,0.0,35.86,MORE,64.14,84,Silver,40.2,23.94,35.86,PASS,40.2,63,Pass,40.2,0.0,59.8,PASS,40.2,60,Pass,26.52,13.68,59.8,PASS,26.52,58,Pass,26.52,0.0,73.48,PASS,26.52,58,Pass,21.33,5.19,73.48,PASS,21.33,58,Pass,21.33,0.0,78.67,PASS,21.33,58,Pass,10.42,10.91,78.67,PASS,10.42,58,Pass,10.42,0.0,89.58,PASS,10.42,58,Pass
2026-08-11,61,823512,Randy Arozarena,668227,SEA,NYY,,0,Ryan Weathers,677960,L,R,Yankee Stadium,4.04,100.0,1.025,True,0.5,0.5,1+ TB,1.525,1.0,0.0,4.0,2.0,1.025,1.0,64.01,0.0,35.99,MORE,64.01,83,Silver,35.99,25.98,16.13,6.59,15.31,64.01,38.03,21.9,15.31,7.43,3.18,14.74,4.68,0.3,3.33,474,113,24,1,14,0.443,30,"0,0,0,1,3,1,1,6,0,4,0,0,4,6",1.857,0.857,1.733,46.4,46.3,68.9,60.0,46.0,1.045,1.02,warm,89.3,4.1,41.0,13.0,3.79,1.22,8.48,1.26,10000,TB_V3_ADVANCED,64.01,0.0,35.99,MORE,64.01,83,Silver,38.03,25.98,35.99,PASS,38.03,62,Pass,38.03,0.0,61.97,PASS,38.03,58,Pass,21.9,16.13,61.97,PASS,21.9,58,Pass,21.9,0.0,78.1,PASS,21.9,58,Pass,15.31,6.59,78.1,PASS,15.31,58,Pass,15.31,0.0,84.69,PASS,15.31,58,Pass,7.43,7.88,84.69,PASS,7.43,58,Pass,7.43,0.0,92.57,PASS,7.43,58,Pass
2026-08-11,62,822697,Daylen Lile,695734,WSH,CHC,,0,Shota Imanaga,684007,L,L,Nationals Park,3.97,85.7,1.025,True,0.5,0.5,1+ TB,1.522,1.0,0.0,4.0,2.0,1.022,1.0,63.92,0.0,36.08,MORE,63.92,83,Silver,36.08,26.3,15.66,6.18,15.78,63.92,37.62,21.96,15.78,7.34,3.24,13.95,4.19,0.58,3.46,488,111,23,5,15,0.42,30,"2,1,6,0,0,0,4,1,0,1,8,1,1,1",1.857,1.857,1.467,45.0,51.2,50.0,45.5,50.9,1.0,0.991,"humid, rain risk",79.3,3.8,83.0,61.0,3.6,1.09,7.87,1.7,10000,TB_V3_ADVANCED,63.92,0.0,36.08,MORE,63.92,83,Silver,37.62,26.3,36.08,PASS,37.62,62,Pass,37.62,0.0,62.38,PASS,37.62,58,Pass,21.96,15.66,62.38,PASS,21.96,58,Pass,21.96,0.0,78.04,PASS,21.96,58,Pass,15.78,6.18,78.04,PASS,15.78,58,Pass,15.78,0.0,84.22,PASS,15.78,58,Pass,7.34,8.44,84.22,PASS,7.34,58,Pass,7.34,0.0,92.66,PASS,7.34,58,Pass
