Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Total,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Recent Pitch Mix Source,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
225,2026-08-17,824725,2026-08-17T23:10:00Z,Scheduled,Fenway Park,Arizona Diamondbacks @ Boston Red Sox,Home,702332,Caleb Durbin,Boston Red Sox,Arizona Diamondbacks,3B,R,No,,117,443,393,99,22,1,12,59,60,33,9,61,0.252,0.322,0.405,0.727,13,55,48,15,2,0.312,0.0364,27,113,96,29,3,0.302,0.0265,599,156,2.3,14.9,36.8,39.5,23.5,10.2,22.3,47.7,30.3,4.0,3.0,4.0,87.0,77.7,17.5,0.377,66.6,89.4,108.1,7.3,7.6,2.2,58.1,20.6,Weak,2.0,Pull Power,A,Excellent HR swing plane,20.6,Weak,0.918,Good,1.9,44.1,86.5,0.36,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.85,4.85,Strong positive regression,Weak Pull Power profile. 2.3% barrel rate; 77.7 mph average exit velocity; 22.3% air-ball rate; 47.7% pull-air rate; 4.0% HR-launch rate.,0.0271,0.0281,3.99,10,3,32.8,0.31,30.5,Very recent HR,683352.0,Mitch Bratt,L,RHB vs LHP,7,7,33.2,3.74,1.4,5,1.34,6.68,5.08,18.0,99.3,0.422,2.4,4-Seam Fastball,R,RHB vs LHP,22.9,117,0.272,0.333,0.417,0.751,3,7,11,0.0256,3.6,0.414,103,0.0291,3.4,0.433,0,0,0,0/0,,,,,0,0,0,26.6,Strong Pitcher Advantage,Below average,50.0,5,428,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,0.936,0.971,35.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,22.9,31.0,18.0,22.6,53.6,45.0,31.8,3.81,1.054,1.018,1.025,1.0,0.918,0.918,0.98,10.76,6.55,85.0,23.5,F,Lineup unconfirmed,196.0,4.6,21.4,16.8,47.3,32.1,81.5,93.1,114.1,0.442,5.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,40.18691588785047,172.0,Slurve,25.46728971962617,109.0,Changeup,12.149532710280374,52.0,Slider,10.280373831775702,44.0,Sinker,8.177570093457945,35.0,Curveball,3.7383177570093458,16.0,,,
226,2026-08-17,824478,2026-08-17T22:40:00Z,Scheduled,Great American Ball Park,St. Louis Cardinals @ Cincinnati Reds,Away,691026,Masyn Winn,St. Louis Cardinals,Cincinnati Reds,SS,R,No,,116,471,415,98,17,2,4,46,49,42,7,97,0.236,0.312,0.316,0.628,11,41,38,8,0,0.211,0.0,27,106,94,19,0,0.202,0.0,561,107,1.8,21.5,28.0,33.0,38.8,13.2,29.8,29.7,32.4,4.2,1.6,4.2,26.0,82.5,19.5,0.44,69.8,93.8,107.9,15.7,8.9,3.5,41.0,17.5,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,17.5,Weak,0.909,Good,1.9,21.6,94.0,0.46,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.33,8.33,Strong positive regression,Weak Contact-First Profile profile. 1.8% barrel rate; 82.5 mph average exit velocity; 29.8% air-ball rate; 29.7% pull-air rate; 4.2% HR-launch rate.,0.0085,0.0133,3.93,130,39,103.8,1.25,125.3,Near normal interval,695076.0,Rhett Lowder,R,RHB vs RHP,21,18,94.1,5.15,1.48,12,1.14,7.35,3.82,21.2,99.7,0.451,2.5,Sinker,R,RHB vs RHP,12.5,346,0.222,0.301,0.304,0.604,4,30,71,0.0116,2.2,0.421,153,0.0065,2.7,0.436,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,22.0,Strong Pitcher Advantage,Below average,45.0,5,403,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.942,0.983,25.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,12.5,39.5,21.2,13.5,71.6,45.0,31.7,3.81,0.758,1.006,0.985,0.94,0.909,0.854,1.0,5.11,3.64,85.0,20.0,F,Lineup unconfirmed,514.0,5.8,25.1,16.3,41.2,32.1,84.3,95.8,116.0,0.577,12.0,Pitch-level Statcast · last 5 MLB games,Slider,29.77667493796526,120.0,Sinker,26.550868486352357,107.0,Changeup,21.09181141439206,85.0,4-Seam Fastball,15.384615384615385,62.0,Curveball,6.947890818858561,28.0,Sweeper,0.24813895781637718,1.0,,,
227,2026-08-17,822939,2026-08-17T22:05:00Z,Scheduled,Tropicana Field,Baltimore Orioles @ Tampa Bay Rays,Home,680700,Richie Palacios,Tampa Bay Rays,Baltimore Orioles,2B,L,No,,93,299,257,62,11,2,5,38,36,37,3,57,0.241,0.342,0.358,0.7,11,34,26,9,0,0.346,0.0,22,67,56,14,2,0.25,0.0299,393,92,3.2,21.8,41.2,30.8,26.2,10.4,25.9,38.1,33.3,5.1,2.5,5.1,50.0,80.2,16.4,0.459,65.6,92.4,106.6,3.7,10.5,0.9,46.0,20.3,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,20.3,Weak,0.917,Good,4.3,32.0,93.4,0.5,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.68,7.68,Strong positive regression,Weak Contact-First Profile profile. 3.2% barrel rate; 80.2 mph average exit velocity; 25.9% air-ball rate; 38.1% pull-air rate; 5.1% HR-launch rate.,0.0167,0.0211,3.99,26,11,51.4,0.51,50.6,Recently homered,687064.0,Brandon Young,R,LHB vs RHP,20,20,113.2,3.33,1.32,12,0.95,7.36,3.25,20.3,100.0,0.43,3.1,4-Seam Fastball,L,LHB vs RHP,22.0,257,0.251,0.355,0.374,0.73,5,33,46,0.0195,2.9,0.464,289,0.0242,3.6,0.478,0,0,0,0/0,,,,,0,0,0,27.0,Strong Pitcher Advantage,Below average,50.0,5,485,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.941,0.964,32.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,22.0,31.8,20.3,27.2,50.0,45.0,31.5,3.8,0.932,0.976,1.025,1.0,0.917,0.917,1.0,8.16,4.95,78.7,19.7,F,Lineup unconfirmed,646.0,3.9,25.5,14.2,45.0,30.7,83.2,95.3,114.0,0.502,12.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,35.4639175257732,172.0,Split-Finger,18.969072164948454,92.0,Slider,17.52577319587629,85.0,Sinker,15.670103092783505,76.0,Curveball,12.371134020618557,60.0,,,,,,
228,2026-08-17,823668,2026-08-17T23:40:00Z,Scheduled,Target Field,Atlanta Braves @ Minnesota Twins,Away,673490,Ha-Seong Kim,Atlanta Braves,Minnesota Twins,SS,R,No,,31,85,76,5,0,0,0,5,4,9,0,23,0.066,0.165,0.066,0.231,4,3,3,0,0,0.0,0.0,4,3,3,0,0,0.0,0.0,112,5,1.7,15.5,40.3,31.4,24.8,15.9,20.1,37.5,19.7,4.2,1.7,4.2,0.0,79.5,21.4,0.28,69.4,89.9,107.8,16.9,5.0,3.1,51.5,14.7,Weak,1.5,Contact-First Profile,A-,Elevated power plane,14.7,Weak,0.901,Good,0.0,,81.5,0.152,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.51,2.51,Positive regression,Weak Contact-First Profile profile. 1.7% barrel rate; 79.5 mph average exit velocity; 20.1% air-ball rate; 37.5% pull-air rate; 4.2% HR-launch rate.,0.0,0.0187,3.87,76,31,,,,No season HR,641927.0,Bailey Ober,R,RHB vs RHP,18,18,99.0,4.64,1.23,17,1.55,6.09,2.27,5.2,100.0,0.294,2.4,Changeup,R,RHB vs RHP,32.7,40,0.086,0.2,0.086,0.286,0,5,10,0.0,1.9,0.304,181,0.0276,6.1,0.55,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,25.5,Strong Pitcher Advantage,Below average,45.0,5,430,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.92,0.992,30.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.7,48.3,5.2,15.0,50.0,45.0,31.4,3.8,1.0,1.072,0.985,0.94,0.901,0.847,1.0,7.06,4.69,58.3,15.7,F,Lineup unconfirmed; Limited recent games,566.0,6.7,24.7,17.5,54.5,28.4,83.0,95.7,115.5,0.567,17.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,35.348837209302324,152.0,Changeup,28.837209302325583,124.0,Slider,18.13953488372093,78.0,Sweeper,15.116279069767442,65.0,Sinker,1.8604651162790697,8.0,Curveball,0.6976744186046512,3.0,,,
229,2026-08-17,823668,2026-08-17T23:40:00Z,Scheduled,Target Field,Atlanta Braves @ Minnesota Twins,Home,702176,Alan Roden,Minnesota Twins,Atlanta Braves,RF,L,No,,24,65,55,13,3,0,0,6,10,8,0,9,0.236,0.323,0.291,0.614,6,17,14,4,0,0.286,0.0,17,46,38,9,0,0.237,0.0,87,63,4.1,24.4,40.7,18.2,41.1,15.3,26.8,29.9,26.3,5.6,2.0,5.6,0.0,83.3,16.5,0.448,68.5,93.7,105.7,12.4,9.7,3.8,46.3,18.8,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,18.8,Weak,0.913,Good,3.2,31.2,92.9,0.421,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.28,3.28,Positive regression,Weak Contact-First Profile profile. 4.1% barrel rate; 83.3 mph average exit velocity; 26.8% air-ball rate; 29.9% pull-air rate; 5.6% HR-launch rate.,0.0,0.0208,3.87,55,24,,,,No season HR,527048.0,Martín Pérez,L,LHB vs LHP,23,19,106.1,2.96,1.15,11,0.93,6.77,3.64,13.1,99.9,0.381,0.5,Sinker,L,LHB vs LHP,43.1,7,0.429,0.429,0.429,0.857,0,0,1,0.0,7.7,0.648,123,0.0325,3.6,0.552,0,0,0,0/0,,,,,0,0,0,34.0,Slight Pitcher Advantage,Below average,50.0,5,357,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.926,0.965,33.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.1,35.0,13.1,23.0,50.0,45.0,31.3,3.79,0.758,0.973,0.985,0.94,0.913,0.858,1.0,7.8,4.07,60.3,14.9,F,Small season sample; Lineup unconfirmed,504.0,4.0,26.4,12.7,49.6,28.8,82.1,95.8,116.9,0.485,11.0,Pitch-level Statcast · last 5 MLB games,Sinker,40.896358543417364,146.0,Changeup,30.81232492997199,110.0,Cutter,20.168067226890756,72.0,Curveball,4.761904761904762,17.0,4-Seam Fastball,3.361344537815126,12.0,,,,,,
230,2026-08-17,823668,2026-08-17T23:40:00Z,Scheduled,Target Field,Atlanta Braves @ Minnesota Twins,Away,805347,Jim Jarvis,Atlanta Braves,Minnesota Twins,SS,L,No,,35,114,103,23,5,1,1,10,11,6,1,21,0.223,0.273,0.32,0.593,9,25,23,2,0,0.087,0.0,23,73,65,11,0,0.169,0.0,141,78,1.4,25.1,40.6,43.9,15.5,11.9,24.2,28.6,25.1,1.4,1.4,1.4,33.3,82.2,5.3,0.366,68.7,94.2,106.0,11.3,6.8,2.8,41.6,13.1,Weak,1.5,Contact-First Profile,C,Low line-drive plane,13.1,Weak,0.897,Good,0.0,23.8,95.3,0.336,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.26,1.26,Near expected,Weak Contact-First Profile profile. 1.4% barrel rate; 82.2 mph average exit velocity; 24.2% air-ball rate; 28.6% pull-air rate; 1.4% HR-launch rate.,0.0088,0.0207,3.87,79,28,103.0,0.77,76.7,Recently homered,641927.0,Bailey Ober,R,LHB vs RHP,18,18,99.0,4.64,1.23,17,1.55,6.09,2.27,10.6,100.0,0.356,0.8,Changeup,L,LHB vs RHP,27.9,88,0.232,0.259,0.329,0.588,1,3,17,0.0114,1.7,0.371,235,0.0511,7.2,0.578,0,0,0,0/0,,,,,0,0,0,26.3,Strong Pitcher Advantage,Below average,50.0,5,430,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.921,0.992,26.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.9,48.3,10.6,18.3,50.0,45.0,31.3,3.79,0.758,1.072,1.025,0.94,0.897,0.843,1.0,7.77,4.35,66.0,16.3,F,Lineup unconfirmed,566.0,6.7,24.7,17.5,54.5,28.4,83.0,95.7,115.5,0.567,17.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,35.348837209302324,152.0,Changeup,28.837209302325583,124.0,Slider,18.13953488372093,78.0,Sweeper,15.116279069767442,65.0,Sinker,1.8604651162790697,8.0,Curveball,0.6976744186046512,3.0,,,
231,2026-08-17,824077,2026-08-17T23:40:00Z,Scheduled,Kauffman Stadium,Athletics @ Kansas City Royals,Away,805779,Jacob Wilson,Athletics,Kansas City Royals,SS,R,No,,80,337,320,85,16,1,7,37,37,12,3,39,0.266,0.298,0.388,0.686,9,33,32,6,0,0.188,0.0,22,91,87,18,2,0.207,0.022,504,125,2.0,18.5,35.5,34.1,29.9,11.8,25.1,41.4,30.5,4.0,2.8,4.0,73.9,80.4,11.5,0.391,63.1,92.2,106.6,0.8,8.1,0.5,36.5,17.8,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,17.8,Weak,0.91,Good,2.4,45.2,92.4,0.38,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.58,5.58,Strong positive regression,Weak Contact-First Profile profile. 2.0% barrel rate; 80.4 mph average exit velocity; 25.1% air-ball rate; 41.4% pull-air rate; 4.0% HR-launch rate.,0.0208,0.0237,4.05,73,19,45.7,1.6,159.7,Above normal drought,608379.0,Michael Wacha,R,RHB vs RHP,24,24,150.2,3.46,1.15,18,1.08,6.99,2.45,12.5,99.9,0.375,1.5,4-Seam Fastball,R,RHB vs RHP,28.2,219,0.281,0.311,0.4,0.711,5,7,27,0.0228,2.5,0.413,255,0.0431,4.8,0.572,5,5,1,1/5,0.2,0.2,0.2,0.4,0,0,1,24.6,Strong Pitcher Advantage,Below average,37.5,5,481,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.925,0.97,33.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.2,32.5,12.5,33.3,50.0,45.0,31.2,3.79,0.844,0.997,0.985,1.0,0.91,0.91,1.035,9.26,5.04,83.4,24.1,F,Lineup unconfirmed,831.0,4.5,23.0,15.8,43.9,31.4,81.9,94.4,115.8,0.52,18.0,Pitch-level Statcast · last 5 MLB games,Changeup,29.106029106029105,140.0,4-Seam Fastball,28.69022869022869,138.0,Sinker,12.88981288981289,62.0,Cutter,12.474012474012474,60.0,Curveball,9.147609147609147,44.0,Slider,7.6923076923076925,37.0,,,
232,2026-08-17,823427,2026-08-17T22:40:00Z,Scheduled,Citizens Bank Park,Miami Marlins @ Philadelphia Phillies,Away,691594,Javier Sanoja,Miami Marlins,Philadelphia Phillies,3B,R,No,,107,336,315,85,25,2,5,31,45,19,0,28,0.27,0.31,0.41,0.72,12,38,35,11,1,0.314,0.0263,26,85,80,21,2,0.262,0.0235,487,127,2.2,21.6,33.9,36.3,29.3,12.6,28.4,38.3,27.5,4.7,2.4,4.7,37.7,81.1,18.6,0.372,67.5,93.5,107.7,8.3,9.7,2.3,48.0,18.3,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,18.3,Weak,0.911,Good,2.4,33.3,92.8,0.39,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.65,7.65,Strong positive regression,Weak Contact-First Profile profile. 2.2% barrel rate; 81.1 mph average exit velocity; 28.4% air-ball rate; 38.3% pull-air rate; 4.7% HR-launch rate.,0.0149,0.0194,4.05,0,0,63.0,0.0,0.0,Very recent HR,650911.0,Cristopher Sánchez,L,RHB vs LHP,25,25,155.2,2.54,1.19,13,0.75,10.46,2.02,10.6,100.0,0.356,1.1,Sinker,R,RHB vs LHP,27.7,103,0.33,0.369,0.526,0.895,3,6,13,0.0291,3.9,0.421,493,0.0243,5.1,0.552,5,5,1,1/5,0.2,0.2,0.4,0.6,0,0,1,24.5,Strong Pitcher Advantage,Below average,41.5,5,486,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.921,0.969,32.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.7,33.3,10.6,22.9,64.4,45.0,31.2,3.79,1.117,0.944,1.025,1.0,0.911,0.911,0.98,7.62,5.28,82.8,21.1,F,Lineup unconfirmed,732.0,4.4,27.9,9.8,42.8,26.4,83.7,96.3,112.7,0.513,13.0,Pitch-level Statcast · last 5 MLB games,Sinker,45.47325102880659,221.0,Changeup,30.864197530864196,150.0,Slider,23.662551440329217,115.0,,,,,,,,,,,,
233,2026-08-17,824725,2026-08-17T23:10:00Z,Scheduled,Fenway Park,Arizona Diamondbacks @ Boston Red Sox,Home,686765,Nick Sogard,Boston Red Sox,Arizona Diamondbacks,2B,S,No,,29,121,100,24,5,1,0,12,5,18,0,22,0.24,0.353,0.31,0.663,13,61,50,12,0,0.24,0.0,17,80,65,15,0,0.231,0.0,139,93,2.6,18.5,46.3,35.4,18.4,11.2,26.7,43.9,29.7,4.3,2.5,4.3,0.0,80.6,19.2,0.385,66.1,92.0,104.9,5.1,10.3,1.3,48.4,19.2,Weak,2.0,Pull Power,A,Excellent HR swing plane,19.2,Weak,0.914,Good,2.2,40.0,92.3,0.391,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.09,4.09,Strong positive regression,Weak Pull Power profile. 2.6% barrel rate; 80.6 mph average exit velocity; 26.7% air-ball rate; 43.9% pull-air rate; 4.3% HR-launch rate.,0.0,0.0159,3.99,100,29,,,,No season HR,683352.0,Mitch Bratt,L,Switch vs LHP,7,7,33.2,3.74,1.4,5,1.34,6.68,5.08,11.1,74.1,0.361,1.7,4-Seam Fastball,R,RHB vs LHP,32.3,27,0.208,0.296,0.25,0.546,0,3,6,0.0,0.0,0.342,103,0.0291,3.4,0.433,0,0,0,0/0,,,,,0,0,0,28.4,Strong Pitcher Advantage,Below average,50.0,5,428,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,0.922,0.971,35.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.3,31.0,11.1,27.7,53.6,45.0,31.1,3.79,0.758,1.018,1.035,0.965,0.914,0.882,1.0,6.21,3.9,67.0,15.8,F,Lineup unconfirmed,196.0,4.6,21.4,16.8,47.3,32.1,81.5,93.1,114.1,0.442,5.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,40.18691588785047,172.0,Slurve,25.46728971962617,109.0,Changeup,12.149532710280374,52.0,Slider,10.280373831775702,44.0,Sinker,8.177570093457945,35.0,Curveball,3.7383177570093458,16.0,,,
234,2026-08-17,824725,2026-08-17T23:10:00Z,Scheduled,Fenway Park,Arizona Diamondbacks @ Boston Red Sox,Home,678882,Ceddanne Rafaela,Boston Red Sox,Arizona Diamondbacks,CF,R,No,,119,498,467,133,29,3,16,63,63,19,8,102,0.285,0.323,0.463,0.786,12,57,52,13,1,0.25,0.0175,26,117,112,34,8,0.304,0.0684,722,173,3.5,18.3,32.4,28.4,38.6,13.5,26.3,31.6,33.4,5.7,3.4,5.7,85.2,80.6,19.7,0.477,66.8,91.6,108.6,6.6,9.4,1.9,46.3,19.7,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,19.7,Weak,0.915,Good,4.0,28.9,90.7,0.507,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.01,8.01,Strong positive regression,Weak Contact-First Profile profile. 3.5% barrel rate; 80.6 mph average exit velocity; 26.3% air-ball rate; 31.6% pull-air rate; 5.7% HR-launch rate.,0.0321,0.0321,3.99,17,4,29.2,0.58,58.2,Recently homered,683352.0,Mitch Bratt,L,RHB vs LHP,7,7,33.2,3.74,1.4,5,1.34,6.68,5.08,21.4,74.1,0.452,2.6,4-Seam Fastball,R,RHB vs LHP,29.1,132,0.282,0.326,0.524,0.85,5,6,35,0.0379,3.6,0.507,103,0.0291,3.4,0.433,0,0,0,0/0,,,,,0,0,0,30.6,Slight Pitcher Advantage,Below average,50.0,5,428,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,0.943,0.971,32.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.1,31.0,21.4,18.2,53.6,45.0,31.0,3.79,1.053,1.018,1.025,1.0,0.915,0.915,1.0,12.21,7.26,85.0,25.6,F,Lineup unconfirmed,196.0,4.6,21.4,16.8,47.3,32.1,81.5,93.1,114.1,0.442,5.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,40.18691588785047,172.0,Slurve,25.46728971962617,109.0,Changeup,12.149532710280374,52.0,Slider,10.280373831775702,44.0,Sinker,8.177570093457945,35.0,Curveball,3.7383177570093458,16.0,,,
235,2026-08-17,822939,2026-08-17T22:05:00Z,Scheduled,Tropicana Field,Baltimore Orioles @ Tampa Bay Rays,Home,670764,Taylor Walls,Tampa Bay Rays,Baltimore Orioles,SS,S,No,,101,351,300,66,14,2,2,47,28,37,2,86,0.22,0.307,0.3,0.607,11,41,35,9,2,0.257,0.0488,23,78,69,16,2,0.232,0.0256,420,83,1.1,14.6,45.8,28.9,25.0,15.0,26.4,49.6,28.7,2.6,1.0,2.6,28.6,78.7,17.1,0.357,62.7,91.0,105.0,1.8,7.3,0.4,53.1,19.0,Weak,2.0,Pull Power,A,Excellent HR swing plane,19.0,Weak,0.913,Good,0.0,52.2,91.6,0.351,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.37,6.37,Strong positive regression,Weak Pull Power profile. 1.1% barrel rate; 78.7 mph average exit velocity; 26.4% air-ball rate; 49.6% pull-air rate; 2.6% HR-launch rate.,0.0057,0.0124,3.87,13,4,150.0,0.09,8.7,Very recent HR,687064.0,Brandon Young,R,Switch vs RHP,20,20,113.2,3.33,1.32,12,0.95,7.36,3.25,11.6,100.0,0.366,1.1,4-Seam Fastball,L,LHB vs RHP,16.3,227,0.233,0.327,0.316,0.643,1,26,62,0.0044,2.2,0.43,289,0.0242,3.6,0.478,0,0,0,0/0,,,,,0,0,0,21.4,Strong Pitcher Advantage,Below average,50.0,5,485,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.923,0.964,32.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,16.3,31.8,11.6,37.3,50.0,45.0,30.8,3.78,1.35,0.976,1.035,0.94,0.913,0.858,0.98,4.71,4.24,83.2,18.4,F,Lineup unconfirmed,646.0,3.9,25.5,14.2,45.0,30.7,83.2,95.3,114.0,0.502,12.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,35.4639175257732,172.0,Split-Finger,18.969072164948454,92.0,Slider,17.52577319587629,85.0,Sinker,15.670103092783505,76.0,Curveball,12.371134020618557,60.0,,,,,,
