player_id,player_name,team,opponent,position,depth_chart_position,rushing_depth_role,receiving_depth_role,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,projected_targets,target_share,projected_receptions,catch_rate,yards_per_target,yards_per_reception,team_target_budget,team_receiving_yard_budget,receiving_allocation_source,target_projection_mean,target_projection_median,target_projection_floor,target_projection_ceiling,target_model_std,target_model_source,target_prob_1_plus,target_prob_2_plus,target_prob_3_plus,target_prob_4_plus,target_prob_5_plus,target_prob_6_plus,target_prob_7_plus,target_prob_8_plus,target_prob_9_plus,target_prob_10_plus
00-0039075,Puka Nacua,LAR,NYG,WR,WR,,WR1,ACT,3.0,2026,REG,2,2026 REG W2,401872947,2026-09-22T00:15Z,home,105.136,105.396,105.103,42.316,167.77,48.337,45,120.6,107.8,104.533,74.0,11.4,1.0,0.933,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,97.96,97.43,96.71,95.89,94.96,93.86,92.47,90.84,89.01,86.96,84.68,82.06,79.3,76.16,72.84,69.44,65.77,61.96,58.1,54.11,50.09,46.07,41.96,38.0,34.29,30.7,27.25,23.9,20.88,18.05,11.728,33.3,8.021,68.39,9.89,13.108,32.41,249.24,PRIMARY_ROTATION_TEAM_CONSTRAINED,11.72,12.0,7.0,16.0,3.452,PLAYER_HISTORY_BLEND,99.94,99.84,99.63,99.15,98.24,96.5,93.53,88.99,82.45,74.01
00-0041523,Caleb Douglas,MIA,SF,WR,WR,,WR1,ACT,0.0,2026,REG,2,2026 REG W2,401872942,2026-09-20T20:25Z,away,91.476,91.629,91.737,55.152,128.095,28.474,1,94.0,94.0,94.0,94.0,7.0,1.0,1.011,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,99.86,99.77,99.61,99.38,98.98,98.45,97.63,96.49,94.9,92.8,90.09,86.59,82.45,77.55,71.86,65.81,59.27,52.4,45.38,38.61,32.13,26.19,20.67,15.96,12.03,8.87,6.37,4.41,3.0,1.95,7.707,29.03,5.505,71.43,13.429,16.616,24.42,187.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.716,8.0,4.0,11.0,2.788,COUNT_PRIOR,99.53,98.72,96.93,93.42,87.64,78.78,66.88,53.16,38.91,26.08
00-0038543,Jaxon Smith-Njigba,SEA,ARI,WR,WR,,WR1,ACT,3.0,2026,REG,2,2026 REG W2,401872943,2026-09-20T20:25Z,away,85.744,86.019,85.821,33.146,138.269,40.296,52,97.4,96.7,106.133,122.0,10.6,1.0,1.005,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,97.6,96.84,95.8,94.57,93.07,91.31,89.23,86.72,84.02,80.91,77.41,73.48,69.4,64.92,60.47,55.7,50.8,46.0,41.02,36.26,31.82,27.61,23.67,20.07,16.84,14.01,11.52,9.32,7.42,5.84,9.142,32.56,6.475,70.83,9.847,13.242,25.83,199.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,9.141,9.0,5.0,13.0,2.995,PLAYER_HISTORY_BLEND,99.81,99.44,98.63,97.05,94.03,88.98,81.31,70.92,58.34,45.18
00-0037239,Chris Olave,NO,BAL,WR,WR,,WR1,ACT,4.0,2026,REG,2,2026 REG W2,401872938,2026-09-20T17:00Z,away,83.878,84.387,83.937,26.406,141.171,43.629,41,112.8,90.5,82.467,182.0,10.8,1.0,1.063,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,96.11,95.1,93.82,92.34,90.53,88.5,86.15,83.6,80.69,77.57,74.06,70.3,66.28,62.17,57.85,53.49,49.06,44.54,40.12,35.76,31.8,27.93,24.23,20.84,17.75,15.05,12.61,10.46,8.58,7.03,10.692,30.26,7.103,66.44,8.473,11.808,32.5,254.56,PRIMARY_ROTATION_TEAM_CONSTRAINED,10.691,11.0,6.0,15.0,3.465,PLAYER_HISTORY_BLEND,99.83,99.61,99.1,98.15,96.34,93.33,88.75,82.27,73.61,63.34
00-0036900,Ja'Marr Chase,CIN,HOU,WR,WR,,WR1,ACT,5.0,2026,REG,2,2026 REG W2,401872934,2026-09-20T17:00Z,away,81.082,81.333,80.874,27.471,134.554,40.779,50,81.8,79.5,82.2,12.0,10.0,1.0,1.006,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,96.58,95.58,94.34,92.83,91.05,88.88,86.42,83.61,80.48,76.94,73.14,69.12,64.82,60.33,55.57,50.86,46.06,41.34,36.78,32.39,28.23,24.34,20.74,17.51,14.65,12.12,9.83,7.85,6.25,4.86,10.983,30.79,7.257,66.07,7.339,11.173,32.82,242.67,PRIMARY_ROTATION_TEAM_CONSTRAINED,11.008,11.0,5.0,17.0,4.471,PLAYER_HISTORY_BLEND,99.02,98.27,97.07,95.21,92.52,89.02,84.26,78.25,71.25,62.98
00-0036963,Amon-Ra St. Brown,DET,BUF,WR,WR,,WR1,ACT,5.0,2026,REG,2,2026 REG W2,401872932,2026-09-18T00:15Z,away,79.307,79.586,79.043,27.24,131.393,39.784,52,94.0,91.7,86.867,104.5,12.8,1.0,0.95,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,96.65,95.59,94.3,92.8,90.91,88.74,86.19,83.22,79.91,76.22,72.31,68.11,63.54,58.9,54.05,49.1,44.21,39.38,34.82,30.49,26.29,22.44,18.99,15.83,13.06,10.58,8.51,6.71,5.27,4.07,11.219,30.92,7.322,65.27,7.802,10.831,33.38,253.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,11.21,11.0,6.0,16.0,3.753,PLAYER_HISTORY_BLEND,99.79,99.56,99.01,97.96,96.23,93.54,89.53,83.92,76.66,67.51
00-0039064,Zay Flowers,BAL,NO,WR,WR,,WR1,ACT,3.0,2026,REG,2,2026 REG W2,401872938,2026-09-20T17:00Z,home,76.981,77.558,76.88,23.428,130.852,40.595,51,94.0,81.1,75.333,150.0,5.8,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,95.76,94.52,93.16,91.4,89.3,86.94,84.34,81.4,77.95,74.19,70.16,65.89,61.34,56.6,51.81,46.96,42.2,37.64,33.24,29.07,25.07,21.52,18.16,15.18,12.6,10.34,8.33,6.65,5.26,4.05,7.047,29.36,5.233,74.26,11.188,14.711,22.08,181.47,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.052,7.0,4.0,10.0,2.181,PLAYER_HISTORY_BLEND,99.86,99.45,98.23,94.91,88.13,76.32,60.26,41.79,25.15,12.9
00-0038606,Parker Washington,JAX,DEN,WR,WR,,WR1,ACT,3.0,2026,REG,2,2026 REG W2,401872940,2026-09-20T20:05Z,away,76.954,77.138,77.0,30.629,123.193,35.551,34,96.6,72.3,56.933,83.0,7.6,1.0,0.914,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,97.71,96.83,95.69,94.27,92.47,90.32,87.73,84.65,81.21,77.19,72.79,68.09,62.99,57.58,52.08,46.67,41.25,35.87,30.76,26.02,21.77,17.96,14.58,11.68,9.17,7.12,5.38,4.03,2.93,2.11,8.234,26.83,5.178,62.89,9.557,14.861,28.23,222.27,PRIMARY_ROTATION_TEAM_CONSTRAINED,8.237,8.0,4.0,12.0,3.172,PLAYER_HISTORY_BLEND,99.26,98.35,96.47,93.24,87.98,80.53,70.66,59.16,46.5,34.47
00-0036358,CeeDee Lamb,DAL,WAS,WR,WR,,WR1,ACT,6.0,2026,REG,2,2026 REG W2,401872944,2026-09-20T20:25Z,home,76.803,76.904,76.818,36.005,117.845,31.712,46,51.2,71.5,81.733,44.0,7.2,1.0,1.143,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,98.72,98.12,97.27,96.19,94.7,92.83,90.5,87.52,84.03,80.01,75.37,70.16,64.54,58.47,52.29,45.99,39.92,34.03,28.47,23.39,18.86,14.94,11.59,8.89,6.64,4.83,3.45,2.4,1.61,1.06,9.113,27.3,5.961,65.41,9.218,12.883,30.72,230.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,9.122,9.0,5.0,13.0,2.889,PLAYER_HISTORY_BLEND,99.86,99.58,98.92,97.43,94.62,89.6,81.84,71.39,58.61,44.78
00-0036554,Nico Collins,HOU,CIN,WR,WR,,WR1,ACT,5.0,2026,REG,2,2026 REG W2,401872934,2026-09-20T17:00Z,home,75.615,75.688,75.529,35.517,115.684,30.994,43,79.4,85.3,77.8,75.0,7.0,1.0,1.032,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,98.83,98.26,97.38,96.29,94.77,92.79,90.27,87.3,83.67,79.46,74.62,69.23,63.4,57.22,50.7,44.27,38.08,32.15,26.52,21.6,17.22,13.46,10.38,7.78,5.76,4.15,2.93,2.03,1.34,0.86,9.26,28.01,5.646,60.98,9.236,13.391,30.42,212.68,PRIMARY_ROTATION_TEAM_CONSTRAINED,9.273,9.0,5.0,13.0,3.234,PLAYER_HISTORY_BLEND,99.68,99.23,98.24,96.3,93.05,87.84,80.38,70.86,59.53,47.14
00-0037247,George Pickens,DAL,WAS,WR,WR,,WR2,ACT,4.0,2026,REG,2,2026 REG W2,401872944,2026-09-20T20:25Z,home,73.276,74.579,73.683,15.506,131.705,43.224,48,55.6,77.2,86.067,28.0,5.8,1.0,1.143,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.52,91.98,90.19,88.13,85.83,83.14,80.25,77.02,73.57,69.77,65.85,61.77,57.47,53.18,48.84,44.49,40.26,36.15,31.95,28.06,24.44,21.07,18.01,15.26,12.83,10.67,8.76,7.08,5.7,4.54,7.512,22.5,5.153,68.6,10.669,14.22,30.72,230.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.517,8.0,4.0,11.0,2.864,PLAYER_HISTORY_BLEND,99.3,98.25,95.99,92.02,85.43,75.98,63.82,50.09,36.33,24.33
00-0038124,Christian Watson,GB,NYJ,WR,WR,,WR1,ACT,4.0,2026,REG,2,2026 REG W2,401872936,2026-09-20T17:00Z,away,70.196,71.098,69.992,14.785,125.819,41.378,34,79.0,67.3,61.867,147.0,5.8,1.0,0.914,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.41,91.8,89.92,87.67,85.18,82.34,79.14,75.66,71.86,67.76,63.44,59.11,54.63,49.99,45.45,40.95,36.53,32.24,28.28,24.55,20.99,17.85,15.09,12.58,10.39,8.39,6.81,5.43,4.29,3.34,7.093,25.41,4.274,60.26,10.897,16.425,25.68,216.07,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.096,7.0,4.0,10.0,2.486,PLAYER_HISTORY_BLEND,99.64,98.81,96.84,92.64,85.25,74.19,59.39,43.48,28.45,16.51
00-0038933,Dalton Kincaid,BUF,DET,TE,TE,,TE1,ACT,3.0,2026,REG,2,2026 REG W2,401872932,2026-09-18T00:15Z,home,68.475,68.549,68.322,24.998,111.627,33.144,43,61.4,61.7,54.667,112.5,4.4,1.0,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,96.92,95.79,94.19,92.3,90.0,87.16,83.76,79.79,75.39,70.45,65.28,59.66,53.87,48.08,42.25,36.48,31.05,26.07,21.57,17.42,13.87,10.89,8.38,6.26,4.55,3.32,2.35,1.64,1.12,0.76,5.592,18.59,4.474,80.0,12.271,15.305,27.68,229.97,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.585,6.0,3.0,8.0,2.066,PLAYER_HISTORY_BLEND,99.36,97.7,93.35,84.49,70.03,51.71,32.68,17.4,7.8,2.81
00-0039337,Malik Nabers,NYG,LAR,WR,WR,,WR1,ACT,2.0,2026,REG,2,2026 REG W2,401872947,2026-09-22T00:15Z,away,66.01,66.901,66.198,15.295,116.63,37.978,20,68.0,80.4,74.467,69.0,8.8,1.0,1.115,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.87,92.19,90.12,87.72,84.92,81.86,78.43,74.48,70.3,65.83,61.09,56.25,51.26,46.18,41.22,36.34,31.71,27.34,23.36,19.66,16.32,13.35,10.79,8.61,6.85,5.36,4.1,3.1,2.3,1.7,9.028,31.44,5.511,61.04,7.253,11.979,26.42,182.58,PRIMARY_ROTATION_TEAM_CONSTRAINED,9.021,9.0,5.0,13.0,3.051,PLAYER_HISTORY_BLEND,99.73,99.35,98.39,96.5,93.13,87.59,79.64,69.2,56.84,43.73
00-0036410,Tee Higgins,CIN,HOU,WR,WR,,WR2,ACT,6.0,2026,REG,2,2026 REG W2,401872934,2026-09-20T17:00Z,away,65.894,65.994,65.84,27.149,104.569,29.821,40,66.0,68.5,58.133,59.0,6.8,1.0,1.006,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,97.73,96.74,95.36,93.63,91.24,88.25,84.66,80.46,75.52,69.96,63.86,57.62,51.14,44.63,38.08,31.94,26.26,21.16,16.74,12.92,9.78,7.22,5.19,3.63,2.52,1.68,1.1,0.72,0.45,0.26,7.512,21.06,4.432,59.0,8.72,14.867,32.82,242.67,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.521,8.0,4.0,11.0,2.768,PLAYER_HISTORY_BLEND,99.48,98.53,96.49,92.67,86.21,76.77,64.46,50.31,36.17,23.68
00-0035640,DK Metcalf,PIT,NE,WR,WR,,WR1,ACT,7.0,2026,REG,2,2026 REG W2,401872946,2026-09-20T17:00Z,away,65.597,66.029,65.819,23.361,108.035,32.307,47,63.4,48.4,53.8,40.0,7.8,1.0,0.958,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,96.7,95.41,93.81,91.74,89.13,86.02,82.47,78.25,73.58,68.38,62.82,56.97,50.97,44.85,38.86,33.23,27.95,23.04,18.68,14.92,11.7,8.99,6.79,5.08,3.65,2.56,1.78,1.21,0.8,0.55,9.608,28.38,5.517,57.43,8.208,11.889,31.15,193.6,PRIMARY_ROTATION_TEAM_CONSTRAINED,9.616,10.0,6.0,13.0,2.722,PLAYER_HISTORY_BLEND,99.96,99.86,99.59,98.84,97.06,93.7,87.62,78.2,65.82,51.63
00-0038559,Michael Wilson,ARI,SEA,WR,WR,,WR1,ACT,3.0,2026,REG,2,2026 REG W2,401872943,2026-09-20T20:25Z,home,65.468,66.218,65.26,13.406,117.22,38.669,47,70.0,86.5,69.4,56.0,7.8,1.0,1.011,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.08,91.41,89.34,86.85,83.97,80.75,77.07,73.25,69.12,64.69,60.04,55.25,50.22,45.43,40.63,35.95,31.39,27.12,23.22,19.63,16.45,13.56,11.04,8.9,7.1,5.57,4.27,3.23,2.45,1.82,8.675,24.45,5.552,64.0,8.328,11.792,32.64,228.53,PRIMARY_ROTATION_TEAM_CONSTRAINED,8.701,9.0,3.0,14.0,4.13,PLAYER_HISTORY_BLEND,97.5,95.67,92.98,89.15,84.04,77.48,69.8,61.06,51.58,42.02
00-0040126,Colston Loveland,CHI,MIN,TE,TE,,TE1,ACT,1.0,2026,REG,2,2026 REG W2,401872937,2026-09-20T17:00Z,home,65.419,65.676,65.503,26.751,104.214,29.77,17,55.6,47.9,46.733,0.0,7.0,1.0,1.001,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,97.78,96.72,95.21,93.33,90.96,87.99,84.43,80.18,75.24,69.67,63.7,57.21,50.67,44.14,37.72,31.55,25.96,20.84,16.38,12.62,9.56,7.03,5.06,3.5,2.42,1.61,1.06,0.65,0.41,0.25,8.489,25.17,5.518,65.0,8.52,11.856,31.03,231.69,PRIMARY_ROTATION_TEAM_CONSTRAINED,8.496,8.0,5.0,12.0,2.872,PLAYER_HISTORY_BLEND,99.74,99.28,98.21,95.98,91.84,85.3,75.82,63.62,49.79,36.19
00-0037744,Trey McBride,ARI,SEA,TE,TE,,TE1,ACT,4.0,2026,REG,2,2026 REG W2,401872943,2026-09-20T20:25Z,home,63.181,63.392,63.181,25.465,100.999,29.013,51,79.4,85.8,76.8,95.0,11.0,1.0,1.011,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,97.59,96.43,94.83,92.85,90.27,87.1,83.15,78.56,73.37,67.45,61.17,54.42,47.57,40.77,34.34,28.4,22.91,18.11,14.01,10.62,7.81,5.58,3.9,2.67,1.83,1.16,0.74,0.45,0.29,0.17,9.562,26.96,7.141,74.68,7.291,8.847,32.64,228.53,PRIMARY_ROTATION_TEAM_CONSTRAINED,9.568,10.0,6.0,13.0,2.446,PLAYER_HISTORY_BLEND,99.99,99.95,99.82,99.41,98.17,95.33,89.61,80.29,66.94,51.03
00-0037240,Jameson Williams,DET,BUF,WR,WR,,WR2,ACT,4.0,2026,REG,2,2026 REG W2,401872932,2026-09-18T00:15Z,away,62.656,63.487,62.518,12.752,112.593,37.151,46,51.8,72.1,65.4,39.0,6.6,1.0,0.95,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.11,91.22,88.95,86.34,83.3,79.83,76.02,71.88,67.34,62.6,57.64,52.58,47.47,42.52,37.55,32.73,28.17,24.05,20.19,16.8,13.77,11.21,8.98,7.07,5.52,4.24,3.21,2.36,1.73,1.26,6.697,18.46,4.3,64.21,10.326,14.571,33.38,253.79,PRIMARY_ROTATION_TEAM_CONSTRAINED,6.701,7.0,3.0,10.0,2.868,PLAYER_HISTORY_BLEND,98.43,96.5,92.67,86.54,77.68,65.9,52.69,39.01,26.62,16.5
00-0037238,Drake London,ATL,CAR,WR,WR,,WR1,ACT,4.0,2026,REG,2,2026 REG W2,401872933,2026-09-20T17:00Z,home,61.668,62.571,61.592,12.79,110.639,36.438,46,51.4,78.9,82.733,29.0,6.2,1.0,0.911,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.09,91.22,88.95,86.28,83.21,79.74,75.81,71.64,67.01,62.12,56.85,51.68,46.42,41.29,36.37,31.61,27.05,23.02,19.2,15.76,12.86,10.27,8.14,6.29,4.87,3.65,2.73,2.07,1.48,1.05,7.584,26.26,4.489,59.18,8.442,13.739,26.57,188.8,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.616,8.0,2.0,13.0,3.976,PLAYER_HISTORY_BLEND,95.85,93.2,89.31,84.09,77.28,69.33,60.34,50.6,40.91,31.81
00-0040124,Tetairoa McMillan,CAR,ATL,WR,WR,,WR1,ACT,1.0,2026,REG,2,2026 REG W2,401872933,2026-09-20T17:00Z,away,59.799,60.148,59.885,21.057,98.903,29.694,18,52.6,57.7,58.2,75.0,6.4,1.0,0.945,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,96.45,94.96,93.06,90.59,87.44,83.59,79.36,74.37,68.82,62.83,56.55,49.83,43.3,36.85,30.84,25.25,20.4,16.14,12.45,9.4,6.87,4.91,3.46,2.35,1.58,1.01,0.64,0.4,0.23,0.15,7.798,26.4,4.74,60.78,8.745,12.615,27.18,196.34,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.801,8.0,4.0,11.0,2.715,PLAYER_HISTORY_BLEND,99.62,98.99,97.47,94.4,88.97,80.25,68.41,54.5,39.83,26.45
00-0036912,DeVonta Smith,PHI,TEN,WR,WR,,WR1,ACT,5.0,2026,REG,2,2026 REG W2,401872939,2026-09-20T17:00Z,away,59.497,60.217,59.312,12.526,106.562,35.07,47,44.4,47.3,62.133,53.0,5.0,1.0,0.965,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.14,91.16,88.78,85.87,82.54,78.79,74.63,70.05,65.3,60.03,54.71,49.23,43.84,38.61,33.48,28.61,24.25,20.22,16.59,13.47,10.78,8.43,6.56,5.01,3.77,2.76,2.01,1.44,1.03,0.72,7.633,27.04,4.927,64.55,8.845,12.076,25.97,178.42,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.643,8.0,4.0,11.0,2.876,PLAYER_HISTORY_BLEND,99.32,98.34,96.27,92.53,86.5,77.28,65.54,51.91,37.98,25.81
00-0039491,Jalen Coker,CAR,ATL,WR,WR,,WR2,ACT,2.0,2026,REG,2,2026 REG W2,401872933,2026-09-20T17:00Z,away,59.369,59.894,59.356,15.857,102.711,32.773,23,61.6,49.6,42.467,138.0,5.4,1.0,0.945,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,94.59,92.79,90.43,87.68,84.38,80.53,76.28,71.52,66.37,60.83,55.11,49.25,43.3,37.64,32.32,27.15,22.55,18.27,14.59,11.55,8.91,6.75,5.09,3.7,2.69,1.89,1.34,0.92,0.64,0.4,6.478,21.93,5.236,80.82,10.452,11.339,27.18,196.34,PRIMARY_ROTATION_TEAM_CONSTRAINED,6.483,6.0,3.0,10.0,2.821,PLAYER_HISTORY_BLEND,98.3,96.07,92.07,85.42,75.61,63.31,49.39,35.83,23.65,14.16
00-0038544,Quentin Johnston,LAC,LV,WR,WR,,WR1,ACT,3.0,2026,REG,2,2026 REG W2,401872941,2026-09-20T20:05Z,home,58.803,59.762,58.965,12.218,105.675,34.808,46,50.0,41.5,62.533,17.0,5.0,1.0,0.97,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.07,91.04,88.62,85.78,82.47,78.64,74.34,69.88,64.91,59.66,54.24,48.85,43.41,38.0,32.89,28.04,23.68,19.68,16.2,12.96,10.29,8.08,6.24,4.74,3.58,2.66,1.92,1.35,0.92,0.64,7.428,24.47,4.333,58.33,8.042,13.572,27.92,189.25,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.43,7.0,4.0,11.0,2.781,PLAYER_HISTORY_BLEND,99.4,98.38,96.23,92.17,85.43,75.55,63.12,48.87,34.94,22.69
00-0037261,Khalil Shakir,BUF,DET,WR,WR,,WR1,ACT,4.0,2026,REG,2,2026 REG W2,401872932,2026-09-18T00:15Z,home,58.357,58.459,58.388,23.921,92.71,26.419,49,44.4,40.8,45.733,44.0,5.8,1.0,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,97.67,96.46,94.73,92.39,89.27,85.42,80.79,75.31,69.05,62.29,54.87,47.57,40.14,33.17,26.81,21.0,16.0,11.86,8.55,5.98,4.06,2.67,1.69,1.01,0.6,0.35,0.19,0.09,0.04,0.02,7.943,26.4,6.097,76.77,7.364,9.571,27.68,229.97,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.946,8.0,5.0,11.0,2.379,PLAYER_HISTORY_BLEND,99.92,99.71,98.95,96.98,92.78,85.07,72.84,57.48,40.82,25.46
00-0036322,Justin Jefferson,MIN,CHI,WR,WR,,WR1,ACT,6.0,2026,REG,2,2026 REG W2,401872937,2026-09-20T17:00Z,away,57.517,58.156,57.447,14.28,100.91,32.55,45,66.0,49.1,62.667,92.0,8.2,1.0,1.03,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,94.0,92.06,89.61,86.68,83.26,79.17,74.75,69.76,64.52,58.84,52.91,46.96,41.1,35.53,30.23,25.31,20.86,16.84,13.36,10.49,8.13,6.08,4.47,3.24,2.34,1.67,1.18,0.8,0.52,0.34,7.848,30.13,4.83,61.54,7.231,11.909,23.96,166.61,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.855,8.0,5.0,11.0,2.584,PLAYER_HISTORY_BLEND,99.79,99.32,98.08,95.44,90.38,82.04,70.13,55.58,40.23,26.08
00-0040735,Luther Burden III,CHI,MIN,WR,WR,,WR2,ACT,1.0,2026,REG,2,2026 REG W2,401872937,2026-09-20T17:00Z,home,57.062,58.031,57.303,11.968,102.489,33.71,16,77.4,54.3,47.867,63.0,6.2,1.0,1.001,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.09,90.95,88.38,85.32,81.88,77.98,73.59,68.77,63.53,58.12,52.61,46.99,41.39,35.94,30.8,25.96,21.57,17.73,14.24,11.36,8.76,6.7,5.05,3.75,2.75,1.97,1.38,0.98,0.67,0.44,6.792,20.14,4.931,72.6,9.288,11.571,31.03,231.69,PRIMARY_ROTATION_TEAM_CONSTRAINED,6.807,7.0,4.0,10.0,2.324,PLAYER_HISTORY_BLEND,99.68,98.89,96.88,92.38,84.13,71.44,55.3,38.22,23.13,12.16
00-0038996,Tucker Kraft,GB,NYJ,TE,TE,,TE1,ACT,3.0,2026,REG,2,2026 REG W2,401872936,2026-09-20T17:00Z,away,56.57,57.165,56.629,13.723,99.268,32.062,36,65.8,59.0,57.267,65.0,6.0,1.0,0.914,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,93.77,91.84,89.33,86.34,82.73,78.68,74.13,69.1,63.63,57.9,51.91,45.94,40.06,34.23,28.94,24.12,19.69,15.84,12.41,9.61,7.23,5.46,3.97,2.83,2.0,1.37,0.93,0.62,0.41,0.28,5.866,21.02,4.168,71.05,10.618,13.572,25.68,216.07,PRIMARY_ROTATION_TEAM_CONSTRAINED,5.866,6.0,3.0,9.0,2.419,PLAYER_HISTORY_BLEND,98.68,96.44,91.81,83.55,71.36,55.83,39.47,24.81,13.79,6.65
00-0033555,Mack Hollins,NE,PIT,WR,WR,,WR1,ACT,9.0,2026,REG,2,2026 REG W2,401872946,2026-09-20T17:00Z,home,55.869,56.016,55.964,20.339,91.138,27.008,40,42.8,53.1,40.067,51.0,6.4,1.0,1.15,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,96.68,95.19,93.05,90.2,86.77,82.53,77.41,71.81,65.36,58.44,51.38,44.16,37.07,30.27,24.29,18.98,14.49,10.75,7.7,5.31,3.65,2.43,1.55,0.95,0.6,0.35,0.18,0.1,0.05,0.03,7.102,24.53,5.046,71.05,9.461,11.071,26.64,197.29,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.119,7.0,4.0,11.0,2.775,PLAYER_HISTORY_BLEND,99.14,97.86,95.18,90.42,82.73,72.02,58.86,44.49,30.79,19.39
00-0031408,Mike Evans,SF,MIA,WR,WR,,WR1,ACT,12.0,2026,REG,2,2026 REG W2,401872942,2026-09-20T20:25Z,home,55.352,56.3,55.634,11.462,99.568,32.735,40,55.4,50.6,67.867,49.0,7.4,1.0,0.922,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,92.91,90.67,88.1,84.93,81.32,77.16,72.48,67.55,62.1,56.52,50.69,44.92,39.15,33.71,28.53,23.82,19.59,15.83,12.53,9.78,7.45,5.58,4.12,2.99,2.08,1.44,0.97,0.67,0.45,0.31,7.483,25.02,4.745,63.41,8.065,11.665,27.51,204.81,PRIMARY_ROTATION_TEAM_CONSTRAINED,7.49,7.0,4.0,11.0,3.087,PLAYER_HISTORY_BLEND,98.73,97.27,94.64,90.15,83.33,73.9,62.49,49.81,37.24,25.78
