Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
92,2026-08-26,824234,2026-08-26T17:10:00Z,Scheduled,Comerica Park,Tampa Bay Rays @ Detroit Tigers,Home,693307,Dillon Dingler,Detroit Tigers,Tampa Bay Rays,C,R,No,,122,517,466,118,24,2,26,65,82,31,15,115,0.253,0.318,0.481,0.799,11,46,42,5,0,0.119,0.0,24,112,104,19,4,0.183,0.0357,679,149,5.0,24.0,44.3,28.8,26.8,16.1,27.4,47.1,30.6,7.2,4.9,7.2,70.2,82.1,18.3,0.585,70.4,94.2,110.3,14.2,12.2,4.4,52.0,33.4,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.4,Weak,0.954,Good,3.4,42.1,91.5,0.48,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.44,6.44,Strong positive regression,Weak Pull Power profile. 5.0% barrel rate; 82.1 mph average exit velocity; 27.4% air-ball rate; 47.1% pull-air rate; 7.2% HR-launch rate.,0.0503,0.0468,3.99,63,16,17.9,3.52,351.5,Very long drought,642547.0,Freddy Peralta,R,RHB vs RHP,26,26,135.0,5.33,1.46,22,1.47,8.6,3.6,798.0,3.5,22.6,14.2,45.6,30.5,81.8,93.5,114.7,0.511,22.0,53.7,98.4,0.686,7.0,4-Seam Fastball,R,RHB vs RHP,45.5,355,0.27,0.34,0.539,0.879,22,21,72,0.062,7.1,0.682,216,0.0278,3.1,0.501,3,3,1,1/3,0.333,0.333,1.333,1.666,1,0,2,50.8,Neutral Matchup,Average,57.5,5,Pitch-level Statcast · last 5 MLB games,436,4-Seam Fastball,50.45871559633027,220.0,Changeup,29.81651376146789,130.0,Curveball,11.009174311926605,48.0,Sweeper,8.027522935779816,35.0,Slider,0.6880733944954128,3.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.007,0.96,49.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.5,30.4,53.7,30.8,50.0,45.0,43.7,4.56,0.814,1.059,0.985,1.0,0.954,0.954,1.06,17.42,9.1,85.0,36.7,D+,Lineup unconfirmed
93,2026-08-26,822692,2026-08-26T22:45:00Z,Scheduled,Nationals Park,Colorado Rockies @ Washington Nationals,Home,677588,José Tena,Washington Nationals,Colorado Rockies,DH,L,No,,101,259,232,54,11,2,7,32,22,24,3,81,0.233,0.313,0.388,0.701,9,23,19,3,1,0.158,0.0435,23,57,47,9,2,0.191,0.0351,299,61,5.3,25.7,42.5,35.1,22.3,8.7,20.3,40.8,31.6,6.9,3.9,6.9,50.0,83.7,14.4,0.58,71.9,95.4,112.2,35.7,11.8,7.1,38.9,33.9,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,33.9,Weak,0.955,Good,6.6,50.0,93.1,0.588,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.83,7.83,Strong positive regression,Weak Contact-First Profile profile. 5.3% barrel rate; 83.7 mph average exit velocity; 20.3% air-ball rate; 40.8% pull-air rate; 6.9% HR-launch rate.,0.027,0.0286,3.99,12,5,33.1,0.36,36.2,Recently homered,685299.0,Tanner Gordon,R,LHB vs RHP,18,6,76.2,5.75,1.49,16,1.88,7.51,1.76,461.0,5.9,27.8,20.0,41.7,33.0,84.5,96.1,113.3,0.594,16.0,33.2,99.3,0.543,4.0,4-Seam Fastball,L,LHB vs RHP,42.1,239,0.227,0.301,0.38,0.681,7,21,74,0.0293,4.6,0.567,195,0.0615,5.3,0.6,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,40.8,Slight Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,286,4-Seam Fastball,53.84615384615385,154.0,Changeup,25.174825174825173,72.0,Slider,16.433566433566433,47.0,Curveball,4.545454545454546,13.0,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.966,0.984,48.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.1,40.8,33.2,48.4,50.0,45.0,43.6,4.56,1.155,1.125,1.025,1.0,0.955,0.955,1.0,10.93,8.4,75.1,24.7,F,Lineup unconfirmed
94,2026-08-26,823255,2026-08-26T20:10:00Z,Scheduled,Petco Park,Pittsburgh Pirates @ San Diego Padres,Away,680779,Henry Davis,Pittsburgh Pirates,San Diego Padres,C,R,No,,85,262,227,38,5,0,8,28,32,23,8,56,0.167,0.265,0.295,0.56,7,19,14,1,0,0.071,0.0,16,51,43,6,0,0.14,0.0,330,59,5.9,29.8,45.2,35.8,19.0,12.6,24.3,50.7,27.2,6.7,2.8,6.7,21.7,84.4,24.2,0.412,70.6,97.3,112.0,38.1,13.6,12.3,56.5,38.9,Below Average,2.5,Pull Power,A-,Elevated power plane,38.9,Below Average,0.969,Good,3.4,40.0,96.5,0.358,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.45,10.45,Strong positive regression,Below Average Pull Power profile. 5.9% barrel rate; 84.4 mph average exit velocity; 24.3% air-ball rate; 50.7% pull-air rate; 6.7% HR-launch rate.,0.0305,0.031,3.87,64,23,28.4,2.26,225.6,Very long drought,681190.0,Randy Vásquez,R,RHB vs RHP,25,20,118.0,4.19,1.31,15,1.14,5.64,2.44,714.0,6.2,27.9,15.4,46.6,31.4,85.0,96.4,114.1,0.598,15.0,27.9,99.8,0.43,6.9,4-Seam Fastball,R,RHB vs RHP,38.4,183,0.182,0.308,0.325,0.632,6,21,37,0.0328,7.0,0.465,212,0.033,7.1,0.608,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,36.6,Slight Pitcher Advantage,Below average,47.5,5,Pitch-level Statcast · last 5 MLB games,384,Cutter,28.125,108.0,Sinker,25.0,96.0,4-Seam Fastball,24.739583333333332,95.0,Changeup,7.291666666666667,28.0,Slider,7.03125,27.0,Sweeper,5.46875,21.0,Curveball,2.34375,9.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.956,0.987,51.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.4,45.8,27.9,38.8,39.2,45.0,43.6,4.56,0.758,1.006,0.985,0.94,0.969,0.911,1.06,11.47,5.88,74.8,26.8,F,Lineup unconfirmed
95,2026-08-26,823584,2026-08-26T23:10:00Z,Scheduled,Citi Field,Milwaukee Brewers @ New York Mets,Away,669003,Garrett Mitchell,Milwaukee Brewers,New York Mets,CF,L,No,,119,433,374,98,26,3,9,54,54,52,5,137,0.262,0.359,0.42,0.779,9,27,25,10,1,0.4,0.037,24,88,73,17,1,0.233,0.0114,452,88,5.7,29.9,37.5,36.0,26.5,7.7,20.2,25.4,26.6,6.6,3.5,6.6,30.5,84.7,9.6,0.658,75.9,97.8,114.1,74.7,11.9,16.4,53.5,36.8,Below Average,2.5,Contact-First Profile,C,Low line-drive plane,36.8,Below Average,0.963,Good,3.4,20.0,97.6,0.585,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.93,12.93,Strong positive regression,Below Average Contact-First Profile profile. 5.7% barrel rate; 84.7 mph average exit velocity; 20.2% air-ball rate; 25.4% pull-air rate; 6.6% HR-launch rate.,0.0208,0.0232,4.05,6,4,41.6,0.14,14.4,Very recent HR,476594.0,Robert Stock,R,LHB vs RHP,4,4,16.2,5.4,1.68,1,0.54,10.26,5.94,106.0,4.7,15.1,16.0,55.2,36.8,79.7,90.9,110.3,0.511,1.0,68.3,99.7,0.802,8.6,Cutter,L,LHB vs RHP,41.9,336,0.255,0.348,0.422,0.77,8,40,108,0.0238,7.5,0.73,52,0.0192,4.5,0.492,0,0,0,0/0,,,,,0,0,0,52.8,Neutral Matchup,Average,50.0,4,Pitch-level Statcast · last 5 MLB games,317,Cutter,30.599369085173503,97.0,4-Seam Fastball,26.813880126182966,85.0,Sinker,22.082018927444796,70.0,Changeup,10.410094637223974,33.0,Sweeper,10.094637223974763,32.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.037,0.972,42.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.9,33.2,68.3,22.3,50.0,45.0,43.5,4.55,1.039,0.979,1.025,1.0,0.963,0.963,0.98,9.08,6.55,84.0,24.2,F,Lineup unconfirmed
96,2026-08-26,824963,2026-08-27T01:05:00Z,Scheduled,Sutter Health Park,Minnesota Twins @ Athletics,Away,605137,Josh Bell,Minnesota Twins,Athletics,DH,S,No,,127,517,467,118,27,1,17,66,80,42,4,106,0.253,0.318,0.424,0.742,10,42,35,8,1,0.229,0.0238,24,104,89,26,4,0.292,0.0385,738,145,5.2,25.4,49.7,24.8,25.5,14.1,24.6,48.5,27.4,6.7,4.9,6.7,47.4,83.4,17.7,0.559,70.5,95.7,113.7,24.9,11.7,9.5,55.0,37.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.5,Below Average,0.965,Good,5.5,47.2,96.6,0.544,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.78,19.78,Strong positive regression,Below Average Pull Power profile. 5.2% barrel rate; 83.4 mph average exit velocity; 24.6% air-ball rate; 48.5% pull-air rate; 6.7% HR-launch rate.,0.0329,0.0327,4.05,17,5,27.5,0.62,61.9,Recently homered,669372.0,J.T. Ginn,R,Switch vs RHP,26,23,132.1,3.6,1.23,14,0.95,8.03,3.74,648.0,3.5,23.6,13.6,42.0,24.8,81.7,94.8,113.2,0.473,14.0,46.6,99.8,0.617,7.0,Sinker,L,LHB vs RHP,34.5,353,0.242,0.318,0.42,0.739,12,33,76,0.034,5.4,0.604,329,0.0274,3.8,0.503,0,0,0,0/0,,,,,0,0,0,41.8,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,456,Sinker,42.76315789473684,195.0,Changeup,20.614035087719298,94.0,Slider,16.00877192982456,73.0,4-Seam Fastball,10.74561403508772,49.0,Cutter,9.868421052631579,45.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.993,0.96,50.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.5,28.2,46.6,50.5,50.0,45.0,43.5,4.55,0.972,0.976,1.035,1.0,0.965,0.965,1.0,12.6,7.65,85.0,25.5,F,Lineup unconfirmed
97,2026-08-26,824878,2026-08-26T23:15:00Z,Scheduled,Truist Park,Los Angeles Dodgers @ Atlanta Braves,Home,660670,Ronald Acuña Jr.,Atlanta Braves,Los Angeles Dodgers,RF,R,No,,80,352,302,70,12,1,13,44,35,43,5,83,0.232,0.335,0.407,0.742,11,47,44,7,1,0.159,0.0213,26,112,103,20,6,0.194,0.0536,436,142,6.5,26.0,36.0,32.1,31.9,13.1,26.1,34.8,31.4,8.3,4.8,8.3,52.5,83.0,18.4,0.634,73.4,95.2,115.2,54.0,11.6,12.7,50.3,39.1,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,39.1,Below Average,0.969,Good,6.3,31.6,95.3,0.608,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.55,11.55,Strong positive regression,Below Average Contact-First Profile profile. 6.5% barrel rate; 83.0 mph average exit velocity; 26.1% air-ball rate; 34.8% pull-air rate; 8.3% HR-launch rate.,0.0369,0.0357,3.99,36,9,23.2,1.55,155.0,Above normal drought,808963.0,Roki Sasaki,R,RHB vs RHP,22,22,116.0,4.42,1.3,21,1.63,8.84,3.57,641.0,5.5,25.9,13.4,37.7,28.2,84.0,95.3,115.7,0.54,21.0,41.3,91.8,0.596,5.4,4-Seam Fastball,R,RHB vs RHP,49.8,231,0.24,0.333,0.415,0.748,9,25,53,0.039,7.7,0.655,211,0.0521,7.0,0.575,0,0,0,0/0,,,,,0,0,0,46.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,470,4-Seam Fastball,37.659574468085104,177.0,Split-Finger,35.95744680851064,169.0,Slider,22.340425531914892,105.0,Forkball,4.042553191489362,19.0,,,,,,,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,0.983,0.98,50.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.8,33.9,41.3,35.1,55.4,45.0,43.5,4.55,1.001,1.085,0.985,1.0,0.969,0.969,1.035,13.49,8.94,85.0,31.2,D,Lineup unconfirmed
98,2026-08-26,823015,2026-08-26T23:45:00Z,Scheduled,Busch Stadium,Baltimore Orioles @ St. Louis Cardinals,Home,602104,Ramón Urías,St. Louis Cardinals,Baltimore Orioles,3B,R,No,,27,76,65,10,3,0,2,10,5,6,4,12,0.154,0.263,0.292,0.555,2,8,8,1,0,0.125,0.0,2,8,8,1,0,0.125,0.0,90,5,5.2,26.7,33.1,31.9,35.0,16.7,27.5,34.4,28.5,7.3,5.2,7.3,40.0,84.0,16.3,0.482,68.4,95.1,106.6,4.0,10.6,2.3,72.3,25.2,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,25.2,Weak,0.931,Good,0.0,50.0,100.1,0.532,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.32,2.32,Positive regression,Weak Contact-First Profile profile. 5.2% barrel rate; 84.0 mph average exit velocity; 27.5% air-ball rate; 34.4% pull-air rate; 7.3% HR-launch rate.,0.0263,0.0298,3.81,49,19,32.5,1.51,150.8,Above normal drought,680694.0,Kyle Bradish,R,RHB vs RHP,25,25,138.2,3.7,1.38,15,0.97,8.37,3.89,698.0,5.4,24.9,13.2,38.9,28.1,82.9,95.3,114.2,0.52,15.0,69.6,100.0,0.811,8.7,Sinker,R,RHB vs RHP,28.1,48,0.119,0.208,0.167,0.375,0,3,8,0.0,1.6,0.261,232,0.0259,6.4,0.502,0,0,0,0/0,,,,,0,0,0,47.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,437,Sinker,41.41876430205949,181.0,Slider,20.594965675057207,90.0,Curveball,20.137299771167047,88.0,4-Seam Fastball,14.645308924485127,64.0,Changeup,3.203661327231121,14.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.039,0.979,35.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.1,33.9,69.6,52.3,50.0,45.0,43.4,4.53,1.0,0.979,0.985,0.94,0.931,0.875,1.035,10.89,6.87,58.1,22.6,F,Small season sample; Lineup unconfirmed; Limited recent games
99,2026-08-26,824555,2026-08-26T23:40:00Z,Scheduled,Rate Field,Texas Rangers @ Chicago White Sox,Home,668670,Jake Rogers,Chicago White Sox,Texas Rangers,C,R,No,,50,144,121,21,4,1,4,16,13,18,1,42,0.174,0.28,0.322,0.602,8,19,17,2,1,0.118,0.0526,14,34,28,6,1,0.214,0.0294,163,42,6.9,20.6,55.1,29.7,15.3,16.5,26.2,55.1,30.1,8.1,5.7,8.1,37.6,81.6,19.4,0.567,66.8,93.9,108.4,3.2,13.0,0.8,60.1,34.6,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.6,Weak,0.957,Good,9.5,66.7,93.9,0.688,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.99,5.99,Strong positive regression,Weak Pull Power profile. 6.9% barrel rate; 81.6 mph average exit velocity; 26.2% air-ball rate; 55.1% pull-air rate; 8.1% HR-launch rate.,0.0278,0.0297,3.81,3,2,30.2,0.1,9.9,Very recent HR,669022.0,MacKenzie Gore,L,RHB vs LHP,27,27,145.2,4.26,1.23,18,1.11,9.95,3.21,835.0,5.3,23.1,12.8,40.9,28.9,81.7,94.1,115.7,0.529,18.0,26.9,100.0,0.489,3.5,4-Seam Fastball,R,RHB vs LHP,47.0,35,0.241,0.343,0.483,0.826,2,5,10,0.0571,9.1,0.66,462,0.0346,5.2,0.53,0,0,0,0/0,,,,,0,0,0,40.6,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,496,4-Seam Fastball,51.814516129032256,257.0,Changeup,18.548387096774192,92.0,Slider,12.096774193548388,60.0,Curveball,10.887096774193548,54.0,Sinker,5.645161290322581,28.0,Cutter,1.0080645161290323,5.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.954,0.978,52.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.0,33.6,26.9,58.6,50.0,45.0,43.3,4.53,1.168,1.002,1.025,0.94,0.957,0.899,0.98,10.85,7.31,65.0,20.8,F,Lineup unconfirmed
100,2026-08-26,824878,2026-08-26T23:15:00Z,Scheduled,Truist Park,Los Angeles Dodgers @ Atlanta Braves,Away,605141,Mookie Betts,Los Angeles Dodgers,Atlanta Braves,SS,R,No,,95,400,369,87,14,0,16,50,46,28,2,45,0.236,0.293,0.404,0.697,11,46,43,9,1,0.209,0.0217,26,104,98,25,3,0.255,0.0288,510,131,4.4,26.5,44.9,29.3,25.8,20.8,37.5,45.0,33.3,7.1,4.6,7.1,66.2,84.5,20.0,0.473,67.9,95.6,108.9,9.0,13.9,2.0,55.9,30.3,Weak,2.0,Pull Power,A,Excellent HR swing plane,30.3,Weak,0.945,Good,3.1,47.8,95.2,0.449,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.26,7.26,Strong positive regression,Weak Pull Power profile. 4.4% barrel rate; 84.5 mph average exit velocity; 37.5% air-ball rate; 45.0% pull-air rate; 7.1% HR-launch rate.,0.04,0.0382,4.05,15,4,23.1,0.65,65.0,Recently homered,700363.0,AJ Smith-Shawver,R,RHB vs RHP,2,2,8.2,6.23,1.62,0,0.0,7.27,5.19,53.0,3.8,32.1,11.3,64.3,34.0,84.2,97.3,112.1,0.554,0.0,38.8,100.0,0.512,8.3,4-Seam Fastball,R,RHB vs RHP,38.9,271,0.246,0.299,0.425,0.723,12,17,35,0.0443,4.5,0.46,17,0.0,5.3,0.711,0,0,0,0/0,,,,,0,0,0,41.1,Slight Pitcher Advantage,Below average,50.0,2,Pitch-level Statcast · last 5 MLB games,144,4-Seam Fastball,41.666666666666664,60.0,Split-Finger,34.72222222222222,50.0,Curveball,10.416666666666666,15.0,Sinker,8.333333333333334,12.0,Slider,4.861111111111111,7.0,,,,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,0.978,0.963,45.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.9,39.1,38.8,42.9,55.4,45.0,43.2,4.51,0.861,1.0,0.985,1.0,0.945,0.945,1.0,14.58,7.64,85.0,24.8,F,Lineup unconfirmed
101,2026-08-26,825039,2026-08-26T19:40:00Z,Scheduled,Chase Field,Chicago Cubs @ Arizona Diamondbacks,Home,571448,Nolan Arenado,Arizona Diamondbacks,Chicago Cubs,3B,R,No,,124,484,430,102,20,1,21,63,65,43,7,101,0.237,0.315,0.435,0.75,9,37,34,6,3,0.176,0.0811,23,96,87,19,7,0.218,0.0729,639,129,3.8,23.6,52.6,25.3,22.1,15.2,23.8,63.5,27.9,6.7,5.2,6.7,128.7,82.6,23.0,0.444,69.0,94.2,107.4,13.7,10.5,4.1,55.9,30.9,Weak,2.0,Pull Power,A-,Elevated power plane,30.9,Weak,0.947,Good,2.3,75.0,94.6,0.41,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.11,7.11,Strong positive regression,Weak Pull Power profile. 3.8% barrel rate; 82.6 mph average exit velocity; 23.8% air-ball rate; 63.5% pull-air rate; 6.7% HR-launch rate.,0.0434,0.0411,3.99,11,3,20.5,0.54,53.7,Recently homered,571510.0,Matthew Boyd,L,RHB vs LHP,16,16,91.0,4.15,1.24,14,1.38,7.02,2.77,510.0,6.1,22.9,13.3,48.1,31.2,81.9,94.4,112.5,0.563,14.0,28.1,100.0,0.499,3.6,4-Seam Fastball,R,RHB vs LHP,44.3,126,0.241,0.317,0.464,0.782,6,13,26,0.0476,5.4,0.51,278,0.0468,6.9,0.592,9,9,2,2/9,0.222,0.222,0.333,0.555,0,0,2,36.3,Slight Pitcher Advantage,Below average,32.6,5,Pitch-level Statcast · last 5 MLB games,462,4-Seam Fastball,43.29004329004329,200.0,Changeup,22.07792207792208,102.0,Curveball,19.48051948051948,90.0,Slider,14.502164502164502,67.0,Sinker,0.6493506493506493,3.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.956,0.986,47.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.3,43.0,28.1,43.9,50.0,45.0,42.7,4.47,1.35,1.045,1.025,1.0,0.947,0.947,1.0,15.43,11.25,84.7,31.4,D,Lineup unconfirmed
102,2026-08-26,825039,2026-08-26T19:40:00Z,Scheduled,Chase Field,Chicago Cubs @ Arizona Diamondbacks,Away,621438,Tyrone Taylor,Chicago Cubs,Arizona Diamondbacks,LF,R,No,,81,193,173,44,10,0,10,26,30,13,2,37,0.254,0.312,0.486,0.798,8,17,13,6,0,0.462,0.0,19,45,37,10,1,0.27,0.0222,260,65,5.9,21.2,49.0,34.0,17.0,16.8,26.8,60.9,29.9,6.1,4.0,6.1,49.9,80.0,18.8,0.523,69.4,93.4,108.7,12.5,10.7,2.8,50.4,32.0,Weak,2.5,Pull Power,A,Excellent HR swing plane,32.0,Weak,0.95,Good,4.6,60.0,91.9,0.499,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.01,4.01,Strong positive regression,Weak Pull Power profile. 5.9% barrel rate; 80.0 mph average exit velocity; 26.8% air-ball rate; 60.9% pull-air rate; 6.1% HR-launch rate.,0.0518,0.0442,4.05,28,15,17.3,1.62,161.8,Above normal drought,593958.0,Eduardo Rodriguez,L,RHB vs LHP,26,26,155.0,2.61,1.21,14,0.81,6.39,2.85,874.0,5.0,21.7,15.7,37.7,30.5,81.4,93.5,112.0,0.537,14.0,43.9,99.9,0.563,8.3,4-Seam Fastball,R,RHB vs LHP,39.3,90,0.301,0.333,0.554,0.888,5,4,20,0.0556,5.6,0.556,449,0.0245,4.4,0.518,7,7,3,3/7,0.429,0.429,0.714,1.143,0,0,2,44.7,Neutral Matchup,Average,58.5,5,Pitch-level Statcast · last 5 MLB games,517,4-Seam Fastball,40.61895551257253,210.0,Changeup,24.95164410058027,129.0,Cutter,16.44100580270793,85.0,Curveball,11.02514506769826,57.0,Sinker,6.963249516441006,36.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.988,0.975,49.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.3,30.1,43.9,43.6,50.0,45.0,42.7,4.46,0.767,0.954,1.025,1.0,0.95,0.95,1.035,16.74,7.91,69.4,28.6,F,Lineup unconfirmed
