player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_rushing_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_rush_attempts,projected_ypc,carry_share,red_zone_rush_share,goal_line_share,prob_0_plus,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,prob_155_plus,prob_160_plus,prob_165_plus,prob_170_plus,prob_175_plus,prob_180_plus,prob_185_plus,prob_190_plus,prob_195_plus,prob_200_plus
00-0038519,Nikko Remigio,KC,TB,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,9.854,9.854,9.839,3.998,15.64,4.483,1,11.0,11.0,11.0,11.0,1.0,0.5,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.157,8.5,3.57,0.0,0.0,100.0,85.62,48.57,12.72,1.27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036020,Salvon Ahmed,CHI,CIN,RB,RB,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,9.841,9.841,9.056,0.0,20.687,7.836,7,7.4,8.714,8.714,8.714,3.2,0.5,1.02,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.583,5.767,13.34,6.38,3.33,100.0,67.58,45.85,25.74,11.45,3.98,0.99,0.21,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037247,George Pickens,DAL,ARI,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_DAL_ARI,,away,9.767,9.767,8.304,0.0,22.531,9.001,5,2.4,2.4,2.4,-3.0,1.0,0.5,1.067,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.974,8.5,3.13,0.0,0.0,100.0,61.69,43.89,27.34,14.74,6.65,2.54,0.78,0.2,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039342,Xavier Legette,CAR,JAX,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,away,9.723,9.723,9.697,3.602,15.743,4.643,6,2.8,4.0,4.0,0.0,1.0,0.68,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.141,8.5,5.23,0.0,0.0,100.0,83.8,47.49,13.08,1.43,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040138,Jaylin Noel,HOU,LV,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,9.68,9.68,9.694,5.16,14.158,3.496,6,2.0,2.0,2.0,2.0,1.0,0.68,0.925,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.138,8.5,3.28,2.33,0.0,100.0,90.76,46.51,6.39,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036322,Justin Jefferson,MIN,BAL,WR,WR,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,home,9.674,9.674,8.877,0.0,20.509,7.837,4,-0.5,-0.5,-0.5,3.5,1.0,0.5,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.042,8.5,4.09,0.31,0.0,100.0,66.53,45.17,25.03,11.04,3.85,1.0,0.21,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035594,Travis Homer,PIT,NYJ,RB,RB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,home,9.542,9.542,9.363,1.709,17.12,5.705,4,5.25,5.25,5.25,-2.0,1.75,0.5,0.909,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.105,8.5,6.64,0.0,0.0,100.0,76.83,45.75,17.52,3.95,0.46,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039868,Troy Franklin,DEN,GB,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,home,9.426,9.426,9.286,1.967,16.589,5.46,6,3.0,3.333,3.333,3.0,1.2,0.68,0.941,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.092,8.5,4.71,0.0,0.0,100.0,77.46,45.07,15.94,3.07,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038124,Christian Watson,GB,DEN,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,9.165,9.165,7.072,0.0,22.57,9.281,7,8.2,5.286,5.286,3.0,1.4,0.5,0.896,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.829,8.5,4.6,0.98,0.0,100.0,56.79,40.46,25.64,14.16,6.93,2.9,1.0,0.33,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039075,Puka Nacua,LAR,NO,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,home,9.044,9.044,6.189,0.0,23.65,9.924,19,11.8,13.9,12.6,15.0,1.6,0.5,0.97,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.906,6.718,6.29,4.11,2.58,100.0,53.49,38.9,25.7,15.4,8.34,3.98,1.64,0.63,0.23,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033077,Dak Prescott,DAL,ARI,QB,QB,ACT,10.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_DAL_ARI,,away,9.036,9.036,5.474,0.0,24.459,10.443,40,10.6,12.1,11.6,11.062,2.4,0.48,1.067,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.416,3.804,10.41,8.53,13.56,100.0,51.27,38.06,25.95,16.36,9.38,4.89,2.3,0.97,0.39,0.13,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037614,John Metchie III,CAR,JAX,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,away,8.826,8.826,8.588,0.573,16.599,5.808,4,-0.25,-0.25,-0.25,-1.667,1.0,0.5,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.012,8.5,3.57,0.39,0.0,100.0,71.52,41.09,15.33,3.37,0.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038440,Zavier Scott,MIN,BAL,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,home,8.818,8.818,7.157,0.0,20.992,8.505,9,12.2,12.667,12.667,12.667,2.6,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.587,4.572,14.07,5.17,6.67,100.0,58.03,39.68,23.55,11.73,4.92,1.69,0.46,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040676,Cam Ward,TEN,SEA,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,8.806,8.806,5.609,0.0,23.45,9.94,14,7.2,12.3,11.357,11.357,2.2,0.62,0.919,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.538,3.657,10.03,16.67,9.09,100.0,51.79,37.61,25.07,15.09,8.2,3.97,1.72,0.63,0.22,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040009,Savion Williams,GB,DEN,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,8.728,8.728,7.412,0.0,20.175,8.05,8,2.6,4.625,4.625,4.625,1.2,0.68,0.896,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.887,8.385,3.96,1.0,0.0,100.0,59.54,39.86,22.2,10.35,3.79,1.17,0.27,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035537,Ty Johnson,BUF,CLE,RB,RB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,away,8.678,8.678,6.825,0.0,21.132,8.657,37,21.0,13.6,11.333,11.765,5.4,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,2.119,3.212,11.94,11.73,7.84,100.0,56.48,38.91,23.24,11.94,5.17,1.86,0.6,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039880,Malik Washington,MIA,NYG,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,home,8.662,8.662,6.951,0.0,20.941,8.522,15,9.8,11.0,9.0,11.0,1.6,0.68,1.083,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.073,6.503,6.99,3.33,0.0,100.0,57.03,38.74,22.96,11.63,4.85,1.74,0.5,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039021,Roschon Johnson,CHI,CIN,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,8.611,8.611,4.257,0.0,24.366,10.598,29,5.6,7.8,12.467,8.5,1.8,0.5,1.02,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.483,2.868,10.88,10.49,16.5,100.0,48.1,35.63,24.58,15.74,9.36,5.13,2.57,1.19,0.5,0.19,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039152,Will Levis,TEN,SEA,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,8.596,8.596,4.041,0.0,24.453,10.661,19,3.6,10.9,15.2,15.25,3.4,0.48,0.919,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.714,2.376,14.89,9.19,3.17,100.0,47.62,35.48,24.6,15.89,9.45,5.16,2.65,1.23,0.5,0.19,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,Sam Howell,DAL,ARI,QB,QB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_DAL_ARI,,away,8.59,8.59,5.444,0.0,22.931,9.756,17,8.6,14.6,16.067,2.0,2.6,0.48,1.067,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.328,4.012,13.82,5.56,6.67,100.0,51.33,36.79,24.19,14.22,7.62,3.65,1.55,0.57,0.18,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039407,Dylan Laube,LV,HOU,RB,RB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,away,8.484,8.484,8.467,4.652,12.311,2.983,4,2.25,2.25,2.25,3.0,2.0,0.68,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,1.36,6.233,12.39,0.0,0.0,100.0,87.76,30.5,1.48,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036442,Joe Burrow,CIN,CHI,QB,QB,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,8.393,8.393,3.804,0.0,24.165,10.516,32,7.6,8.2,10.067,6.833,2.4,0.48,0.912,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.166,3.214,9.35,4.91,6.35,100.0,47.0,34.68,23.81,15.3,9.09,4.99,2.48,1.08,0.44,0.17,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038891,Shedrick Jackson,LV,HOU,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,away,8.281,8.281,8.279,4.434,12.122,2.995,1,3.0,3.0,3.0,3.0,1.0,0.5,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,0.974,8.5,3.12,0.0,0.0,100.0,86.15,28.39,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032464,Kalif Raymond,CHI,CIN,WR,WR,ACT,10.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,8.268,8.268,4.186,0.0,23.291,10.1,11,5.4,8.3,8.545,9.5,1.0,0.5,1.02,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.504,8.5,3.13,0.13,0.0,100.0,47.77,34.64,23.34,14.38,8.13,4.27,2.02,0.8,0.29,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035100,Jake Browning,TB,KC,QB,QB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,home,8.17,8.17,2.844,0.0,24.171,10.696,15,7.6,8.7,10.933,9.75,2.0,0.48,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.11,2.682,11.97,5.72,8.67,100.0,44.84,33.36,23.38,15.15,9.12,5.14,2.71,1.3,0.58,0.24,0.09,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038618,Xavier Hutchinson,HOU,LV,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,8.142,8.142,7.937,0.854,15.057,5.183,7,8.8,10.143,10.143,7.333,1.0,0.5,0.925,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.935,8.5,3.8,1.56,1.11,100.0,70.31,35.51,10.19,1.48,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037740,Garrett Wilson,NYJ,PIT,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,away,8.134,8.134,7.848,0.177,15.585,5.529,6,-0.2,0.833,0.833,2.5,1.0,0.5,1.01,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.926,8.5,4.07,0.0,0.0,100.0,68.11,36.13,11.89,2.17,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039163,C.J. Stroud,HOU,LV,QB,QB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,7.903,7.903,4.623,0.0,21.578,9.234,43,4.0,11.7,14.4,14.929,3.6,0.48,0.925,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.402,3.278,10.33,9.0,11.4,100.0,48.85,34.18,21.62,12.28,6.21,2.75,1.07,0.36,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036898,Davis Mills,HOU,LV,QB,QB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,7.861,7.861,7.418,0.0,15.855,5.853,8,11.4,10.0,10.0,10.0,2.0,0.48,0.925,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.056,7.012,8.95,2.64,4.0,100.0,64.55,34.83,12.47,2.83,0.37,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038397,Evan Hull,HOU,LV,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,7.851,7.851,7.414,0.0,15.761,5.795,7,6.6,7.0,7.0,8.0,2.8,0.5,0.925,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.417,5.256,11.12,3.12,0.0,100.0,64.78,34.77,12.29,2.57,0.35,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036264,Jordan Love,GB,DEN,QB,QB,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,7.833,7.833,4.794,0.0,21.126,9.006,43,10.8,11.1,13.267,13.267,2.8,0.48,0.896,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.232,3.878,9.38,7.29,7.88,100.0,49.38,34.05,21.13,11.59,5.66,2.37,0.89,0.31,0.09,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039894,Xavier Worthy,KC,TB,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,7.792,7.792,4.994,0.0,20.728,8.766,21,6.8,9.7,10.267,9.667,1.2,0.68,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.905,5.481,5.64,2.84,1.08,100.0,49.98,34.16,20.77,11.06,5.01,2.04,0.72,0.2,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037742,Treylon Burks,WAS,DET,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,7.758,7.758,7.635,1.421,13.868,4.615,6,2.0,3.167,3.167,1.0,1.2,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.901,8.5,4.36,0.6,0.0,100.0,70.62,31.43,6.49,0.55,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036900,Ja'Marr Chase,CIN,CHI,WR,WR,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,7.73,7.73,6.552,0.0,17.851,7.121,8,7.0,5.0,5.0,4.667,1.0,0.5,0.912,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.778,8.5,5.27,0.0,0.0,100.0,56.98,34.91,16.83,6.35,1.79,0.37,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040142,Kaleb Johnson,PIT,NYJ,RB,RB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,home,7.6,7.6,6.285,0.0,17.944,7.217,10,5.8,6.9,6.9,6.9,2.6,0.68,0.909,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,1.85,3.406,11.7,4.94,0.0,100.0,55.71,34.04,16.79,6.56,1.91,0.44,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037324,Chris Oladokun,KC,TB,QB,QB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,7.575,7.575,7.357,0.401,14.322,5.015,4,5.75,5.75,5.75,6.0,1.5,0.48,0.85,PLAYER_PRIOR_BLEND,100000,NFL_RUSHING_YARDS_V1,0.867,8.5,9.32,0.76,0.0,100.0,66.9,31.24,7.98,0.98,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038496,Xavier Gipson,NYG,MIA,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,7.525,7.525,6.848,0.0,16.11,6.197,8,7.8,9.125,9.125,5.0,1.0,0.5,0.861,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.807,8.5,4.72,1.59,0.0,100.0,60.07,33.31,12.95,3.53,0.64,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034960,Jakobi Meyers,JAX,CAR,WR,WR,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,home,7.437,7.437,6.287,0.0,17.223,6.893,9,7.2,6.667,6.667,4.333,1.4,0.5,1.04,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,0.745,8.5,4.98,1.54,2.31,100.0,55.99,33.27,15.39,5.37,1.38,0.28,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
