Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Total,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Recent Pitch Mix Source,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Recent Pitch 8 Name,Recent Pitch 8 Usage %,Recent Pitch 8 Count
293,2026-09-25,824544,2026-09-25T23:40:00Z,Scheduled,Rate Field,Colorado Rockies @ Chicago White Sox,Away,678662,Ezequiel Tovar,Colorado Rockies,Chicago White Sox,SS,R,No,,143,496,455,98,22,0,12,56,43,29,2,127,0.215,0.261,0.343,0.604,9,29,27,7,2,0.259,0.069,21,62,59,14,2,0.237,0.0323,731,80,3.6,15.5,35.9,29.2,33.8,14.5,24.2,42.3,31.1,5.2,2.7,5.2,53.3,79.0,23.7,0.514,69.8,90.9,108.7,20.5,7.4,2.9,46.3,24.1,Weak,2.0,Pull Power,A-,Elevated power plane,24.1,Weak,0.927,Good,3.8,42.1,89.8,0.519,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.22,14.22,Strong positive regression,Weak Pull Power profile. 3.6% barrel rate; 79.0 mph average exit velocity; 24.2% air-ball rate; 42.3% pull-air rate; 5.2% HR-launch rate.,0.0242,0.0257,3.87,5,1,37.9,0.13,13.2,Very recent HR,680732.0,Sean Burke,R,RHB vs RHP,31,26,167.0,3.4,1.2,18,0.97,9.59,3.29,34.3,99.9,0.548,4.3,4-Seam Fastball,R,RHB vs RHP,26.2,333,0.228,0.265,0.362,0.627,9,17,75,0.027,3.5,0.524,287,0.0209,3.6,0.491,0,0,0,0/0,,,,,0,0,0,33.8,Slight Pitcher Advantage,Below average,50.0,5,435,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.969,0.973,37.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,26.2,35.9,34.3,28.2,50.0,45.0,36.8,4.02,1.31,0.979,0.985,0.94,0.927,0.872,0.98,9.59,6.6,82.0,22.0,F,Lineup unconfirmed,940.0,4.8,23.1,14.5,46.3,34.3,83.4,94.7,114.0,0.526,18.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,37.01149425287356,161.0,Knuckle Curve,19.310344827586206,84.0,Cutter,18.620689655172413,81.0,Slider,12.64367816091954,55.0,Sinker,12.183908045977011,53.0,Changeup,0.22988505747126436,1.0,,,,,,
294,2026-09-25,823248,2026-09-26T01:40:00Z,Scheduled,Petco Park,Arizona Diamondbacks @ San Diego Padres,Home,669134,Luis Campusano,San Diego Padres,Arizona Diamondbacks,C,R,No,,69,241,209,56,12,0,8,23,29,29,3,52,0.268,0.365,0.44,0.805,7,31,29,5,1,0.172,0.0323,18,73,66,15,3,0.227,0.0411,309,102,4.0,23.0,48.1,24.0,27.5,13.1,24.1,54.4,27.4,6.3,3.8,6.3,72.1,82.2,18.0,0.511,70.7,94.2,109.6,31.9,10.2,7.9,62.0,34.4,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.4,Weak,0.956,Good,2.9,56.5,93.4,0.493,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.13,5.13,Strong positive regression,Weak Pull Power profile. 4.0% barrel rate; 82.2 mph average exit velocity; 24.1% air-ball rate; 54.4% pull-air rate; 6.3% HR-launch rate.,0.0332,0.0328,4.09,11,3,26.1,0.42,42.1,Recently homered,694297.0,Brandon Pfaadt,R,RHB vs RHP,28,18,128.1,3.72,1.17,14,0.98,6.1,2.1,24.7,99.8,0.467,3.5,4-Seam Fastball,R,RHB vs RHP,26.8,188,0.264,0.362,0.442,0.803,6,22,41,0.0319,5.3,0.525,240,0.0083,4.5,0.458,8,8,3,3/8,0.375,0.375,0.5,0.875,0,0,0,30.4,Slight Pitcher Advantage,Below average,48.2,5,446,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.949,0.97,44.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,26.8,30.3,24.7,42.9,39.2,45.0,36.8,4.02,1.042,0.981,0.985,1.0,0.956,0.956,1.0,12.75,7.04,75.1,24.1,F,Lineup unconfirmed,707.0,4.5,23.3,13.4,41.7,26.2,82.9,94.8,112.3,0.475,14.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,31.614349775784753,141.0,Curveball,14.349775784753364,64.0,Changeup,14.125560538116591,63.0,Sinker,13.90134529147982,62.0,Cutter,13.004484304932735,58.0,Sweeper,13.004484304932735,58.0,,,,,,
295,2026-09-25,823248,2026-09-26T01:40:00Z,Scheduled,Petco Park,Arizona Diamondbacks @ San Diego Padres,Home,664034,Ty France,San Diego Padres,Arizona Diamondbacks,1B,R,No,,130,484,427,127,24,2,21,56,70,35,13,103,0.297,0.362,0.511,0.873,10,42,39,13,1,0.333,0.0238,22,93,83,28,3,0.337,0.0323,697,143,5.1,26.2,39.5,27.0,33.3,11.4,25.0,38.9,35.2,6.4,3.6,6.4,52.9,83.3,20.3,0.562,70.0,95.2,110.3,20.8,13.0,6.5,47.5,31.5,Weak,2.5,Contact-First Profile,A-,Elevated power plane,31.5,Weak,0.948,Good,4.9,35.1,94.6,0.551,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.44,11.44,Strong positive regression,Weak Contact-First Profile profile. 5.1% barrel rate; 83.3 mph average exit velocity; 25.0% air-ball rate; 38.9% pull-air rate; 6.4% HR-launch rate.,0.0434,0.0411,4.09,18,5,20.3,0.89,88.5,Near normal interval,694297.0,Brandon Pfaadt,R,RHB vs RHP,28,18,128.1,3.72,1.17,14,0.98,6.1,2.1,33.1,99.8,0.531,4.5,4-Seam Fastball,R,RHB vs RHP,31.8,346,0.301,0.359,0.521,0.88,16,23,68,0.0462,5.6,0.553,240,0.0083,4.5,0.458,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,35.1,Slight Pitcher Advantage,Below average,46.0,5,446,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.966,0.97,42.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,31.8,30.3,33.1,33.7,39.2,45.0,36.8,4.02,0.869,0.981,0.985,1.0,0.948,0.948,1.0,15.78,7.29,84.4,27.4,F,Lineup unconfirmed,707.0,4.5,23.3,13.4,41.7,26.2,82.9,94.8,112.3,0.475,14.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,31.614349775784753,141.0,Curveball,14.349775784753364,64.0,Changeup,14.125560538116591,63.0,Sinker,13.90134529147982,62.0,Cutter,13.004484304932735,58.0,Sweeper,13.004484304932735,58.0,,,,,,
296,2026-09-25,823409,2026-09-25T22:40:00Z,Scheduled,Citizens Bank Park,Tampa Bay Rays @ Philadelphia Phillies,Away,680700,Richie Palacios,Tampa Bay Rays,Philadelphia Phillies,2B,L,No,,122,390,337,79,13,2,10,51,53,45,4,67,0.234,0.33,0.374,0.704,10,27,24,7,1,0.292,0.037,21,60,52,14,5,0.269,0.0833,512,79,3.5,24.2,46.5,31.0,21.5,11.1,26.3,48.1,33.7,5.9,3.9,5.9,90.2,82.6,17.8,0.434,67.0,94.4,107.3,4.5,13.2,1.2,49.8,27.2,Weak,2.0,Pull Power,A,Excellent HR swing plane,27.2,Weak,0.936,Good,5.1,54.5,96.8,0.454,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.66,9.66,Strong positive regression,Weak Pull Power profile. 3.5% barrel rate; 82.6 mph average exit velocity; 26.3% air-ball rate; 48.1% pull-air rate; 5.9% HR-launch rate.,0.0256,0.0271,4.05,18,8,33.7,0.53,53.4,Recently homered,650911.0,Cristopher Sánchez,L,LHB vs LHP,32,32,200.0,2.93,1.22,18,0.81,9.95,1.98,20.4,100.0,0.451,2.1,Sinker,L,LHB vs LHP,13.4,61,0.164,0.246,0.236,0.482,0,5,12,0.0,0.0,0.27,186,0.0054,1.9,0.385,0,0,0,0/0,,,,,0,0,0,23.1,Strong Pitcher Advantage,Below average,50.0,5,476,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.941,0.971,37.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,13.4,32.7,20.4,54.4,64.4,45.0,36.8,4.02,1.233,0.954,0.985,1.0,0.936,0.936,1.0,10.54,7.27,81.8,23.9,F,Lineup unconfirmed,965.0,4.6,27.4,9.7,41.2,27.3,83.3,96.1,112.7,0.511,18.0,Pitch-level Statcast · last 5 MLB games,Sinker,50.0,238.0,Changeup,32.563025210084035,155.0,Slider,17.436974789915965,83.0,,,,,,,,,,,,,,,
297,2026-09-25,824058,2026-09-25T23:40:00Z,Scheduled,Kauffman Stadium,Cleveland Guardians @ Kansas City Royals,Away,681807,David Fry,Cleveland Guardians,Kansas City Royals,RF,R,No,,89,206,176,34,6,0,7,22,18,28,2,58,0.193,0.311,0.347,0.658,7,20,17,4,1,0.235,0.05,17,37,32,8,1,0.25,0.027,242,40,3.3,23.3,47.8,33.9,16.3,11.5,20.1,68.8,25.7,5.8,3.0,5.8,85.6,82.1,24.3,0.414,68.9,93.6,108.0,15.0,11.7,4.5,63.1,28.1,Weak,2.0,Pull Power,A-,Elevated power plane,28.1,Weak,0.939,Good,2.5,71.4,95.4,0.424,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.94,2.94,Positive regression,Weak Pull Power profile. 3.3% barrel rate; 82.1 mph average exit velocity; 20.1% air-ball rate; 68.8% pull-air rate; 5.8% HR-launch rate.,0.034,0.0333,4.05,14,5,25.1,0.56,55.7,Recently homered,702070.0,Noah Cameron,L,RHB vs LHP,30,29,172.1,3.92,1.2,19,0.99,8.09,2.82,13.0,99.9,0.352,3.4,4-Seam Fastball,R,RHB vs LHP,23.5,138,0.168,0.319,0.301,0.62,4,23,43,0.029,1.8,0.398,546,0.0256,4.7,0.51,8,7,2,2/7,0.286,0.375,0.429,0.804,0,1,3,24.2,Strong Pitcher Advantage,Below average,45.2,5,445,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.926,0.978,40.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,23.5,39.3,13.0,45.8,50.0,45.0,36.8,4.02,1.077,0.982,1.025,0.965,0.939,0.906,1.0,12.8,7.36,69.7,21.7,F,Lineup unconfirmed,928.0,5.3,25.9,15.0,47.0,30.6,82.7,95.6,115.9,0.528,19.0,Pitch-level Statcast · last 5 MLB games,Cutter,24.04494382022472,107.0,4-Seam Fastball,19.55056179775281,87.0,Slider,19.10112359550562,85.0,Changeup,15.50561797752809,69.0,Curveball,14.382022471910112,64.0,Sinker,7.415730337078652,33.0,,,,,,
298,2026-09-25,824947,2026-09-26T01:40:00Z,Scheduled,Sutter Health Park,Houston Astros @ Athletics,Away,673237,Yainer Diaz,Houston Astros,Athletics,C,R,No,,95,345,328,92,14,1,14,37,43,12,3,54,0.28,0.31,0.457,0.767,11,40,38,13,3,0.342,0.075,24,83,79,27,4,0.342,0.0482,461,102,5.7,28.4,38.0,35.3,26.7,10.2,23.5,34.5,25.3,6.6,5.1,6.6,60.8,84.7,14.2,0.506,70.9,96.4,109.9,23.8,12.6,8.2,54.9,31.3,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,31.3,Weak,0.948,Good,7.8,32.0,98.6,0.528,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.49,9.49,Strong positive regression,Weak Contact-First Profile profile. 5.7% barrel rate; 84.7 mph average exit velocity; 23.5% air-ball rate; 34.5% pull-air rate; 6.6% HR-launch rate.,0.0406,0.0384,4.05,2,1,23.4,0.09,8.5,Very recent HR,682052.0,Jacob Lopez,L,RHB vs LHP,26,23,117.1,5.68,1.53,22,1.69,8.28,4.3,36.9,99.2,0.555,5.2,4-Seam Fastball,R,RHB vs LHP,28.7,92,0.287,0.326,0.425,0.751,2,4,18,0.0217,4.8,0.41,387,0.0491,4.7,0.47,9,9,2,2/9,0.222,0.222,0.333,0.555,0,0,1,32.3,Slight Pitcher Advantage,Below average,32.6,5,443,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.974,0.964,38.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.7,26.9,36.9,45.5,50.0,45.0,36.7,4.02,1.256,1.094,1.025,1.0,0.948,0.948,0.98,14.65,10.2,83.3,29.7,F,Lineup unconfirmed,711.0,3.9,19.5,17.9,45.4,30.8,78.9,91.9,110.8,0.464,22.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,37.69751693002257,167.0,Slider,35.66591422121896,158.0,Cutter,18.73589164785553,83.0,Changeup,7.6749435665914225,34.0,Sinker,0.22573363431151242,1.0,,,,,,,,,
299,2026-09-25,823491,2026-09-25T20:10:00Z,Scheduled,Yankee Stadium,Baltimore Orioles @ New York Yankees,Home,641857,Ryan McMahon,New York Yankees,Baltimore Orioles,3B,L,No,,123,356,324,68,13,0,11,32,40,28,2,104,0.21,0.276,0.352,0.628,8,22,21,3,1,0.143,0.0455,17,50,46,8,1,0.174,0.02,433,63,4.3,23.1,45.0,26.4,28.0,15.5,26.2,30.6,26.8,3.3,1.5,3.3,51.5,82.0,20.9,0.495,72.1,94.1,110.8,43.6,6.9,11.8,46.1,26.5,Weak,2.0,Contact-First Profile,A-,Elevated power plane,26.5,Weak,0.934,Good,3.2,26.7,91.8,0.375,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.35,4.35,Strong positive regression,Weak Contact-First Profile profile. 4.3% barrel rate; 82.0 mph average exit velocity; 26.2% air-ball rate; 30.6% pull-air rate; 3.3% HR-launch rate.,0.0309,0.0312,3.81,0,1,29.5,0.0,0.0,Very recent HR,687064.0,Brandon Young,R,LHB vs RHP,27,27,151.2,3.62,1.36,22,1.31,7.54,3.44,38.1,100.0,0.567,5.2,4-Seam Fastball,L,LHB vs RHP,34.8,292,0.213,0.274,0.377,0.651,11,23,84,0.0377,5.6,0.562,392,0.0332,3.8,0.48,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,38.0,Slight Pitcher Advantage,Below average,45.0,5,465,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.976,0.965,36.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.8,33.0,38.1,16.4,64.4,45.0,36.6,4.01,1.036,1.034,1.025,0.975,0.934,0.911,0.98,11.37,7.31,81.0,23.0,F,Lineup unconfirmed,872.0,4.0,24.1,13.5,46.9,31.0,82.9,94.9,114.0,0.513,22.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,41.505376344086024,193.0,Split-Finger,17.634408602150536,82.0,Slider,15.913978494623656,74.0,Sinker,14.408602150537634,67.0,Curveball,10.53763440860215,49.0,,,,,,,,,
300,2026-09-25,823652,2026-09-26T00:10:00Z,Scheduled,Target Field,Texas Rangers @ Minnesota Twins,Away,694497,Evan Carter,Texas Rangers,Minnesota Twins,CF,L,No,,138,446,383,74,13,3,9,51,39,47,5,112,0.193,0.288,0.313,0.601,10,24,21,4,0,0.19,0.0,24,68,60,10,1,0.167,0.0147,492,69,2.8,20.9,41.7,32.8,25.5,17.2,28.1,38.4,27.0,4.8,3.3,4.8,69.4,78.3,14.5,0.446,65.0,92.5,107.4,20.4,9.4,3.6,44.3,21.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,21.0,Weak,0.919,Good,1.4,31.6,91.2,0.444,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.55,5.55,Strong positive regression,Weak Contact-First Profile profile. 2.8% barrel rate; 78.3 mph average exit velocity; 28.1% air-ball rate; 38.4% pull-air rate; 4.8% HR-launch rate.,0.0202,0.0227,3.87,36,15,42.6,0.85,84.6,Near normal interval,657746.0,Joe Ryan,R,LHB vs RHP,26,26,138.2,3.83,1.18,21,1.36,9.8,1.95,32.4,99.9,0.521,4.7,4-Seam Fastball,L,LHB vs RHP,32.6,369,0.208,0.307,0.353,0.66,9,41,85,0.0244,4.0,0.481,342,0.0409,5.5,0.567,0,0,0,0/0,,,,,0,0,0,36.0,Slight Pitcher Advantage,Below average,50.0,5,441,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.965,0.983,34.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.6,42.2,32.4,17.3,50.0,45.0,36.4,4.0,0.794,1.042,1.025,0.94,0.919,0.864,1.0,8.5,4.88,82.4,19.8,F,Lineup unconfirmed,812.0,5.8,23.6,14.5,48.8,31.0,82.4,94.7,116.8,0.551,21.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,39.229024943310655,173.0,Sweeper,19.727891156462587,87.0,Split-Finger,12.92517006802721,57.0,Knuckle Curve,11.11111111111111,49.0,Slider,9.977324263038549,44.0,Sinker,7.029478458049887,31.0,,,,,,
301,2026-09-25,823167,2026-09-26T02:15:00Z,Scheduled,Oracle Park,Los Angeles Dodgers @ San Francisco Giants,Home,687529,Grant McCray,San Francisco Giants,Los Angeles Dodgers,CF,L,No,,42,90,76,11,2,1,2,14,4,11,0,27,0.145,0.253,0.276,0.529,8,13,12,2,0,0.167,0.0,16,32,29,6,1,0.207,0.0312,96,34,7.8,20.4,47.2,33.0,19.9,14.3,25.9,47.9,25.5,4.4,3.1,4.4,30.2,79.3,15.7,0.553,65.9,93.6,111.6,13.8,11.6,3.7,34.8,30.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,30.1,Weak,0.944,Good,8.8,40.0,94.3,0.566,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.82,3.82,Positive regression,Weak Pull Power profile. 7.8% barrel rate; 79.3 mph average exit velocity; 25.9% air-ball rate; 47.9% pull-air rate; 4.4% HR-launch rate.,0.0222,0.0278,3.81,20,11,38.0,0.53,52.6,Recently homered,669373.0,Tarik Skubal,L,LHB vs LHP,25,25,151.2,2.85,0.99,14,0.83,10.44,1.6,19.1,95.0,0.385,4.8,4-Seam Fastball,L,LHB vs LHP,37.9,24,0.238,0.333,0.286,0.619,0,3,7,0.0,6.7,0.518,138,0.029,3.9,0.509,0,0,0,0/0,,,,,0,0,0,33.8,Slight Pitcher Advantage,Below average,50.0,5,455,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,0.938,0.965,50.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.9,24.9,19.1,46.5,33.8,45.0,36.4,4.0,0.902,0.957,0.985,0.94,0.944,0.888,1.0,10.19,5.09,61.0,16.7,F,Lineup unconfirmed,766.0,4.0,20.9,12.4,38.3,32.4,81.2,93.0,114.0,0.502,14.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,44.61538461538461,203.0,Changeup,23.736263736263737,108.0,Slider,14.945054945054945,68.0,Sinker,10.10989010989011,46.0,Curveball,6.593406593406593,30.0,,,,,,,,,
302,2026-09-25,824947,2026-09-26T01:40:00Z,Scheduled,Sutter Health Park,Houston Astros @ Athletics,Away,514888,Jose Altuve,Houston Astros,Athletics,2B,R,No,,132,557,510,128,24,2,16,69,46,40,3,112,0.251,0.308,0.4,0.708,11,44,43,13,1,0.302,0.0227,25,103,98,26,2,0.265,0.0194,702,143,2.8,21.0,47.9,30.2,21.3,13.6,27.0,57.7,27.8,4.9,3.5,4.9,69.5,80.3,12.5,0.415,65.3,92.7,109.9,7.7,10.8,3.2,54.3,26.3,Weak,2.0,Pull Power,A,Excellent HR swing plane,26.3,Weak,0.934,Good,2.8,63.4,92.7,0.406,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.06,8.06,Strong positive regression,Weak Pull Power profile. 2.8% barrel rate; 80.3 mph average exit velocity; 27.0% air-ball rate; 57.7% pull-air rate; 4.9% HR-launch rate.,0.0287,0.0293,4.05,12,3,31.9,0.38,37.6,Recently homered,682052.0,Jacob Lopez,L,RHB vs LHP,26,23,117.1,5.68,1.53,22,1.69,8.28,4.3,26.4,99.2,0.462,4.6,4-Seam Fastball,R,RHB vs LHP,31.3,133,0.288,0.368,0.441,0.809,4,12,27,0.0301,3.7,0.459,387,0.0491,4.7,0.47,5,3,1,1/3,0.333,0.6,0.333,0.933,0,2,0,33.4,Slight Pitcher Advantage,Below average,50.4,5,443,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.953,0.964,43.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,31.3,26.9,26.4,41.2,50.0,45.0,36.4,4.0,0.89,1.094,1.025,1.0,0.934,0.934,1.0,11.35,6.6,85.0,23.3,F,Lineup unconfirmed,711.0,3.9,19.5,17.9,45.4,30.8,78.9,91.9,110.8,0.464,22.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,37.69751693002257,167.0,Slider,35.66591422121896,158.0,Cutter,18.73589164785553,83.0,Changeup,7.6749435665914225,34.0,Sinker,0.22573363431151242,1.0,,,,,,,,,
303,2026-09-25,824544,2026-09-25T23:40:00Z,Scheduled,Rate Field,Colorado Rockies @ Chicago White Sox,Away,681393,Connor Norby,Colorado Rockies,Chicago White Sox,2B,R,No,,103,375,324,79,23,0,7,36,33,39,10,107,0.244,0.341,0.38,0.721,10,39,35,14,0,0.4,0.0,24,93,82,25,1,0.305,0.0108,480,131,3.2,18.6,44.5,26.7,27.9,16.2,25.3,44.7,30.6,5.4,3.4,5.4,37.2,81.9,23.3,0.547,69.3,92.6,106.9,10.9,9.6,2.0,43.5,24.6,Weak,2.0,Pull Power,A-,Elevated power plane,24.6,Weak,0.929,Good,3.1,42.4,92.0,0.565,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.67,9.67,Strong positive regression,Weak Pull Power profile. 3.2% barrel rate; 81.9 mph average exit velocity; 25.3% air-ball rate; 44.7% pull-air rate; 5.4% HR-launch rate.,0.0187,0.0219,4.05,42,12,46.3,0.91,90.7,Near normal interval,680732.0,Sean Burke,R,RHB vs RHP,31,26,167.0,3.4,1.2,18,0.97,9.59,3.29,28.4,99.9,0.515,2.9,4-Seam Fastball,R,RHB vs RHP,25.8,243,0.245,0.321,0.389,0.71,6,19,74,0.0247,2.9,0.546,287,0.0209,3.6,0.491,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,1,31.7,Slight Pitcher Advantage,Below average,50.9,5,435,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.957,0.973,38.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.8,35.9,28.4,31.3,50.0,45.0,36.4,4.0,0.765,0.979,0.985,1.0,0.929,0.929,1.0,8.58,4.69,84.4,21.1,F,Lineup unconfirmed,940.0,4.8,23.1,14.5,46.3,34.3,83.4,94.7,114.0,0.526,18.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,37.01149425287356,161.0,Knuckle Curve,19.310344827586206,84.0,Cutter,18.620689655172413,81.0,Slider,12.64367816091954,55.0,Sinker,12.183908045977011,53.0,Changeup,0.22988505747126436,1.0,,,,,,
