player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_targets,projected_receptions,target_share,catch_rate,yards_per_target,yards_per_reception,last5_targets,target_trend_pct,targets,target_share_pct,projected_target_share,projected_rec,catch_rate_pct,receiving_yards_per_target,receiving_yards_per_reception,prob_10_plus,prob_20_plus,prob_30_plus,prob_40_plus,prob_50_plus,prob_60_plus,prob_70_plus,prob_80_plus,prob_90_plus,prob_100_plus,team_targets_pg,team_pass_attempts_pg,team_catch_rate,team_yards_per_target,team_yards_per_reception,team_explosive_rec_rate,team_epa_per_target,pace_plays_per_game,opp_rec_def_rating,opp_secondary_rating,opp_rec_yards_allowed_pg,opp_targets_allowed_pg,opp_receptions_allowed_pg,opp_catch_rate_allowed,opp_yards_per_target_allowed,opp_explosive_rec_rate_allowed,opp_epa_per_target_allowed,opp_pressure_rate,stadium_name,stadium_type,temperature_f,wind_mph,precipitation_pct,weather_condition,receiving_weather_rating,spread,game_total,team_implied_points,opp_implied_points,odds_details,receiving_matchup_score
00-0040081,Jake Briningstool,KC,TB,TE,TE,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.678,23.678,22.964,0.637,45.365,15.991,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,12.0,64.0,7.2,11.25,,,3.151,12.0,12.0,2.017,64.0,7.2,11.25,77.23,56.7,33.89,16.48,5.89,1.59,0.4,0.05,0.0,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0040890,Cyrus Allen,KC,TB,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.563,23.563,22.836,1.008,44.534,15.657,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,16.0,64.0,7.2,11.25,,,3.151,16.0,16.0,2.017,64.0,7.2,11.25,77.56,56.94,33.67,15.59,5.46,1.43,0.26,0.03,0.01,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0040959,Jaydn Ott,KC,TB,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.536,23.536,22.822,1.043,44.52,15.713,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,8.0,64.0,7.2,11.25,,,3.151,8.0,8.0,2.017,64.0,7.2,11.25,77.4,56.85,33.83,15.81,5.44,1.35,0.32,0.04,0.0,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0040955,John Michael Gyllenborg,KC,TB,TE,TE,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.527,23.527,22.613,0.692,44.624,15.795,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,12.0,64.0,7.2,11.25,,,3.151,12.0,12.0,2.017,64.0,7.2,11.25,77.11,56.26,33.77,16.06,5.78,1.41,0.24,0.06,0.0,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0040964,E.J. Smith,KC,TB,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.488,23.488,22.836,1.302,44.737,15.726,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,8.0,64.0,7.2,11.25,,,3.151,8.0,8.0,2.017,64.0,7.2,11.25,77.04,56.65,33.54,15.35,5.38,1.45,0.3,0.06,0.01,0.01,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0038129,Cade Otton,TB,KC,TE,TE,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,home,23.476,23.476,17.453,0.0,59.553,24.595,45,34.0,40.6,38.133,38.133,4.2,0.5,0.917,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.459,1.791,16.99,72.84,7.062,9.695,4.2,-44.74,2.459,16.99,16.99,1.791,72.84,7.062,9.695,58.82,47.0,34.89,24.2,15.74,9.65,5.37,2.9,1.36,0.5,35.7962962962963,35.7962962962963,0.0,6.859286083807553,,9.777547853078117,,35.7962962962963,51.479258984985385,51.479258984985385,216.63793103448276,34.93103448275862,0.0,0.0,6.20187561697927,7.699901283316881,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,100.2
00-0033908,Cooper Kupp,SEA,TEN,WR,WR,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,23.461,23.461,19.018,0.0,56.15,22.827,40,31.0,33.2,38.533,37.062,4.0,0.5,0.967,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.258,1.454,19.9,64.38,8.055,12.511,5.8,31.82,2.258,19.9,19.9,1.454,64.38,8.055,12.511,62.57,48.52,34.94,23.57,14.53,7.72,3.81,1.66,0.75,0.26,34.68518518518518,34.68518518518518,0.0,7.134009610250934,,9.022957821676455,,34.68518518518518,48.45874796798387,48.45874796798387,229.6078431372549,33.0,0.0,0.0,6.957813428401663,9.031491384432561,,0.0,Lumen Field,OUTDOOR,,,,,100.0,,,,,,99.7
00-0040954,Omari Evans,KC,TB,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.407,23.407,22.434,0.655,45.174,15.875,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,16.0,64.0,7.2,11.25,,,3.151,16.0,16.0,2.017,64.0,7.2,11.25,77.16,55.79,33.0,15.88,5.78,1.47,0.26,0.05,0.01,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0040094,Tre Watson,KC,TB,TE,TE,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.406,23.406,22.767,0.849,44.998,15.755,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,12.0,64.0,7.2,11.25,,,3.151,12.0,12.0,2.017,64.0,7.2,11.25,77.03,56.65,33.07,15.88,5.35,1.38,0.29,0.03,0.0,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0040953,Jeff Caldwell,KC,TB,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.381,23.381,22.685,0.258,44.935,15.844,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,16.0,64.0,7.2,11.25,,,3.151,16.0,16.0,2.017,64.0,7.2,11.25,76.55,56.27,33.62,15.8,5.65,1.5,0.22,0.03,0.0,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0040298,Andrew Armstrong,KC,TB,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.369,23.369,22.647,0.432,44.475,15.787,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,16.0,64.0,7.2,11.25,,,3.151,16.0,16.0,2.017,64.0,7.2,11.25,76.75,56.2,33.69,15.23,5.62,1.57,0.23,0.03,0.0,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0038679,Tyrell Shavers,BUF,CLE,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BUF_CLE,,away,23.366,23.366,17.173,0.0,59.725,24.683,11,37.4,24.5,28.545,24.5,2.4,0.5,0.96,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.345,0.88,8.53,65.38,12.615,19.294,2.6,30.0,1.345,8.53,8.53,0.88,65.38,12.615,19.294,58.47,46.49,34.21,23.91,15.81,9.82,5.54,2.87,1.37,0.54,33.172413793103445,33.172413793103445,0.0,7.210498960498961,,9.615384615384617,,33.172413793103445,50.490592487918775,50.490592487918775,204.44230769230768,32.75,0.0,0.0,6.242513211978861,8.396946564885496,,0.0,Highmark Stadium,OUTDOOR,,,,,100.0,,,,,,100.6
00-0039754,Devin Culp,TB,KC,TE,TE,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,home,23.327,23.327,19.487,0.0,54.442,21.936,3,31.333,31.333,31.333,6.0,2.333,0.68,0.917,PLAYER_PRIOR_BLEND,10000,NFL_RECEIVING_YARDS_V1,1.473,1.262,7.36,85.71,13.429,15.667,2.333,,1.473,7.36,7.36,1.262,85.71,13.429,15.667,63.75,49.17,35.38,22.96,13.09,6.7,3.29,1.19,0.46,0.2,35.7962962962963,35.7962962962963,0.0,6.859286083807553,,9.777547853078117,,35.7962962962963,51.479258984985385,51.479258984985385,216.63793103448276,34.93103448275862,0.0,0.0,6.20187561697927,7.699901283316881,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,100.2
00-0039473,Xavier Johnson,CIN,CHI,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,23.287,23.287,22.141,0.0,46.072,16.789,0,,,,,,0.68,1.003,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.055,1.955,16.0,64.0,7.2,11.25,,,3.055,16.0,16.0,1.955,64.0,7.2,11.25,74.7,54.57,33.99,17.33,6.62,2.09,0.53,0.13,0.03,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0040967,Jacob De Jesus,KC,TB,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.226,23.226,22.667,0.485,44.398,15.71,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,16.0,64.0,7.2,11.25,,,3.151,16.0,16.0,2.017,64.0,7.2,11.25,76.98,55.8,32.99,15.16,5.17,1.31,0.33,0.04,0.0,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0038563,Tre Tucker,LV,HOU,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,away,23.201,23.201,15.264,0.0,61.951,26.102,46,29.2,30.7,42.0,40.941,5.0,0.5,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.098,1.347,18.03,64.2,7.778,12.115,5.0,-10.71,2.098,18.03,18.03,1.347,64.2,7.778,12.115,55.54,44.48,33.56,24.09,16.79,10.9,6.64,3.74,1.94,0.94,36.627450980392155,36.627450980392155,0.0,5.983404710920771,,6.5310492505353315,,36.627450980392155,50.31960505799191,50.31960505799191,227.10526315789474,35.43859649122807,0.0,0.0,6.408415841584159,8.316831683168317,,0.0,Allegiant Stadium,INDOOR,,,,,100.0,,,,,,98.1
00-0038104,Tyquan Thornton,KC,TB,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.189,23.189,18.007,0.0,57.691,23.699,24,25.4,39.7,32.333,39.818,2.0,0.5,1.15,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.589,0.812,8.09,51.11,10.778,21.087,2.0,-56.52,1.589,8.09,8.09,0.812,51.11,10.778,21.087,59.76,47.46,34.5,23.53,14.61,8.65,4.61,2.26,1.0,0.43,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0041327,Cody Hardy,NO,LAR,TE,TE,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,23.176,23.176,22.534,0.0,44.847,16.126,0,,,,,,0.68,1.108,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.087,1.976,12.0,64.0,7.2,11.25,,,3.087,12.0,12.0,1.976,64.0,7.2,11.25,75.67,55.68,33.12,15.43,5.78,1.81,0.4,0.04,0.0,0.0,36.78431372549019,36.78431372549019,0.0,6.437633262260128,,7.036247334754798,,36.78431372549019,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,98.7
00-0041013,Emmett Johnson,KC,TB,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.149,23.149,22.164,0.552,44.458,15.697,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,8.0,64.0,7.2,11.25,,,3.151,8.0,8.0,2.017,64.0,7.2,11.25,76.69,55.34,32.98,15.0,5.26,1.42,0.25,0.04,0.0,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0041116,Jack Endries,CIN,CHI,TE,TE,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,23.142,23.142,21.817,0.0,46.645,16.909,0,,,,,,0.68,1.003,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.055,1.955,12.0,64.0,7.2,11.25,,,3.055,12.0,12.0,1.955,64.0,7.2,11.25,74.05,54.0,33.24,17.11,7.02,2.11,0.59,0.1,0.01,0.01,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0041041,Oscar Delp,NO,LAR,TE,TE,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,23.125,23.125,22.106,0.332,44.528,15.938,0,,,,,,0.68,1.108,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.087,1.976,12.0,64.0,7.2,11.25,,,3.087,12.0,12.0,1.976,64.0,7.2,11.25,75.88,54.74,33.02,15.36,5.78,1.61,0.36,0.05,0.01,0.0,36.78431372549019,36.78431372549019,0.0,6.437633262260128,,7.036247334754798,,36.78431372549019,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,98.7
00-0041246,Josh Kattus,CIN,CHI,TE,TE,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,23.121,23.121,21.846,0.0,46.982,17.144,0,,,,,,0.68,1.003,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.055,1.955,12.0,64.0,7.2,11.25,,,3.055,12.0,12.0,1.955,64.0,7.2,11.25,73.24,53.9,33.67,17.86,7.2,2.5,0.45,0.05,0.01,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0041020,Xavier Loyd,KC,TB,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,away,23.085,23.085,22.145,0.314,44.366,15.661,0,,,,,,0.68,1.15,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.151,2.017,16.0,64.0,7.2,11.25,,,3.151,16.0,16.0,2.017,64.0,7.2,11.25,76.65,55.79,32.34,15.05,5.17,1.31,0.26,0.04,0.0,0.0,37.793103448275865,37.793103448275865,0.0,6.499087591240876,,7.846715328467154,,37.793103448275865,48.81234705806075,48.81234705806075,264.1296296296296,38.31481481481482,0.0,0.0,6.893668438859352,8.844852585790237,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,98.6
00-0041241,Kentrel Bullock,CIN,CHI,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,23.073,23.073,21.786,0.0,46.066,16.929,0,,,,,,0.68,1.003,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.055,1.955,8.0,64.0,7.2,11.25,,,3.055,8.0,8.0,1.955,64.0,7.2,11.25,73.76,53.91,33.53,17.11,6.84,2.27,0.57,0.12,0.0,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0040375,Jordan Moore,CIN,CHI,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,23.061,23.061,21.701,0.0,46.694,17.222,0,,,,,,0.68,1.003,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.055,1.955,16.0,64.0,7.2,11.25,,,3.055,16.0,16.0,1.955,64.0,7.2,11.25,72.93,53.65,33.55,17.72,7.27,2.37,0.54,0.09,0.01,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0041069,Colbie Young,CIN,CHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,23.04,23.04,21.8,0.0,46.007,16.851,0,,,,,,0.68,1.003,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.055,1.955,16.0,64.0,7.2,11.25,,,3.055,16.0,16.0,1.955,64.0,7.2,11.25,73.96,54.05,32.93,16.72,6.91,2.19,0.56,0.1,0.04,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0041451,Brock Rechsteiner,NO,LAR,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,23.023,23.023,22.264,0.053,44.451,15.819,0,,,,,,0.68,1.108,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.087,1.976,16.0,64.0,7.2,11.25,,,3.087,16.0,16.0,1.976,64.0,7.2,11.25,75.93,55.0,33.34,15.15,5.37,1.3,0.22,0.03,0.0,0.0,36.78431372549019,36.78431372549019,0.0,6.437633262260128,,7.036247334754798,,36.78431372549019,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,98.7
00-0039518,Treyton Welch,NO,LAR,TE,TE,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,23.01,23.01,22.099,0.0,44.526,15.945,0,,,,,,0.68,1.108,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.087,1.976,12.0,64.0,7.2,11.25,,,3.087,12.0,12.0,1.976,64.0,7.2,11.25,75.98,54.83,32.39,15.27,5.54,1.52,0.37,0.05,0.02,0.0,36.78431372549019,36.78431372549019,0.0,6.437633262260128,,7.036247334754798,,36.78431372549019,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,98.7
00-0040785,Dohnte Meyers,CIN,CHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,23.005,23.005,21.676,0.0,46.169,17.07,0,,,,,,0.68,1.003,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.055,1.955,16.0,64.0,7.2,11.25,,,3.055,16.0,16.0,1.955,64.0,7.2,11.25,73.02,53.92,33.4,17.17,7.01,2.38,0.58,0.08,0.0,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0041244,Jamal Haynes,CIN,CHI,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,22.998,22.998,21.778,0.0,46.259,17.076,0,,,,,,0.68,1.003,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.055,1.955,8.0,64.0,7.2,11.25,,,3.055,8.0,8.0,1.955,64.0,7.2,11.25,72.87,53.74,33.21,17.17,6.91,2.42,0.58,0.16,0.06,0.02,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
00-0037816,Romeo Doubs,NE,PHI,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,22.977,22.977,17.999,0.0,55.708,23.011,46,40.4,41.8,43.733,45.25,3.6,0.5,0.85,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,2.107,1.405,17.87,66.67,8.644,12.966,5.0,-13.79,2.107,17.87,17.87,1.405,66.67,8.644,12.966,61.01,47.27,34.1,22.36,13.86,7.7,4.14,2.07,0.93,0.38,34.27272727272727,34.27272727272727,0.0,6.4190981432360745,,8.010610079575597,,34.27272727272727,51.68342049711748,51.68342049711748,229.5438596491228,37.333333333333336,0.0,0.0,6.148496240601504,7.612781954887218,,0.0,Gillette Stadium,OUTDOOR,,,,,100.0,,,,,,99.4
00-0040788,Damien Alford,NO,LAR,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,22.95,22.95,22.123,0.0,44.336,15.789,0,,,,,,0.68,1.108,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.087,1.976,16.0,64.0,7.2,11.25,,,3.087,16.0,16.0,1.976,64.0,7.2,11.25,75.94,54.88,32.03,15.08,5.36,1.31,0.28,0.06,0.0,0.0,36.78431372549019,36.78431372549019,0.0,6.437633262260128,,7.036247334754798,,36.78431372549019,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,98.7
00-0041029,Jordyn Tyson,NO,LAR,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,22.923,22.923,22.111,0.0,44.548,15.815,0,,,,,,0.68,1.108,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.087,1.976,16.0,64.0,7.2,11.25,,,3.087,16.0,16.0,1.976,64.0,7.2,11.25,75.52,54.82,32.39,15.22,5.47,1.37,0.14,0.01,0.0,0.0,36.78431372549019,36.78431372549019,0.0,6.437633262260128,,7.036247334754798,,36.78431372549019,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,98.7
00-0041248,Noah Thomas,CIN,CHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,22.917,22.917,21.794,0.0,46.276,17.063,0,,,,,,0.68,1.003,TEAM_LEAGUE_PRIOR,10000,NFL_RECEIVING_YARDS_V1,3.055,1.955,16.0,64.0,7.2,11.25,,,3.055,16.0,16.0,1.955,64.0,7.2,11.25,72.54,53.72,33.21,16.65,7.01,2.39,0.58,0.04,0.0,0.0,40.15686274509804,40.15686274509804,0.0,6.59619140625,,6.93359375,,40.15686274509804,47.9467408390679,47.9467408390679,243.79245283018867,35.15094339622642,0.0,0.0,6.935587761674718,9.447128287707999,,0.0,Paycor Stadium,OUTDOOR,,,,,100.0,,,,,,98.5
